from_node,to_node,distance,travel_time,highway,max_speed_mps,highway_group,peak_cv,offpeak_cv,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,from_lat,from_lon,from_h3_id,to_lat,to_lon,to_h3_id,mid_lat,mid_lon,mid_h3_id,same_origin_dest_hex
1695,1554,74.30899462,5.142878069,secondary,15.28876023,group_2,0.397907306,0.6,7.290551376,7.290551376,7.290551376,7.290551376,7.290551376,7.290551376,7.290551376,7.290551376,7.290551376,7.290551376,7.290551376,7.290551376,7.290551376,7.290551376,7.290551376,7.290551376,7.290551376,17.460928875,7.290551376,7.290551376,7.290551376,7.290551376,7.290551376,7.290551376,37.3461793,-121.9726797,872834700ffffff,37.3462823,-121.971853,872834700ffffff,37.3462308,-121.97226635,872834700ffffff,True
1696,1697,340.785627,35.76927752,residential,11.2146809,group_3,0.988665755,0.8,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,99.243001635,78.76428702,78.76428702,45.581184615,65.636905845,45.581184615,45.581184615,99.243001635,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,37.3461632,-121.9747972,872834700ffffff,37.3464176,-121.9766538,872834700ffffff,37.3462904,-121.9757255,872834700ffffff,True
1696,1695,187.1961959,12.95572919,secondary,15.28876023,group_2,0.397907306,0.6,18.366060405,18.366060405,18.366060405,18.366060405,18.366060405,18.366060405,18.366060405,18.366060405,18.366060405,18.366060405,18.366060405,18.366060405,18.366060405,18.366060405,18.366060405,18.366060405,18.366060405,43.9868616,18.366060405,18.366060405,18.366060405,18.366060405,18.366060405,18.366060405,37.3461632,-121.9747972,872834700ffffff,37.3461793,-121.9726797,872834700ffffff,37.34617125,-121.97373845,872834700ffffff,True
1697,1696,340.785627,32.15373744,residential,11.2146809,group_3,0.988665755,0.8,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,109.1673018,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,45.581184615,37.3464176,-121.9766538,872834700ffffff,37.3461632,-121.9747972,872834700ffffff,37.3462904,-121.9757255,872834700ffffff,True
1697,1698,91.95877336,7.166669492,secondary,15.28876023,group_2,0.397907306,0.6,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,19.64384244,15.590351145,18.708421365,9.022193949,12.991959286499998,9.022193949,9.022193949,19.64384244,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,37.3464176,-121.9766538,872834700ffffff,37.3465794,-121.9776648,872834700ffffff,37.3464985,-121.9771593,872834700ffffff,True
1698,1699,386.4669363,32.49922186,secondary,15.28876023,group_2,0.397907306,0.6,37.916769945,37.916769945,37.916769945,37.916769945,37.916769945,37.916769945,37.916769945,37.916769945,82.55542488,78.62421417,82.55542488,37.916769945,78.62421417,37.916769945,82.55542488,82.55542488,37.916769945,37.916769945,37.916769945,37.916769945,37.916769945,37.916769945,37.916769945,37.916769945,37.3465794,-121.9776648,872834700ffffff,37.3465784,-121.9820367,872834700ffffff,37.3465789,-121.97985075,872834700ffffff,True
1698,1697,91.95877336,6.633469859,secondary,15.28876023,group_2,0.397907306,0.6,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,18.708421365,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,21.60822669,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,9.022193949,37.3465794,-121.9776648,872834700ffffff,37.3464176,-121.9766538,872834700ffffff,37.3464985,-121.9771593,872834700ffffff,True
1698,2127,92.51351659,6.618591004,secondary,15.28876023,group_2,0.397907306,0.6,9.0766205235,9.0766205235,9.0766205235,9.0766205235,9.0766205235,9.0766205235,9.0766205235,9.0766205235,19.76234433,9.0766205235,9.0766205235,9.0766205235,9.0766205235,9.0766205235,18.821280315,9.0766205235,9.0766205235,9.0766205235,9.0766205235,9.0766205235,9.0766205235,9.0766205235,9.0766205235,9.0766205235,37.3465794,-121.9776648,872834700ffffff,37.3474113,-121.9776802,872834700ffffff,37.34699535,-121.9776725,872834700ffffff,True
1698,1277,520.3071215,43.16455803,secondary,15.28876023,group_2,0.397907306,0.6,51.04800327,51.04800327,51.04800327,51.04800327,51.04800327,51.04800327,51.04800327,51.04800327,51.04800327,51.04800327,111.145796565,111.145796565,73.50912471000001,51.04800327,111.145796565,51.04800327,105.853139595,122.26037622,51.04800327,51.04800327,51.04800327,51.04800327,51.04800327,51.04800327,37.3465794,-121.9776648,872834700ffffff,37.3419004,-121.9776148,872834700ffffff,37.344239900000005,-121.9776398,872834700ffffff,True
1699,1856,92.93730953,8.941793162,residential,11.2146809,group_3,0.988665755,0.8,12.430667046,12.430667046,12.430667046,12.430667046,12.430667046,12.430667046,12.430667046,12.430667046,12.430667046,21.48019266,21.48019266,12.430667046,17.90016054,12.430667046,12.430667046,12.430667046,12.430667046,12.430667046,12.430667046,12.430667046,12.430667046,12.430667046,12.430667046,12.430667046,37.3465784,-121.9820367,872834700ffffff,37.3474142,-121.982034,872834700ffffff,37.3469963,-121.98203535,872834700ffffff,True
1699,1700,284.7661058,23.1136825,secondary,15.28876023,group_2,0.397907306,0.6,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,60.83052558,60.83052558,27.9387702,57.93383388000001,27.9387702,60.83052558,60.83052558,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,37.3465784,-121.9820367,872834700ffffff,37.3457426,-121.9849492,872834700ffffff,37.3461605,-121.98349295,872834700ffffff,True
1699,1698,386.4669363,32.06120733,secondary,15.28876023,group_2,0.397907306,0.6,37.916769945,37.916769945,37.916769945,37.916769945,37.916769945,37.916769945,37.916769945,37.916769945,82.55542488,37.916769945,82.55542488,78.62421417,54.600148725,37.916769945,37.916769945,82.55542488,37.916769945,90.810967365,37.916769945,37.916769945,37.916769945,37.916769945,37.916769945,37.916769945,37.3465784,-121.9820367,872834700ffffff,37.3465794,-121.9776648,872834700ffffff,37.3465789,-121.97985075,872834700ffffff,True
1700,1699,284.7661058,21.53580009,secondary,15.28876023,group_2,0.397907306,0.6,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,60.83052558,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,60.83052558,27.9387702,66.913578135,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,27.9387702,37.3457426,-121.9849492,872834700ffffff,37.3465784,-121.9820367,872834700ffffff,37.3461605,-121.98349295,872834700ffffff,True
1700,1701,205.6142913,16.68914716,secondary,15.28876023,group_2,0.397907306,0.6,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,43.92245127,43.92245127,20.17308351,41.830905975,20.17308351,43.92245127,43.92245127,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,37.3457426,-121.9849492,872834700ffffff,37.3451817,-121.9870927,872834700ffffff,37.34546215,-121.98602095,872834700ffffff,True
1701,1700,205.6142913,14.89013847,secondary,15.28876023,group_2,0.397907306,0.6,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,43.92245127,20.17308351,48.3146964,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,20.17308351,37.3451817,-121.9870927,872834700ffffff,37.3457426,-121.9849492,872834700ffffff,37.34546215,-121.98602095,872834700ffffff,True
1701,1702,117.6651205,9.550554578,secondary,15.28876023,group_2,0.397907306,0.6,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,25.13512308,25.13512308,11.544276843,23.938212465,11.544276843,25.13512308,25.13512308,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,37.3451817,-121.9870927,872834700ffffff,37.3451604,-121.9884231,872834700ffffff,37.34517105,-121.9877579,872834700ffffff,True
1701,1891,97.30364187,7.963722339,tertiary,12.92855829,group_3,0.988665755,0.8,11.2893842835,11.2893842835,11.2893842835,11.2893842835,11.2893842835,11.2893842835,11.2893842835,11.2893842835,11.2893842835,11.2893842835,11.2893842835,11.2893842835,11.2893842835,11.2893842835,11.2893842835,11.2893842835,11.2893842835,27.03816567,11.2893842835,11.2893842835,11.2893842835,11.2893842835,11.2893842835,11.2893842835,37.3451817,-121.9870927,872834700ffffff,37.3443132,-121.9872266,872834700ffffff,37.34474745,-121.98715965,872834700ffffff,True
1701,3141,82.59165159,6.701678984,tertiary,12.92855829,group_3,0.988665755,0.8,9.582466551,9.582466551,9.582466551,9.582466551,9.582466551,9.582466551,9.582466551,9.582466551,9.582466551,9.582466551,9.582466551,9.582466551,9.582466551,9.582466551,9.582466551,20.863712775,9.582466551,9.582466551,9.582466551,9.582466551,9.582466551,9.582466551,9.582466551,9.582466551,37.3451817,-121.9870927,872834700ffffff,37.3459198,-121.9869906,872834700ffffff,37.34555075,-121.98704165,872834700ffffff,True
1702,3139,19.58282984,1.5894845,secondary,15.28876023,group_2,0.397907306,0.6,1.921296711,1.921296711,1.921296711,1.921296711,1.921296711,1.921296711,1.921296711,1.921296711,1.921296711,4.1832009045,4.1832009045,1.921296711,3.984000861,1.921296711,4.1832009045,4.1832009045,1.921296711,1.921296711,1.921296711,1.921296711,1.921296711,1.921296711,1.921296711,1.921296711,37.3451604,-121.9884231,872834700ffffff,37.3451391,-121.988643,872834700ffffff,37.34514975,-121.98853305,872834700ffffff,True
1702,1701,117.6651205,8.521051362,secondary,15.28876023,group_2,0.397907306,0.6,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,25.13512308,11.544276843,27.6486354,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,11.544276843,37.3451604,-121.9884231,872834700ffffff,37.3451817,-121.9870927,872834700ffffff,37.34517105,-121.9877579,872834700ffffff,True
1703,628,360.5502713,26.11026418,secondary,15.28876023,group_2,0.397907306,0.6,35.374052490000004,35.374052490000004,35.374052490000004,35.374052490000004,35.374052490000004,35.374052490000004,35.374052490000004,35.374052490000004,35.374052490000004,35.374052490000004,35.374052490000004,35.374052490000004,35.374052490000004,35.374052490000004,35.374052490000004,77.019217005,35.374052490000004,84.72113871,35.374052490000004,35.374052490000004,35.374052490000004,35.374052490000004,35.374052490000004,35.374052490000004,37.345318,-121.9942711,872834701ffffff,37.345086,-121.990266,872834700ffffff,37.345202,-121.99226855,872834700ffffff,False
1703,2822,60.4674045,6.191984638,secondary,15.28876023,group_2,0.397907306,0.6,5.932535103,5.932535103,5.932535103,5.932535103,5.932535103,5.932535103,5.932535103,12.9167900295,12.9167900295,12.9167900295,12.9167900295,12.9167900295,12.3017047905,10.2514206585,12.9167900295,12.9167900295,12.3017047905,13.531875268500002,12.9167900295,5.932535103,5.932535103,5.932535103,5.932535103,5.932535103,37.345318,-121.9942711,872834701ffffff,37.345429,-121.9949334,872834701ffffff,37.3453735,-121.99460225,872834701ffffff,True
1704,3220,55.26079704,5.415392639,tertiary,12.92855829,group_3,0.988665755,0.8,6.411480204,6.411480204,6.411480204,6.411480204,6.411480204,6.411480204,6.411480204,6.411480204,11.079037791,6.411480204,6.411480204,6.411480204,13.959587617500002,6.411480204,13.2948453495,13.959587617500002,13.2948453495,6.411480204,13.959587617500002,6.411480204,6.411480204,6.411480204,6.411480204,6.411480204,37.3453959,-121.9969636,872834701ffffff,37.3453624,-121.9963421,872834701ffffff,37.34537915,-121.99665285,872834701ffffff,True
1704,1705,55.17580924,4.668004204,tertiary,12.92855829,group_3,0.988665755,0.8,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,13.2743986725,6.4016197305,13.9381186065,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,37.3453959,-121.9969636,872834701ffffff,37.3452956,-121.9975742,872834701ffffff,37.34534575,-121.9972689,872834701ffffff,True
1705,1535,91.67931948,7.756287668,tertiary,12.92855829,group_3,0.988665755,0.8,10.636837929,10.636837929,10.636837929,10.636837929,10.636837929,10.636837929,10.636837929,10.636837929,10.636837929,10.636837929,10.636837929,10.636837929,10.636837929,10.636837929,22.056547125,10.636837929,23.159374485,10.636837929,10.636837929,10.636837929,10.636837929,10.636837929,10.636837929,10.636837929,37.3452956,-121.9975742,872834701ffffff,37.3449671,-121.9985236,872834701ffffff,37.34513135,-121.9980489,872834701ffffff,True
1705,1704,55.17580924,4.797459181,tertiary,12.92855829,group_3,0.988665755,0.8,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,11.0619988935,6.4016197305,6.4016197305,6.4016197305,13.9381186065,6.4016197305,6.4016197305,6.4016197305,13.2743986725,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,6.4016197305,37.3452956,-121.9975742,872834701ffffff,37.3453959,-121.9969636,872834701ffffff,37.34534575,-121.9972689,872834701ffffff,True
1706,1707,78.19573828,7.626561708,residential,11.2146809,group_3,0.988665755,0.8,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,21.687645555,10.458934005,22.772027835,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,37.3443533,-121.9992057,872834701ffffff,37.3437042,-121.9995299,872834705ffffff,37.34402875,-121.9993678,872834705ffffff,False
1706,1535,91.2817781,7.590482611,tertiary,12.92855829,group_3,0.988665755,0.8,10.590714297,10.590714297,10.590714297,10.590714297,10.590714297,10.590714297,10.590714297,10.590714297,18.300754305,10.590714297,10.590714297,10.590714297,10.590714297,10.590714297,10.590714297,10.590714297,21.96090516,10.590714297,10.590714297,10.590714297,10.590714297,10.590714297,10.590714297,10.590714297,37.3443533,-121.9992057,872834701ffffff,37.3449671,-121.9985236,872834701ffffff,37.3446602,-121.99886465,872834701ffffff,True
1707,1708,139.7315642,13.62825418,residential,11.2146809,group_3,0.988665755,0.8,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,38.754652155,18.689550615,40.692384765,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,37.3437042,-121.9995299,872834705ffffff,37.3424804,-121.9997852,872834705ffffff,37.3430923,-121.99965755,872834705ffffff,True
1707,1706,78.19573828,7.496034212,residential,11.2146809,group_3,0.988665755,0.8,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,18.073037955,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,21.687645555,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,10.458934005,37.3437042,-121.9995299,872834705ffffff,37.3443533,-121.9992057,872834701ffffff,37.34402875,-121.9993678,872834705ffffff,False
1708,1707,139.7315642,13.39500859,residential,11.2146809,group_3,0.988665755,0.8,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,32.295543465,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,38.754652155,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,18.689550615,37.3424804,-121.9997852,872834705ffffff,37.3437042,-121.9995299,872834705ffffff,37.3430923,-121.99965755,872834705ffffff,True
1709,1658,111.3784439,9.821077677,secondary,15.28876023,group_2,0.397907306,0.6,10.927482891,10.927482891,10.927482891,10.927482891,10.927482891,10.927482891,10.927482891,10.927482891,10.927482891,23.792189955,10.927482891,23.792189955,22.659228525,23.792189955,10.927482891,10.927482891,23.792189955,26.17140894,23.792189955,10.927482891,10.927482891,10.927482891,10.927482891,10.927482891,37.3464794,-121.9413135,872834715ffffff,37.3455526,-121.9408381,872834715ffffff,37.346016,-121.9410758,872834715ffffff,True
1709,1598,114.7177332,7.871470194,secondary,15.28876023,group_2,0.397907306,0.6,11.2551048795,11.2551048795,11.2551048795,11.2551048795,11.2551048795,11.2551048795,11.2551048795,11.2551048795,11.2551048795,11.2551048795,11.2551048795,11.2551048795,11.2551048795,11.2551048795,11.2551048795,11.2551048795,11.2551048795,11.2551048795,24.505514745,11.2551048795,11.2551048795,11.2551048795,11.2551048795,11.2551048795,37.3464794,-121.9413135,872834715ffffff,37.3460566,-121.9424972,872834706ffffff,37.346268,-121.94190535,872834715ffffff,False
1709,187,112.1962064,7.995025441,secondary,15.28876023,group_2,0.397907306,0.6,11.0077146255,11.0077146255,11.0077146255,11.0077146255,11.0077146255,11.0077146255,11.0077146255,11.0077146255,11.0077146255,11.0077146255,22.82559705,22.82559705,11.0077146255,11.0077146255,11.0077146255,11.0077146255,11.0077146255,11.0077146255,11.0077146255,11.0077146255,11.0077146255,11.0077146255,11.0077146255,11.0077146255,37.3464794,-121.9413135,872834715ffffff,37.3473974,-121.9418402,872834715ffffff,37.3469384,-121.94157685,872834715ffffff,True
1709,188,148.6992591,13.50079599,secondary,15.28876023,group_2,0.397907306,0.6,14.5890762405,14.5890762405,14.5890762405,14.5890762405,14.5890762405,14.5890762405,14.5890762405,14.5890762405,14.5890762405,30.251908485,31.76450391,31.76450391,31.76450391,14.5890762405,31.76450391,31.76450391,31.76450391,14.5890762405,31.76450391,14.5890762405,14.5890762405,14.5890762405,14.5890762405,14.5890762405,37.3464794,-121.9413135,872834715ffffff,37.3470278,-121.9397795,872834715ffffff,37.3467536,-121.9405465,872834715ffffff,True
1710,3365,8.506077206,0.583652861,secondary,15.28876023,group_2,0.397907306,0.6,0.834542214,0.834542214,0.834542214,0.834542214,0.834542214,0.834542214,0.834542214,0.834542214,0.834542214,0.834542214,0.834542214,0.834542214,0.834542214,0.834542214,0.834542214,0.834542214,0.834542214,0.834542214,1.817032071,0.834542214,0.834542214,0.834542214,0.834542214,0.834542214,37.3452341,-121.9448573,872834706ffffff,37.3451987,-121.9449426,872834706ffffff,37.3452164,-121.94489995,872834706ffffff,True
1711,1659,114.0357096,8.29507373,secondary,15.28876023,group_2,0.397907306,0.6,11.188190658,11.188190658,11.188190658,11.188190658,11.188190658,11.188190658,11.188190658,11.188190658,11.188190658,11.188190658,11.188190658,11.188190658,11.188190658,24.35982375,23.199832155,11.188190658,16.110994545,11.188190658,11.188190658,11.188190658,11.188190658,11.188190658,11.188190658,11.188190658,37.344796,-121.9460356,872834706ffffff,37.3438567,-121.9455179,872834706ffffff,37.34432635,-121.94577675,872834706ffffff,True
1711,676,109.9402432,8.314371167,secondary,15.28876023,group_2,0.397907306,0.6,10.7863791615,10.7863791615,10.7863791615,10.7863791615,10.7863791615,10.7863791615,10.7863791615,10.7863791615,10.7863791615,10.7863791615,10.7863791615,10.7863791615,10.7863791615,10.7863791615,10.7863791615,10.7863791615,23.48496762,25.833464385,23.48496762,10.7863791615,10.7863791615,10.7863791615,10.7863791615,10.7863791615,37.344796,-121.9460356,872834706ffffff,37.3456996,-121.9465404,872834706ffffff,37.3452478,-121.946288,872834706ffffff,True
1712,1244,114.8867079,7.883064558,secondary,15.28876023,group_2,0.397907306,0.6,11.2716832035,11.2716832035,11.2716832035,11.2716832035,11.2716832035,11.2716832035,11.2716832035,11.2716832035,11.2716832035,24.541610400000003,11.2716832035,11.2716832035,11.2716832035,11.2716832035,11.2716832035,11.2716832035,11.2716832035,11.2716832035,11.2716832035,11.2716832035,11.2716832035,11.2716832035,11.2716832035,11.2716832035,37.3435346,-121.949589,872834706ffffff,37.343108,-121.9507726,872834706ffffff,37.3433213,-121.9501808,872834706ffffff,True
1713,2952,12.22516449,0.838841696,secondary,15.28876023,group_2,0.397907306,0.6,1.1994266685,1.1994266685,1.1994266685,1.1994266685,1.1994266685,1.1994266685,1.1994266685,1.1994266685,1.1994266685,2.6114876955,1.1994266685,1.1994266685,1.1994266685,1.1994266685,1.1994266685,1.1994266685,1.1994266685,1.1994266685,1.1994266685,1.1994266685,1.1994266685,1.1994266685,1.1994266685,1.1994266685,37.3427182,-121.9518318,872834706ffffff,37.3426736,-121.9519582,872834706ffffff,37.3426959,-121.951895,872834706ffffff,True
1713,677,103.6746162,9.700264485,secondary,15.28876023,group_2,0.397907306,0.6,10.1716504095,10.1716504095,10.1716504095,10.1716504095,10.1716504095,10.1716504095,10.1716504095,21.091934295,17.576611905,17.576611905,10.1716504095,10.1716504095,21.091934295,21.091934295,17.576611905,22.146531000000003,22.146531000000003,24.361184100000003,22.146531000000003,10.1716504095,10.1716504095,10.1716504095,10.1716504095,10.1716504095,37.3427182,-121.9518318,872834706ffffff,37.3435902,-121.952244,872834706ffffff,37.3431542,-121.9520379,872834706ffffff,True
1714,926,139.0096666,12.90950803,secondary,15.28876023,group_2,0.397907306,0.6,13.638417813,13.638417813,13.638417813,13.638417813,13.638417813,13.638417813,13.638417813,13.638417813,29.69465433,29.69465433,13.638417813,29.69465433,13.638417813,19.63932165,29.69465433,29.69465433,29.69465433,32.664119775,29.69465433,13.638417813,13.638417813,13.638417813,13.638417813,13.638417813,37.3423227,-121.9528913,872834706ffffff,37.3418135,-121.9543274,872834706ffffff,37.3420681,-121.95360935,872834706ffffff,True
1715,3357,49.56113012,4.770142237,residential,11.2146809,group_3,0.988665755,0.8,6.628962147,6.628962147,6.628962147,6.628962147,6.628962147,6.628962147,6.628962147,6.628962147,6.628962147,6.628962147,6.628962147,6.628962147,6.628962147,11.4548465895,14.433106702500002,6.628962147,6.628962147,6.628962147,6.628962147,6.628962147,6.628962147,6.628962147,6.628962147,6.628962147,37.3113269,-121.998334,872834723ffffff,37.3116009,-121.998776,872834723ffffff,37.3114639,-121.998555,872834723ffffff,True
1715,1716,259.2124903,24.24747787,residential,11.2146809,group_3,0.988665755,0.8,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,75.487413675,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,37.3113269,-121.998334,872834723ffffff,37.3114164,-122.0010267,872834723ffffff,37.31137165,-121.99968035,872834723ffffff,True
1715,1313,128.6057804,16.43127504,residential,11.2146809,group_3,0.988665755,0.8,17.20144089,17.20144089,17.20144089,17.20144089,17.20144089,17.20144089,17.20144089,17.20144089,37.452353205,37.452353205,35.66890782,37.452353205,35.66890782,17.20144089,37.452353205,37.452353205,37.452353205,17.20144089,37.452353205,17.20144089,17.20144089,17.20144089,17.20144089,17.20144089,37.3113269,-121.998334,872834723ffffff,37.310288,-121.9980673,872834723ffffff,37.31080745,-121.99820065,872834723ffffff,True
1716,1715,259.2124903,24.24747787,residential,11.2146809,group_3,0.988665755,0.8,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,75.487413675,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,34.670512605,37.3114164,-122.0010267,872834723ffffff,37.3113269,-121.998334,872834723ffffff,37.31137165,-121.99968035,872834723ffffff,True
1716,1314,108.5766894,13.55579086,residential,11.2146809,group_3,0.988665755,0.8,14.5224849075,14.5224849075,14.5224849075,14.5224849075,14.5224849075,14.5224849075,14.5224849075,14.5224849075,31.619515935,31.619515935,30.11382471,25.094853915,31.619515935,30.11382471,14.5224849075,30.11382471,25.094853915,34.78146753,14.5224849075,14.5224849075,14.5224849075,14.5224849075,14.5224849075,14.5224849075,37.3114164,-122.0010267,872834723ffffff,37.3106752,-122.0017889,872834723ffffff,37.3110458,-122.0014078,872834723ffffff,True
1716,2456,145.3197284,15.40843287,residential,11.2146809,group_3,0.988665755,0.8,19.43698572,19.43698572,19.43698572,19.43698572,19.43698572,19.43698572,19.43698572,19.43698572,19.43698572,19.43698572,33.587111325,33.587111325,19.43698572,42.31976028,19.43698572,19.43698572,42.31976028,33.587111325,19.43698572,19.43698572,19.43698572,19.43698572,19.43698572,19.43698572,37.3114164,-122.0010267,872834723ffffff,37.3123038,-121.9998205,872834723ffffff,37.3118601,-122.0004236,872834723ffffff,True
1717,2223,80.4608214,9.813539263,tertiary,12.92855829,group_3,0.988665755,0.8,9.3352429065,9.3352429065,9.3352429065,9.3352429065,9.3352429065,9.3352429065,9.3352429065,20.32543767,19.357559685,19.357559685,16.131299745,19.357559685,19.357559685,19.357559685,19.357559685,20.32543767,19.357559685,19.357559685,20.32543767,18.6316512,9.3352429065,9.3352429065,9.3352429065,9.3352429065,37.3086563,-122.0504667,87283472cffffff,37.3093799,-122.0504656,87283472cffffff,37.3090181,-122.05046615,87283472cffffff,True
1717,2179,90.39426521,10.07923384,tertiary,12.92855829,group_3,0.988665755,0.8,10.487743083,10.487743083,10.487743083,10.487743083,10.487743083,10.487743083,10.487743083,10.487743083,10.487743083,21.74738406,21.74738406,21.74738406,22.83475326,22.83475326,21.74738406,21.74738406,18.122820045,21.74738406,21.74738406,10.487743083,10.487743083,10.487743083,10.487743083,10.487743083,37.3086563,-122.0504667,87283472cffffff,37.3078435,-122.0504482,87283472cffffff,37.3082499,-122.05045745,87283472cffffff,True
1719,1718,247.1026055,22.43780471,residential,11.2146809,group_3,0.988665755,0.8,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,47.59311768,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,33.050776170000006,37.3406166,-122.0954168,872834774ffffff,37.3389099,-122.093879,872834774ffffff,37.33976325,-122.0946479,872834774ffffff,True
1720,1719,228.6718851,20.76422905,residential,11.2146809,group_3,0.988665755,0.8,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,44.04327471,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,30.585607440000004,37.3422107,-122.0950533,872834774ffffff,37.3406166,-122.0954168,872834774ffffff,37.34141365,-122.09523505,872834774ffffff,True
1721,571,72.84288361,9.478517725,residential,11.2146809,group_3,0.988665755,0.8,9.742972305,9.742972305,9.742972305,9.742972305,9.742972305,9.742972305,9.742972305,9.742972305,9.742972305,16.835856135,20.203027365,21.21317874,20.203027365,20.203027365,21.21317874,21.21317874,20.203027365,23.33449662,20.203027365,9.742972305,9.742972305,9.742972305,9.742972305,9.742972305,37.2945921,-122.0343604,872834721ffffff,37.2946374,-122.0351713,872834721ffffff,37.29461475,-122.03476585,872834721ffffff,True
