from_node,to_node,distance,travel_time,highway,max_speed_mps,highway_group,peak_cv,offpeak_cv,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23
2458,114,77.67422455,5.603050243,secondary,15.28876023,group_2,0.6,0.25,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,10.53488116,5.080478952,5.080478952,5.080478952,12.16778773,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952
2459,750,141.1020384,9.509085847,secondary,15.28876023,group_2,0.6,0.25,9.229135406,9.229135406,9.229135406,9.229135406,9.229135406,9.229135406,9.229135406,9.229135406,9.229135406,9.229135406,9.229135406,9.229135406,9.229135406,9.229135406,9.229135406,9.229135406,9.229135406,15.94794598,9.229135406,9.229135406,9.229135406,9.229135406,9.229135406,9.229135406
2459,914,428.1532588,29.25717812,secondary,15.28876023,group_2,0.6,0.25,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,58.07001903,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591
2460,2389,166.9986587,16.90894847,residential,11.2146809,group_3,0.05,0.01,14.89107539,14.89107539,14.89107539,14.89107539,14.89107539,14.89107539,14.89107539,14.89107539,32.42204062,25.73177827,14.89107539,14.89107539,21.44314856,14.89107539,14.89107539,14.89107539,12.40922949,30.87813392,14.89107539,14.89107539,14.89107539,14.89107539,14.89107539,14.89107539
2461,1241,42.36959374,3.337291649,tertiary,12.92855829,group_3,0.05,0.01,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,4.719181644,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475
2462,927,80.40687755,5.578274072,secondary,15.28876023,group_2,0.6,0.25,5.259215027,5.259215027,5.259215027,5.259215027,5.259215027,5.259215027,5.259215027,5.259215027,5.259215027,5.259215027,5.259215027,9.087923567,5.259215027,5.259215027,5.259215027,5.259215027,5.259215027,9.087923567,5.259215027,5.259215027,5.259215027,5.259215027,5.259215027,5.259215027
2462,2382,81.19458175,5.571246154,secondary,15.28876023,group_2,0.6,0.25,5.310736811,5.310736811,5.310736811,5.310736811,5.310736811,5.310736811,5.310736811,5.310736811,5.310736811,5.310736811,5.310736811,5.310736811,5.310736811,5.310736811,11.56296104,5.310736811,5.310736811,5.310736811,5.310736811,5.310736811,5.310736811,5.310736811,5.310736811,5.310736811
2463,2442,128.8715537,12.40358402,residential,11.2146809,group_3,0.05,0.01,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,19.85701125,11.49132596,11.49132596,11.49132596,11.49132596,25.01983418,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596
2464,1898,121.9350114,11.89252649,residential,11.2146809,group_3,0.05,0.01,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,22.54584343,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,23.6731356,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258
2465,3148,51.5207727,4.819400465,residential,11.2146809,group_3,0.05,0.01,4.594047139,4.594047139,4.594047139,4.594047139,4.594047139,4.594047139,4.594047139,4.594047139,4.594047139,4.594047139,4.594047139,4.594047139,4.594047139,4.594047139,10.00252695,4.594047139,4.594047139,4.594047139,4.594047139,4.594047139,4.594047139,4.594047139,4.594047139,4.594047139
2466,2165,113.2268219,11.34945668,residential,11.2146809,group_3,0.05,0.01,10.09630349,10.09630349,10.09630349,10.09630349,10.09630349,10.09630349,10.09630349,10.09630349,10.09630349,10.09630349,10.09630349,10.09630349,21.98247966,10.09630349,10.09630349,20.93569492,17.44641243,10.09630349,10.09630349,10.09630349,10.09630349,10.09630349,10.09630349,10.09630349
2467,442,190.0017249,18.9097898,residential,11.2146809,group_3,0.05,0.01,16.94223194,16.94223194,16.94223194,16.94223194,16.94223194,16.94223194,16.94223194,16.94223194,16.94223194,16.94223194,24.39681399,16.94223194,16.94223194,16.94223194,16.94223194,20.33067832,16.94223194,35.13141214,35.13141214,16.94223194,16.94223194,16.94223194,16.94223194,16.94223194
2468,164,309.1027193,23.10553285,secondary,15.28876023,group_2,0.6,0.25,20.21764451,20.21764451,20.21764451,20.21764451,20.21764451,20.21764451,20.21764451,20.21764451,20.21764451,41.92330765,20.21764451,20.21764451,20.21764451,20.21764451,44.01947303,44.01947303,20.21764451,20.21764451,20.21764451,20.21764451,20.21764451,20.21764451,20.21764451,20.21764451
2469,2325,154.2309833,10.39386587,secondary,15.28876023,group_2,0.6,0.25,10.08786723,10.08786723,10.08786723,10.08786723,10.08786723,10.08786723,10.08786723,10.08786723,10.08786723,10.08786723,10.08786723,10.08786723,10.08786723,10.08786723,10.08786723,10.08786723,10.08786723,17.43183457,10.08786723,10.08786723,10.08786723,10.08786723,10.08786723,10.08786723
2469,1306,123.9566781,8.868093925,secondary,15.28876023,group_2,0.6,0.25,8.107699787,8.107699787,8.107699787,8.107699787,8.107699787,8.107699787,8.107699787,8.107699787,8.107699787,8.107699787,8.107699787,8.107699787,8.107699787,17.65273259,16.81212628,8.107699787,8.107699787,8.107699787,8.107699787,8.107699787,8.107699787,8.107699787,8.107699787,8.107699787
2470,113,77.9863075,5.397382546,secondary,15.28876023,group_2,0.6,0.25,5.100891526,5.100891526,5.100891526,5.100891526,5.100891526,5.100891526,5.100891526,5.100891526,5.100891526,5.100891526,5.100891526,5.100891526,5.100891526,5.100891526,5.100891526,5.100891526,5.100891526,12.21667601,5.100891526,5.100891526,5.100891526,5.100891526,5.100891526,5.100891526
2470,1592,137.415099,9.830934677,secondary,15.28876023,group_2,0.6,0.25,8.987981821,8.987981821,8.987981821,8.987981821,8.987981821,8.987981821,8.987981821,8.987981821,8.987981821,8.987981821,8.987981821,8.987981821,8.987981821,19.56935306,18.63747911,8.987981821,8.987981821,8.987981821,8.987981821,8.987981821,8.987981821,8.987981821,8.987981821,8.987981821
2471,2443,116.6014014,14.26871622,residential,11.2146809,group_3,0.05,0.01,10.3972108,10.3972108,10.3972108,10.3972108,10.3972108,10.3972108,10.3972108,10.3972108,10.3972108,10.3972108,22.63763914,17.96638027,21.55965632,22.63763914,21.55965632,22.63763914,17.96638027,17.96638027,21.55965632,10.3972108,10.3972108,10.3972108,10.3972108,10.3972108
2472,1194,66.09759953,6.157497132,residential,11.2146809,group_3,0.05,0.01,5.893845765,5.893845765,5.893845765,5.893845765,5.893845765,5.893845765,5.893845765,5.893845765,12.22147858,5.893845765,5.893845765,5.893845765,5.893845765,5.893845765,5.893845765,5.893845765,5.893845765,5.893845765,5.893845765,5.893845765,5.893845765,5.893845765,5.893845765,5.893845765
2473,1329,70.05375428,5.481100734,secondary,15.28876023,group_2,0.6,0.25,4.582042835,4.582042835,4.582042835,4.582042835,4.582042835,4.582042835,4.582042835,9.501324023,9.976390225,4.582042835,4.582042835,4.582042835,9.976390225,4.582042835,4.582042835,4.582042835,4.582042835,10.45145643,4.582042835,4.582042835,4.582042835,4.582042835,4.582042835,4.582042835
2473,2330,248.210223,22.11407185,secondary,15.28876023,group_2,0.6,0.25,16.2348169,16.2348169,16.2348169,16.2348169,16.2348169,16.2348169,16.2348169,16.2348169,35.34774215,35.34774215,35.34774215,16.2348169,23.37813634,16.2348169,35.34774215,16.2348169,33.66451633,38.88251636,33.66451633,16.2348169,16.2348169,16.2348169,16.2348169,16.2348169
2474,1234,128.3583638,13.02657951,residential,11.2146809,group_3,0.05,0.01,11.44556541,11.44556541,11.44556541,11.44556541,11.44556541,11.44556541,11.44556541,23.73352444,16.48161419,11.44556541,11.44556541,11.44556541,23.73352444,19.77793703,11.44556541,11.44556541,11.44556541,11.44556541,11.44556541,11.44556541,11.44556541,11.44556541,11.44556541,11.44556541
2475,2338,106.5791607,11.4603814,residential,11.2146809,group_3,0.05,0.01,9.503539303,9.503539303,9.503539303,9.503539303,9.503539303,9.503539303,9.503539303,9.503539303,13.6850966,20.69186605,9.503539303,9.503539303,20.69186605,9.503539303,9.503539303,9.503539303,19.7065391,9.503539303,19.7065391,9.503539303,9.503539303,9.503539303,9.503539303,9.503539303
2476,1538,58.86852165,5.50672992,residential,11.2146809,group_3,0.05,0.01,5.249237332,5.249237332,5.249237332,5.249237332,5.249237332,5.249237332,5.249237332,5.249237332,5.249237332,5.249237332,5.249237332,5.249237332,5.249237332,5.249237332,11.42905946,5.249237332,5.249237332,5.249237332,5.249237332,5.249237332,5.249237332,5.249237332,5.249237332,5.249237332
2477,1583,105.8822496,7.944652122,secondary,15.28876023,group_2,0.6,0.25,6.925496114,6.925496114,6.925496114,6.925496114,6.925496114,6.925496114,6.925496114,6.925496114,6.925496114,6.925496114,15.07874418,6.925496114,6.925496114,6.925496114,15.07874418,15.07874418,6.925496114,6.925496114,6.925496114,6.925496114,6.925496114,6.925496114,6.925496114,6.925496114
2478,1058,127.604422,13.51260996,residential,11.2146809,group_3,0.05,0.01,11.3783373,11.3783373,11.3783373,11.3783373,11.3783373,11.3783373,11.3783373,11.3783373,11.3783373,23.59412023,11.3783373,23.59412023,24.77382625,11.3783373,11.3783373,24.77382625,11.3783373,11.3783373,11.3783373,11.3783373,11.3783373,11.3783373,11.3783373,11.3783373
2479,2115,78.37994407,8.582457861,residential,11.2146809,group_3,0.05,0.01,6.989048085,6.989048085,6.989048085,6.989048085,6.989048085,6.989048085,6.989048085,6.989048085,6.989048085,6.989048085,14.49249011,6.989048085,6.989048085,14.49249011,15.21711461,14.49249011,14.49249011,6.989048085,6.989048085,6.989048085,6.989048085,6.989048085,6.989048085,6.989048085
2479,3754,36.65176727,3.414392557,residential,11.2146809,group_3,0.05,0.01,3.268195287,3.268195287,3.268195287,3.268195287,3.268195287,3.268195287,3.268195287,3.268195287,3.268195287,3.268195287,3.268195287,3.268195287,3.268195287,3.268195287,3.268195287,3.268195287,3.268195287,6.776929748,3.268195287,3.268195287,3.268195287,3.268195287,3.268195287,3.268195287
2480,1083,255.8935256,23.57249878,unclassified,11.38809927,group_3,0.05,0.01,22.47025773,22.47025773,22.47025773,22.47025773,22.47025773,22.47025773,22.47025773,22.47025773,22.47025773,22.47025773,22.47025773,22.47025773,22.47025773,22.47025773,22.47025773,22.47025773,48.92404276,22.47025773,22.47025773,22.47025773,22.47025773,22.47025773,22.47025773,22.47025773
2480,2332,93.96127352,8.501105397,unclassified,11.38809927,group_3,0.05,0.01,8.250830214,8.250830214,8.250830214,8.250830214,8.250830214,8.250830214,8.250830214,8.250830214,8.250830214,8.250830214,8.250830214,8.250830214,8.250830214,14.25743461,8.250830214,8.250830214,8.250830214,8.250830214,8.250830214,8.250830214,8.250830214,8.250830214,8.250830214,8.250830214
2481,2219,81.08035825,7.803793831,residential,11.2146809,group_3,0.05,0.01,7.229840864,7.229840864,7.229840864,7.229840864,7.229840864,7.229840864,7.229840864,7.229840864,7.229840864,7.229840864,7.229840864,7.229840864,7.229840864,7.229840864,7.229840864,12.49316501,15.74138792,7.229840864,7.229840864,7.229840864,7.229840864,7.229840864,7.229840864,7.229840864
2482,1947,71.58363363,6.500051218,residential,11.2146809,group_3,0.05,0.01,6.383029019,6.383029019,6.383029019,6.383029019,6.383029019,6.383029019,6.383029019,6.383029019,6.383029019,6.383029019,6.383029019,6.383029019,6.383029019,6.383029019,9.191561788,6.383029019,6.383029019,6.383029019,6.383029019,6.383029019,6.383029019,6.383029019,6.383029019,6.383029019
2483,800,110.6237269,10.91760497,residential,11.2146809,group_3,0.05,0.01,9.86418855,9.86418855,9.86418855,9.86418855,9.86418855,9.86418855,9.86418855,9.86418855,9.86418855,9.86418855,9.86418855,9.86418855,14.20443151,9.86418855,9.86418855,9.86418855,17.04531782,23.62481049,9.86418855,9.86418855,9.86418855,9.86418855,9.86418855,9.86418855
2484,1200,57.6947526,5.443603779,residential,11.2146809,group_3,0.05,0.01,5.144573717,5.144573717,5.144573717,5.144573717,5.144573717,5.144573717,5.144573717,5.144573717,5.144573717,5.144573717,5.144573717,5.144573717,5.144573717,5.144573717,5.144573717,5.144573717,5.144573717,12.32129521,5.144573717,5.144573717,5.144573717,5.144573717,5.144573717,5.144573717
2485,2300,84.0692715,10.68061207,residential,11.2146809,group_3,0.05,0.01,7.496358768,7.496358768,7.496358768,7.496358768,7.496358768,7.496358768,7.496358768,7.496358768,10.79475663,7.496358768,15.54444954,16.32167202,16.32167202,10.79475663,16.32167202,15.54444954,16.32167202,17.0988945,16.32167202,7.496358768,7.496358768,7.496358768,7.496358768,7.496358768
2485,2191,150.4482137,18.06742845,residential,11.2146809,group_3,0.05,0.01,13.41529153,13.41529153,13.41529153,13.41529153,13.41529153,13.41529153,13.41529153,27.81794853,23.18162377,13.41529153,29.20884595,27.81794853,13.41529153,13.41529153,27.81794853,27.81794853,23.18162377,32.12973055,13.41529153,13.41529153,13.41529153,13.41529153,13.41529153,13.41529153
2485,2508,113.8090307,13.26751008,residential,11.2146809,group_3,0.05,0.01,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,21.04334562,10.14821837,21.04334562,21.04334562,22.0955129,10.14821837,10.14821837,22.0955129,17.53612135,21.04334562,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837
2486,215,53.81909543,4.961741614,primary,16.87712414,group_2,0.6,0.25,3.188878329,3.188878329,3.188878329,3.188878329,3.188878329,3.188878329,3.188878329,6.943081008,6.943081008,5.510381753,6.943081008,6.943081008,6.612458103,5.510381753,6.943081008,6.943081008,6.943081008,7.637389109,6.943081008,3.188878329,3.188878329,3.188878329,3.188878329,3.188878329
2487,2334,133.2428165,10.12578249,trunk,21.02392057,group_2,0.6,0.25,6.337676937,6.337676937,6.337676937,6.337676937,6.337676937,6.337676937,6.337676937,13.79889724,13.79889724,13.79889724,13.79889724,13.79889724,13.79889724,13.79889724,13.79889724,13.79889724,13.79889724,15.17878697,13.79889724,6.337676937,6.337676937,6.337676937,6.337676937,6.337676937
2487,3967,144.6481908,8.852158713,trunk_link,21.81013333,group_2,0.6,0.25,6.632155272,6.632155272,6.632155272,6.632155272,6.632155272,6.632155272,6.632155272,14.44005903,14.44005903,14.44005903,14.44005903,13.75243717,6.632155272,6.632155272,6.632155272,6.632155272,14.44005903,13.75243717,6.632155272,6.632155272,6.632155272,6.632155272,6.632155272,6.632155272
2488,3609,143.1884991,7.180958902,trunk_link,21.81013333,group_2,0.6,0.25,6.565228047,6.565228047,6.565228047,6.565228047,6.565228047,6.565228047,6.565228047,6.565228047,6.565228047,6.565228047,6.565228047,6.565228047,6.565228047,6.565228047,6.565228047,14.29433972,13.61365688,6.565228047,6.565228047,6.565228047,6.565228047,6.565228047,6.565228047,6.565228047
2488,1383,119.4289579,8.617383265,trunk,21.02392057,group_2,0.6,0.25,5.680622579,5.680622579,5.680622579,5.680622579,5.680622579,5.680622579,5.680622579,12.36830593,12.36830593,12.36830593,11.77933898,11.77933898,12.36830593,11.77933898,12.36830593,5.680622579,9.816115816,13.60513652,12.36830593,5.680622579,5.680622579,5.680622579,5.680622579,5.680622579
2489,304,41.59197835,3.987108498,residential,11.2146809,group_3,0.05,0.01,3.70870814,3.70870814,3.70870814,3.70870814,3.70870814,3.70870814,3.70870814,3.70870814,3.70870814,3.70870814,3.70870814,3.70870814,6.408647666,3.70870814,3.70870814,3.70870814,3.70870814,7.6903772,3.70870814,3.70870814,3.70870814,3.70870814,3.70870814,3.70870814
2490,1612,126.34088,12.37090595,residential,11.2146809,group_3,0.05,0.01,11.26566874,11.26566874,11.26566874,11.26566874,11.26566874,11.26566874,11.26566874,11.26566874,24.52851523,11.26566874,11.26566874,24.52851523,11.26566874,11.26566874,11.26566874,11.26566874,11.26566874,11.26566874,11.26566874,11.26566874,11.26566874,11.26566874,11.26566874,11.26566874
2492,2388,43.15494079,4.020212929,residential,11.2146809,group_3,0.05,0.01,3.848075677,3.848075677,3.848075677,3.848075677,3.848075677,3.848075677,3.848075677,3.848075677,3.848075677,3.848075677,3.848075677,3.848075677,3.848075677,3.848075677,3.848075677,3.848075677,3.848075677,7.979369723,3.848075677,3.848075677,3.848075677,3.848075677,3.848075677,3.848075677
2493,1820,38.25647449,3.716481468,residential,11.2146809,group_3,0.05,0.01,3.411285156,3.411285156,3.411285156,3.411285156,3.411285156,3.411285156,3.411285156,7.0736409,3.411285156,3.411285156,3.411285156,3.411285156,7.0736409,3.411285156,3.411285156,3.411285156,3.411285156,3.411285156,3.411285156,3.411285156,3.411285156,3.411285156,3.411285156,3.411285156
2494,2052,68.8530127,6.786650545,residential,11.2146809,group_3,0.05,0.01,6.13954274,6.13954274,6.13954274,6.13954274,6.13954274,6.13954274,6.13954274,6.13954274,6.13954274,12.73095583,10.60912985,6.13954274,6.13954274,6.13954274,6.13954274,6.13954274,10.60912985,6.13954274,6.13954274,6.13954274,6.13954274,6.13954274,6.13954274,6.13954274
2495,594,98.80786465,9.24277032,residential,11.2146809,group_3,0.05,0.01,8.810581909,8.810581909,8.810581909,8.810581909,8.810581909,8.810581909,8.810581909,8.810581909,8.810581909,8.810581909,8.810581909,8.810581909,8.810581909,8.810581909,8.810581909,8.810581909,19.18310378,8.810581909,8.810581909,8.810581909,8.810581909,8.810581909,8.810581909,8.810581909
2496,1626,138.7489011,12.74736384,residential,11.2146809,group_3,0.05,0.01,12.37207749,12.37207749,12.37207749,12.37207749,12.37207749,12.37207749,12.37207749,12.37207749,12.37207749,12.37207749,12.37207749,12.37207749,12.37207749,12.37207749,21.3789499,12.37207749,12.37207749,12.37207749,12.37207749,12.37207749,12.37207749,12.37207749,12.37207749,12.37207749
2497,2201,284.5455057,39.07426295,residential,11.2146809,group_3,0.05,0.01,25.37259047,25.37259047,25.37259047,25.37259047,25.37259047,25.37259047,25.37259047,25.37259047,55.24323378,55.24323378,55.24323378,52.6126036,55.24323378,52.6126036,55.24323378,55.24323378,55.24323378,60.76755716,55.24323378,25.37259047,25.37259047,25.37259047,25.37259047,25.37259047
2497,2203,145.6598482,16.94018781,tertiary,12.92855829,group_3,0.05,0.01,11.26651904,11.26651904,11.26651904,11.26651904,11.26651904,11.26651904,11.26651904,11.26651904,19.46854491,23.36225389,24.53036658,23.36225389,24.53036658,24.53036658,24.53036658,23.36225389,23.36225389,25.69847928,23.36225389,11.26651904,11.26651904,11.26651904,11.26651904,11.26651904
2497,2372,65.9281561,8.041038324,tertiary,12.92855829,group_3,0.05,0.01,5.09942057,5.09942057,5.09942057,5.09942057,5.09942057,5.09942057,5.09942057,10.57415849,10.57415849,10.57415849,8.811798745,10.57415849,10.57415849,10.57415849,11.10286642,11.10286642,10.57415849,10.57415849,11.10286642,10.17762755,5.09942057,5.09942057,5.09942057,5.09942057
2498,2051,221.0302915,23.65459971,residential,11.2146809,group_3,0.05,0.01,19.70901299,19.70901299,19.70901299,19.70901299,19.70901299,19.70901299,19.70901299,19.70901299,19.70901299,19.70901299,34.05717444,19.70901299,34.05717444,19.70901299,28.3809787,28.3809787,40.86860933,47.20324377,19.70901299,19.70901299,19.70901299,19.70901299,19.70901299,19.70901299
2499,2200,56.66677738,7.595534863,residential,11.2146809,group_3,0.05,0.01,5.052910367,5.052910367,5.052910367,5.052910367,5.052910367,5.052910367,5.052910367,8.731429114,11.00160068,11.00160068,11.00160068,10.47771494,11.00160068,10.47771494,8.731429114,10.47771494,10.47771494,7.276190928,11.00160068,5.052910367,5.052910367,5.052910367,5.052910367,5.052910367
2500,1770,148.912139,13.92966748,residential,11.2146809,group_3,0.05,0.01,13.27832155,13.27832155,13.27832155,13.27832155,13.27832155,13.27832155,13.27832155,13.27832155,13.27832155,13.27832155,13.27832155,13.27832155,13.27832155,13.27832155,13.27832155,28.91062393,13.27832155,13.27832155,13.27832155,13.27832155,13.27832155,13.27832155,13.27832155,13.27832155
2501,468,36.62189601,3.325399784,residential,11.2146809,group_3,0.05,0.01,3.265531702,3.265531702,3.265531702,3.265531702,3.265531702,3.265531702,3.265531702,3.265531702,3.265531702,3.265531702,3.265531702,3.265531702,3.265531702,3.265531702,4.702365652,3.265531702,3.265531702,3.265531702,3.265531702,3.265531702,3.265531702,3.265531702,3.265531702,3.265531702
2502,1860,50.06170467,4.880876092,residential,11.2146809,group_3,0.05,0.01,4.463943746,4.463943746,4.463943746,4.463943746,4.463943746,4.463943746,4.463943746,4.463943746,4.463943746,4.463943746,4.463943746,7.713694794,4.463943746,6.428078995,9.256433752,4.463943746,4.463943746,4.463943746,4.463943746,4.463943746,4.463943746,4.463943746,4.463943746,4.463943746
2503,2345,50.2716404,6.093306739,tertiary,12.92855829,group_3,0.05,0.01,3.888418125,3.888418125,3.888418125,3.888418125,3.888418125,3.888418125,3.888418125,8.466175016,8.063023825,8.063023825,8.063023825,8.063023825,8.466175016,8.466175016,8.466175016,8.466175016,8.063023825,8.869326207,8.063023825,3.888418125,3.888418125,3.888418125,3.888418125,3.888418125
2503,2026,78.3881988,10.41612042,residential,11.2146809,group_3,0.05,0.01,6.98978415,6.98978415,6.98978415,6.98978415,6.98978415,6.98978415,6.98978415,15.21871723,15.21871723,10.06528918,10.06528918,12.07834701,14.49401641,12.07834701,15.21871723,15.21871723,14.49401641,16.74058896,15.21871723,6.98978415,6.98978415,6.98978415,6.98978415,6.98978415
2503,2403,248.1821822,30.18702823,tertiary,12.92855829,group_3,0.05,0.01,19.19643138,19.19643138,19.19643138,19.19643138,19.19643138,19.19643138,19.19643138,33.17143343,39.80572012,39.80572012,39.80572012,39.80572012,39.80572012,39.80572012,41.79600612,41.79600612,39.80572012,39.80572012,39.80572012,38.31300561,19.19643138,19.19643138,19.19643138,19.19643138
2504,1121,83.76185871,8.029616093,residential,11.2146809,group_3,0.05,0.01,7.468947129,7.468947129,7.468947129,7.468947129,7.468947129,7.468947129,7.468947129,15.48760877,7.468947129,7.468947129,7.468947129,7.468947129,7.468947129,12.90634064,7.468947129,7.468947129,7.468947129,7.468947129,7.468947129,7.468947129,7.468947129,7.468947129,7.468947129,7.468947129
2505,1881,30.63609732,3.28247646,residential,11.2146809,group_3,0.05,0.01,2.731785023,2.731785023,2.731785023,2.731785023,2.731785023,2.731785023,2.731785023,2.731785023,2.731785023,2.731785023,2.731785023,5.664629424,3.933770433,2.731785023,5.664629424,5.947860895,5.664629424,2.731785023,2.731785023,2.731785023,2.731785023,2.731785023,2.731785023,2.731785023
2506,1486,67.4773398,6.366608493,residential,11.2146809,group_3,0.05,0.01,6.016875593,6.016875593,6.016875593,6.016875593,6.016875593,6.016875593,6.016875593,6.016875593,6.016875593,6.016875593,6.016875593,6.016875593,6.016875593,6.016875593,6.016875593,6.016875593,6.016875593,14.41046518,6.016875593,6.016875593,6.016875593,6.016875593,6.016875593,6.016875593
2507,1937,44.05719536,4.121236088,residential,11.2146809,group_3,0.05,0.01,3.928528662,3.928528662,3.928528662,3.928528662,3.928528662,3.928528662,3.928528662,8.553506886,3.928528662,3.928528662,3.928528662,3.928528662,3.928528662,3.928528662,3.928528662,3.928528662,3.928528662,3.928528662,3.928528662,3.928528662,3.928528662,3.928528662,3.928528662,3.928528662
2508,2485,113.8090307,10.53170827,residential,11.2146809,group_3,0.05,0.01,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,8.456848643,10.14821837,10.14821837,21.04334562,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837,10.14821837
2509,1817,107.0923053,10.44489243,residential,11.2146809,group_3,0.05,0.01,9.549295809,9.549295809,9.549295809,9.549295809,9.549295809,9.549295809,9.549295809,9.549295809,19.80141979,9.549295809,9.549295809,9.549295809,9.549295809,20.79149078,9.549295809,9.549295809,9.549295809,9.549295809,9.549295809,9.549295809,9.549295809,9.549295809,9.549295809,9.549295809
2510,2352,35.47255214,4.871149963,residential,11.2146809,group_3,0.05,0.01,3.163046052,3.163046052,3.163046052,3.163046052,3.163046052,3.163046052,3.163046052,6.886836908,6.558892293,6.886836908,6.886836908,6.886836908,6.558892293,6.886836908,6.886836908,6.886836908,6.886836908,7.575520598,3.163046052,3.163046052,3.163046052,3.163046052,3.163046052,3.163046052
2511,2290,36.68372926,4.07473677,residential,11.2146809,group_3,0.05,0.01,3.271045301,3.271045301,3.271045301,3.271045301,3.271045301,3.271045301,3.271045301,3.271045301,3.271045301,3.271045301,7.121981512,6.782839536,3.271045301,6.782839536,7.121981512,3.271045301,3.271045301,7.834179664,3.271045301,3.271045301,3.271045301,3.271045301,3.271045301,3.271045301
2512,2111,39.14358347,3.908536066,residential,11.2146809,group_3,0.05,0.01,3.490387628,3.490387628,3.490387628,3.490387628,3.490387628,3.490387628,3.490387628,3.490387628,7.237667786,6.031389822,3.490387628,7.237667786,3.490387628,3.490387628,3.490387628,3.490387628,3.490387628,3.490387628,3.490387628,3.490387628,3.490387628,3.490387628,3.490387628,3.490387628
2513,2389,124.1915243,14.0632585,residential,11.2146809,group_3,0.05,0.01,11.0740132,11.0740132,11.0740132,11.0740132,11.0740132,11.0740132,11.0740132,19.13589481,19.13589481,22.96307377,22.96307377,22.96307377,11.0740132,19.13589481,22.96307377,11.0740132,11.0740132,11.0740132,11.0740132,11.0740132,11.0740132,11.0740132,11.0740132,11.0740132
2514,596,79.05003845,7.608380324,residential,11.2146809,group_3,0.05,0.01,7.048799619,7.048799619,7.048799619,7.048799619,7.048799619,7.048799619,7.048799619,12.18032574,7.048799619,7.048799619,7.048799619,7.048799619,7.048799619,15.34721043,7.048799619,7.048799619,7.048799619,7.048799619,7.048799619,7.048799619,7.048799619,7.048799619,7.048799619,7.048799619
2515,2083,69.58134149,6.508837735,residential,11.2146809,group_3,0.05,0.01,6.204486968,6.204486968,6.204486968,6.204486968,6.204486968,6.204486968,6.204486968,6.204486968,6.204486968,6.204486968,6.204486968,6.204486968,6.204486968,6.204486968,6.204486968,13.50890538,6.204486968,6.204486968,6.204486968,6.204486968,6.204486968,6.204486968,6.204486968,6.204486968
2516,1148,67.00934252,6.268245594,residential,11.2146809,group_3,0.05,0.01,5.975144823,5.975144823,5.975144823,5.975144823,5.975144823,5.975144823,5.975144823,5.975144823,5.975144823,5.975144823,5.975144823,5.975144823,13.00956332,5.975144823,5.975144823,5.975144823,5.975144823,5.975144823,5.975144823,5.975144823,5.975144823,5.975144823,5.975144823,5.975144823
2517,2253,65.77739561,6.153005755,residential,11.2146809,group_3,0.05,0.01,5.865293556,5.865293556,5.865293556,5.865293556,5.865293556,5.865293556,5.865293556,12.77038635,5.865293556,5.865293556,5.865293556,5.865293556,5.865293556,5.865293556,5.865293556,5.865293556,5.865293556,5.865293556,5.865293556,5.865293556,5.865293556,5.865293556,5.865293556,5.865293556
2518,2157,88.41775313,11.02040588,residential,11.2146809,group_3,0.05,0.01,7.884107798,7.884107798,7.884107798,7.884107798,7.884107798,7.884107798,7.884107798,7.884107798,16.34848593,11.35311523,7.884107798,17.16591023,16.34848593,17.16591023,17.16591023,17.16591023,17.16591023,16.34848593,7.884107798,7.884107798,7.884107798,7.884107798,7.884107798,7.884107798
