node_index,is_stop_only,pos_x,pos_y,osmid,y,x
2113,FALSE,584317.4074,4132242.885,65598776,37.3330357,-122.048203
2114,FALSE,588433.3375,4132269.677,65599021,37.3328943,-122.0017444
2115,FALSE,588211.6139,4132281.617,65599024,37.333023,-122.0042455
2116,FALSE,587688.3068,4127877.899,65599289,37.2933836,-122.0106722
2117,FALSE,586254.7746,4134393.889,65599661,37.3522439,-122.026086
2118,FALSE,587455.8358,4134399.716,65599674,37.352184,-122.0125258
2119,FALSE,582993.3242,4131155.878,65599833,37.3233581,-122.0632694
2120,FALSE,581712.2334,4139325.267,65600561,37.3971,-122.0768256
2121,FALSE,584117.7936,4131801.318,65600618,37.3290741,-122.0505061
2122,FALSE,585292.4807,4131375.377,65601078,37.3251281,-122.0372973
2123,FALSE,586653.3462,4130294.289,65601140,37.3152587,-122.0220654
2124,FALSE,590737.2588,4134679.56,65601341,37.354391,-121.9754459
2125,FALSE,589822.6011,4133939.874,65601454,37.3478136,-121.9858619
2126,FALSE,589741.6193,4133938.972,65601457,37.3478133,-121.9867762
2127,FALSE,590547.761,4133903.055,65601462,37.3474113,-121.9776802
2128,FALSE,591648.4401,4133176.463,65601479,37.3407549,-121.9653448
2129,FALSE,581880.9971,4139539.699,65601600,37.3990177,-122.0748954
2130,FALSE,585747.9919,4137430.115,65601618,37.3796551,-122.0314557
2131,FALSE,583424.4743,4129481.637,65601630,37.30823,-122.0585919
2132,FALSE,592996.8758,4132427.928,65601996,37.3338747,-121.950218
2133,FALSE,586545.3129,4130826.368,65602026,37.3200642,-122.0232224
2134,FALSE,586932.3946,4130879.787,65602137,37.3205095,-122.018848
2135,FALSE,585312.8371,4134383.106,65602384,37.3522338,-122.0367214
2136,FALSE,585230.8436,4134382.07,65602385,37.352232,-122.0376472
2137,FALSE,584653.4604,4134373.133,65602390,37.3522043,-122.0441667
2138,FALSE,584495.176,4134372.109,65602394,37.3522095,-122.0459538
2139,FALSE,583317.5425,4134359.361,65602404,37.3522011,-122.0592504
2140,FALSE,581859.156,4138894.403,65602566,37.3932038,-122.0752136
2141,FALSE,591021.0059,4133340.998,65602680,37.3422995,-121.9724069
2142,FALSE,590997.5535,4133619.768,65602683,37.3448142,-121.9726374
2143,FALSE,590740.0614,4134564.127,65602881,37.3533504,-121.9754284
2144,FALSE,586252.103,4129998.035,65603450,37.312626,-122.0266275
2145,FALSE,586196.6949,4129998.119,65603459,37.3126319,-122.0272527
2146,FALSE,584838.5968,4128382.08,65603779,37.298192,-122.0427618
2147,FALSE,584962.7861,4128397.329,65603853,37.2983181,-122.041359
2148,FALSE,588242.4577,4129405.029,65603926,37.3070946,-122.0042395
2149,FALSE,589779.7463,4135445.338,65604300,37.3613857,-121.9861632
2150,FALSE,582983.563,4130319.531,65604427,37.3158212,-122.0634731
2151,FALSE,583074.3222,4130447.673,65604456,37.316968,-122.0624346
2152,FALSE,591138.3293,4131925.249,65604460,37.3295286,-121.9712566
2153,FALSE,591136.8491,4131971.668,65604466,37.3299471,-121.9712676
2154,FALSE,591137.5148,4131883.686,65604467,37.3291541,-121.9712709
2155,FALSE,585056.9758,4132844.512,65604729,37.3383905,-122.0397866
2156,FALSE,585593.7044,4130323.136,65604892,37.3156169,-122.0340192
2157,FALSE,585594.6655,4130231.707,65604893,37.3147928,-122.0340189
2158,FALSE,585596.3665,4130073.081,65604894,37.313363,-122.034018
2159,FALSE,583553.9334,4131880.994,65605466,37.3298431,-122.056861
2160,FALSE,589668.8339,4135733.491,65605520,37.3639934,-121.9873806
2161,FALSE,589532.2132,4135729.531,65605522,37.3639709,-121.9889237
2162,FALSE,589669.8877,4133249.47,65605567,37.3416061,-121.9876694
2163,FALSE,583517.2414,4129770.454,65605588,37.3108247,-122.0575127
2164,FALSE,582367.8344,4131529.94,65605605,37.3267851,-122.0702868
2165,FALSE,582352.3668,4131737.682,65605630,37.3286588,-122.0704383
2166,FALSE,582320.6134,4131869.905,65605640,37.3298533,-122.070782
2167,FALSE,589436.1907,4132457.543,65605790,37.3344914,-121.9904029
2168,FALSE,590710.5081,4131503.491,65606222,37.3257694,-121.9761366
2169,FALSE,583451.0692,4131609.638,65607250,37.3274067,-122.0580525
2170,FALSE,586193.8467,4130530.542,65607998,37.3174307,-122.027223
2171,FALSE,586198.1688,4130295.75,65608006,37.3153142,-122.0272015
2172,FALSE,590006.737,4130400.817,65608258,37.3159,-121.9842128
2173,FALSE,585776.1237,4127645.998,65608431,37.2914719,-122.03227
2174,FALSE,583299.8216,4133136.852,65608585,37.3411846,-122.0595879
2175,FALSE,584824.1026,4131890.752,65608592,37.3298159,-122.0425243
2176,FALSE,584565.5207,4131813.097,65608609,37.3291396,-122.0454516
2177,FALSE,586453.0434,4131428.269,65608690,37.3254975,-122.0241935
2178,FALSE,589305.2073,4132131.186,65608817,37.3315627,-121.9919206
2179,FALSE,584146.5904,4129445.976,65608827,37.3078435,-122.0504482
2180,FALSE,583676.7409,4129487.282,65608838,37.3082582,-122.0557449
2181,FALSE,583340.3263,4129482.131,65608839,37.308242,-122.0595413
2182,FALSE,588697.2854,4130567.105,65608944,37.3175246,-121.9989689
2183,FALSE,588700.6074,4130415.796,65608947,37.3161606,-121.9989495
2184,FALSE,588572.5381,4130047.564,65608951,37.3128541,-122.0004386
2185,FALSE,588264.6403,4129480.036,65608952,37.3077685,-122.0039803
2186,FALSE,588177.0569,4129175.205,65608953,37.3050295,-122.0050047
2187,FALSE,587997.8949,4128521.169,65608956,37.2991519,-122.0071036
2188,FALSE,587946.5355,4127870.12,65608960,37.2932891,-122.0077601
2189,FALSE,586550.9196,4130527.435,65609015,37.3173695,-122.023194
2190,FALSE,586277.6693,4130531.483,65609019,37.3174314,-122.026277
2191,FALSE,586546.6477,4130894.409,65609231,37.3206773,-122.0231994
2192,FALSE,586554.3369,4130316.843,65609244,37.3154712,-122.02318
2193,FALSE,586553.4893,4130300.247,65609246,37.3153217,-122.0231915
2194,FALSE,586557.4691,4129965.78,65609251,37.3123069,-122.0231856
2195,FALSE,586491.6619,4129303.585,65609253,37.3063449,-122.0240053
2196,FALSE,586493.9259,4129205.347,65609255,37.3054593,-122.0239912
2197,FALSE,583403.932,4131436.157,65609571,37.3258474,-122.058604
2198,FALSE,583314.6627,4131462.652,65609573,37.3260942,-122.0596085
2199,FALSE,587087.1904,4131971.28,65609679,37.3303322,-122.016973
2200,FALSE,586857.3124,4132110.271,65609685,37.3316064,-122.0195512
2201,FALSE,584349.9687,4129735.239,65609690,37.3104321,-122.0481206
2202,FALSE,584220.4107,4129693.481,65609693,37.3100675,-122.0495872
2203,FALSE,584142.2769,4129693.628,65609696,37.3100759,-122.0504688
2204,FALSE,585151.1034,4128158.98,65609995,37.2961527,-122.0392618
2205,FALSE,585326.6143,4130153.5,65610383,37.3141126,-122.0370526
2206,FALSE,585017.0461,4130125.232,65610387,37.3138862,-122.040549
2207,FALSE,584934.6763,4130137.966,65610390,37.3140085,-122.041477
2208,FALSE,584708.4408,4130311.748,65610518,37.3155954,-122.04401
2209,FALSE,584710.6059,4130225.614,65610526,37.3148189,-122.0439954
2210,FALSE,584712.1113,4130054.016,65610533,37.3132722,-122.043998
2211,FALSE,587427.4384,4131020.674,65610778,37.3217328,-122.0132449
2212,FALSE,590237.1721,4135640.367,65610791,37.363099,-121.9809747
2213,FALSE,590021.6441,4135547.857,65610794,37.3622862,-121.9834195
2214,FALSE,589948.9129,4135516.638,65610797,37.3620119,-121.9842445
2215,FALSE,589808.3948,4135456.331,65610800,37.361482,-121.9858384
2216,FALSE,588216.886,4127853.633,65610811,37.2931149,-122.0047123
2217,FALSE,588183.3113,4127855.709,65610847,37.2931368,-122.0050908
2218,FALSE,587641.9453,4132969.163,65610902,37.3392735,-122.0105939
2219,FALSE,587645.4751,4132885.916,65610904,37.3385229,-122.0105639
2220,FALSE,584819.9716,4132293.976,65611028,37.3334504,-122.0425248
2221,FALSE,584824.1666,4131721.824,65611524,37.3282934,-122.0425429
2222,FALSE,584566.9604,4131717.957,65611525,37.328282,-122.0454462
2223,FALSE,584143.3362,4129616.414,65611926,37.3093799,-122.0504656
2224,FALSE,583849.3334,4129609.56,65611929,37.3093447,-122.0537837
2225,FALSE,581745.9924,4139388.92,65613167,37.3976707,-122.0764372
2226,FALSE,582349.1662,4139997.235,65613169,37.4030998,-122.0695556
2227,FALSE,581564.2933,4131851.471,65613258,37.3297539,-122.0793202
2228,FALSE,582644.0886,4131521.002,65613612,37.32668,-122.06717
2229,FALSE,584444.8384,4129783.949,65614316,37.3108625,-122.0470446
2230,FALSE,584753.3982,4129569.906,65614321,37.3089053,-122.0435874
2231,FALSE,590545.2518,4134186.391,65614416,37.3499651,-121.9776739
2232,FALSE,581433.2603,4131990.774,65614702,37.3310209,-122.0807838
2233,FALSE,581530.5646,4132101.377,65614705,37.3320092,-122.0796734
2234,FALSE,581348.1432,4132007.055,65614720,37.3311751,-122.0817427
2235,FALSE,590769.8225,4130981.326,65615035,37.3210576,-121.9755311
2236,FALSE,590030.2976,4131001.968,65615040,37.3213156,-121.983874
2237,FALSE,589759.1599,4131088.388,65615043,37.3221207,-121.9869233
2238,FALSE,582206.8374,4130610.469,65615994,37.3185124,-122.0722057
2239,FALSE,589339.1271,4131455.178,65616003,37.3254669,-121.9916192
2240,FALSE,583682.9853,4130504.074,65616049,37.3174217,-122.0555598
2241,FALSE,585278.1843,4129411.752,65616518,37.3074319,-122.0376843
2242,FALSE,584376.3486,4129658.202,65616682,37.3097354,-122.0478317
2243,FALSE,584317.9746,4129637.554,65616688,37.3095546,-122.0484927
2244,FALSE,589520.1749,4132450.774,65616799,37.3344223,-121.9894558
2245,FALSE,585856.7822,4129611.511,65617121,37.309179,-122.0311329
2246,FALSE,586100.5069,4130288.243,65617315,37.3152556,-122.0283044
2247,FALSE,589451.2658,4129948.454,65617345,37.3118767,-121.9905353
2248,FALSE,583372.8089,4131907.171,65618257,37.3300953,-122.0589023
2249,FALSE,583149.9528,4132143.961,65618259,37.3322494,-122.061391
2250,FALSE,591215.5412,4134379.895,65618265,37.3516434,-121.9700831
2251,FALSE,586665.8552,4132065.68,65618294,37.3312224,-122.0217173
2252,FALSE,585549.6807,4131533.527,65618918,37.3265298,-122.0343764
2253,FALSE,586089.2628,4131541.977,65618920,37.3265561,-122.0282858
2254,FALSE,588846.6115,4127776.269,65619041,37.2923577,-121.9976178
2255,FALSE,588549.7263,4127816.899,65619044,37.2927522,-122.000962
2256,FALSE,588426.0374,4127832.802,65619047,37.2929073,-122.0023554
2257,FALSE,587784.4432,4127876.254,65619053,37.2933597,-122.0095879
2258,FALSE,586053.9429,4127923.492,65619058,37.2939472,-122.0291039
2259,FALSE,585512.3436,4127908.317,65619063,37.2938604,-122.0352154
2260,FALSE,584890.7191,4127888.35,65619075,37.2937374,-122.0422302
2261,FALSE,584732.7876,4129597.536,65619223,37.3091562,-122.0438168
2262,FALSE,590474.3777,4135120.564,65620265,37.3583912,-121.9783599
2263,FALSE,590436.6791,4135190.426,65620268,37.3590245,-121.978777
2264,FALSE,583063.8065,4130817.168,65620486,37.3202991,-122.0625119
2265,FALSE,591407.4626,4134701.871,65620672,37.3545263,-121.9678767
2266,FALSE,589509.0416,4131835.744,65620876,37.3288804,-121.9896557
2267,FALSE,591998.6385,4131981.884,65620926,37.3299542,-121.9615401
2268,FALSE,583788.1732,4130413.788,65621023,37.3165985,-122.054383
2269,FALSE,583684.7031,4130380.077,65621030,37.316304,-122.0555544
2270,FALSE,588213.1439,4131714.436,65621268,37.3279111,-122.0042957
2271,FALSE,593780.0522,4132862.716,65621340,37.3377144,-121.9413236
2272,FALSE,592994.8025,4132736.469,65621347,37.3366556,-121.9502027
2273,FALSE,582366.4484,4131442.972,65621391,37.3260014,-122.0703121
2274,FALSE,589948.7475,4133623.992,65621398,37.3449545,-121.9844762
2275,FALSE,592178.6198,4133405.557,65621704,37.3427671,-121.9593318
2276,FALSE,592163.2385,4134126.138,65621708,37.3492628,-121.9594158
2277,FALSE,592160.4683,4134203.89,65621712,37.3499638,-121.9594374
2278,FALSE,588779.6736,4130488.555,65622002,37.3168088,-121.9980486
2279,FALSE,585500.3216,4130321.827,65622337,37.3156137,-122.0350731
2280,FALSE,585503.6427,4130072.057,65622339,37.3133623,-122.0350644
2281,FALSE,593025.2081,4130945.943,65622428,37.3205156,-121.9500841
2282,FALSE,593034.6289,4130448.18,65622454,37.3160286,-121.9500402
2283,FALSE,589060.8511,4134832.267,65622609,37.3559297,-121.9943539
2284,FALSE,589061.71,4134814.833,65622619,37.3557725,-121.9943463
2285,FALSE,589060.5542,4134844.347,65622624,37.3560386,-121.9943558
2286,FALSE,589236.248,4134975.474,65622643,37.3572035,-121.9923564
2287,FALSE,582418.8681,4134335.311,65622871,37.3520646,-122.0693989
2288,FALSE,584710.0771,4131547.823,65622986,37.3267356,-122.0438504
2289,FALSE,583775.6389,4130844.598,65623955,37.3204824,-122.0544758
2290,FALSE,583678.8962,4130841.412,65623967,37.3204624,-122.0555679
2291,FALSE,587016.7655,4131563.362,65624066,37.3266624,-122.0178157
2292,FALSE,590803.9192,4131405.541,65624521,37.3248775,-121.9750944
2293,FALSE,590700.6713,4131417.737,65624527,37.3249975,-121.9762581
2294,FALSE,584155.6335,4128766.317,65624973,37.3017171,-122.0504232
2295,FALSE,587482.138,4132967.036,65625096,37.3392694,-122.012398
2296,FALSE,587484.416,4132884.73,65625098,37.3385274,-122.012382
2297,FALSE,583381.7513,4131181.085,65625221,37.3235505,-122.058883
2298,FALSE,587598.0709,4130484.577,65625361,37.3168851,-122.0113826
2299,FALSE,587937.385,4130674.273,65625763,37.3185627,-122.0075312
2300,FALSE,586781.6116,4130898.306,65625804,37.3206905,-122.0205474
2301,FALSE,585497.0543,4131377.641,65625850,37.3251297,-122.0349883
2302,FALSE,584820.9729,4132193.439,65625874,37.3325442,-122.042525
2303,FALSE,584758.3171,4132192.394,65625875,37.3325405,-122.0432323
2304,FALSE,585217.8637,4128850.606,65625911,37.30238,-122.0384293
2305,FALSE,585321.7078,4130319.328,65626278,37.3156076,-122.0370889
2306,FALSE,585326.2461,4130066.996,65626279,37.313333,-122.0370667
2307,FALSE,588761.4896,4132219.226,65626551,37.3324083,-121.9980467
2308,FALSE,585164.9622,4131485.344,65626620,37.3261309,-122.0387238
2309,FALSE,591131.8335,4132465.618,65626723,37.3343993,-121.9712635
2310,FALSE,583491.4727,4131942.783,65626728,37.3304056,-122.057559
2311,FALSE,585414.7886,4131376.946,65626819,37.325131,-122.0359168
2312,FALSE,583904.158,4131231.563,65627108,37.3239584,-122.0529817
2313,FALSE,580598.4118,4132711.535,65627464,37.3375898,-122.0901281
2314,FALSE,580684.1419,4132517.749,65627470,37.3358358,-122.0891815
2315,FALSE,586088.2224,4131388.116,65627666,37.3251695,-122.0283154
2316,FALSE,585856.3765,4129581.916,65627721,37.3089123,-122.0311409
2317,FALSE,585856.9002,4129623.34,65627727,37.3092856,-122.0311302
2318,FALSE,583272.8527,4128366.739,65627738,37.2981953,-122.0604277
2319,FALSE,585900.6167,4130006.461,65627985,37.3127345,-122.0305926
2320,FALSE,588972.0519,4131800.604,65628560,37.3286153,-121.9957204
2321,FALSE,588737.9078,4131797.697,65628561,37.3286115,-121.9983633
2322,FALSE,581839.5967,4134345.633,65629057,37.3522089,-122.0759376
2323,FALSE,588372.5001,4133981.071,65629090,37.3483241,-122.002227
2324,FALSE,588375.4623,4133647.045,65629097,37.3453134,-122.0022334
2325,FALSE,594306.1123,4133029.973,65629153,37.3391685,-121.9353646
2326,FALSE,593574.0518,4134621.223,65629164,37.3535835,-121.9434267
2327,FALSE,592369.1556,4131986.842,65629465,37.3299621,-121.9573578
2328,FALSE,592291.0403,4131986.158,65629467,37.3299637,-121.9582395
2329,FALSE,591047.4796,4131971.139,65629470,37.3299511,-121.9722763
2330,FALSE,590823.3323,4131978.934,65629471,37.3300433,-121.9748051
2331,FALSE,590584.7409,4131964.831,65629475,37.3299395,-121.9774996
2332,FALSE,590454.4874,4131963.678,65629477,37.3299418,-121.9789698
2333,FALSE,589523.5096,4132132.408,65629482,37.3315527,-121.9894566
2334,FALSE,588973.5015,4132103.486,65629484,37.3313449,-121.9956677
2335,FALSE,588760.8478,4132103.469,65629488,37.3313651,-121.9980678
2336,FALSE,588411.6533,4132202.097,65629491,37.3322873,-122.0019972
2337,FALSE,588211.6021,4132200.352,65629492,37.3322906,-122.0042553
2338,FALSE,584948.5998,4128940.618,65629863,37.3032159,-122.0414569
2339,FALSE,584723.0443,4129014.238,65629868,37.3039,-122.0439933
2340,FALSE,584704.9008,4129060.722,65629869,37.3043206,-122.0441927
2341,FALSE,588771.0781,4133813.875,65630563,37.3467792,-121.9977475
2342,FALSE,591003.5454,4133253.796,65630865,37.3415153,-121.9726147
2343,FALSE,584516.3172,4129267.19,65631463,37.3061986,-122.0462969
2344,FALSE,588176.142,4134239.713,65631487,37.3506738,-122.0044129
2345,FALSE,584138.0003,4130005.522,65631746,37.3128873,-122.0504817
2346,FALSE,584249.6647,4130007.266,65631750,37.3128929,-122.0492215
2347,FALSE,585549.4781,4131378.21,65632338,37.32513,-122.0343966
2348,FALSE,583172.1707,4130050.885,65633421,37.3133831,-122.0613749
2349,FALSE,590016.3085,4132201.372,65634355,37.3321266,-121.9838863
2350,FALSE,587115.024,4130351.284,65634650,37.3157292,-122.0168491
2351,FALSE,588796.6263,4132370.588,65634755,37.3337691,-121.997632
2352,FALSE,588758.7568,4132370.797,65634757,37.3337746,-121.9980594
2353,FALSE,589616.7151,4135331.855,65635093,37.3603787,-121.9880177
2354,FALSE,589536.7869,4135653.108,65635095,37.3632817,-121.9888813
2355,FALSE,584609.2731,4132460.739,65635240,37.3349726,-122.0448839
2356,FALSE,586955.0829,4132876.86,65635355,37.3385062,-122.0183578
2357,FALSE,586862.9591,4132561.543,65635357,37.335673,-122.0194346
2358,FALSE,586737.3955,4130245.352,65635465,37.3148098,-122.0211227
2359,FALSE,586777.7147,4130055.803,65635472,37.3130977,-122.0206899
2360,FALSE,592598.107,4133448.271,65635548,37.3431103,-121.9545913
2361,FALSE,588940.2203,4134486.927,65635713,37.3528289,-121.9957573
2362,FALSE,592658.7455,4132859.621,65636131,37.3377991,-121.9539804
2363,FALSE,589740.7832,4133854.247,65636590,37.3470498,-121.9867959
2364,FALSE,589738.3245,4134184.962,65636592,37.3500306,-121.9867836
2365,FALSE,590546.6928,4133996.825,65637099,37.3482565,-121.9776808
2366,FALSE,589914.3374,4134257.965,65637128,37.3506715,-121.9847877
2367,FALSE,589997.1842,4134814.53,65637130,37.3556795,-121.9837848
2368,FALSE,589994.6587,4134908.451,65637131,37.3565262,-121.9838019
2369,FALSE,589992.2309,4134992.475,65637133,37.3572837,-121.9838191
2370,FALSE,589809.9815,4135374.584,65637162,37.3607451,-121.9858304
2371,FALSE,589661.3866,4135787.903,65637164,37.3644845,-121.9874581
2372,FALSE,584139.3763,4129904.722,65637798,37.3119787,-122.0504776
2373,FALSE,583690.2031,4129858.07,65637803,37.3115988,-122.0555512
2374,FALSE,583395.1698,4129850.567,65637805,37.3115577,-122.0588811
2375,FALSE,583335.8697,4129857,65637807,37.311621,-122.0595495
2376,FALSE,586737.9834,4132873.652,65637836,37.3384976,-122.0208087
2377,FALSE,585292.0543,4128965.223,65638211,37.3034062,-122.0375791
2378,FALSE,591217.6934,4133624.529,65638862,37.3448355,-121.9701518
2379,FALSE,590944.9009,4133618.63,65638866,37.3448091,-121.9732319
2380,FALSE,583344.7157,4131520.736,65639014,37.326615,-122.0592628
2381,FALSE,584785.0158,4129145.669,65639125,37.3050789,-122.0432791
2382,FALSE,592551.7022,4132887.829,65639777,37.338064,-121.9551851
2383,FALSE,592072.1794,4134125.036,65640046,37.3492619,-121.9604439
2384,FALSE,588223.2365,4130443.806,65640665,37.3164585,-122.0043329
2385,FALSE,589038.1344,4131713.917,65641111,37.3278277,-121.994985
2386,FALSE,584938.0944,4130314.718,65641417,37.3156012,-122.0414182
2387,FALSE,584934.0801,4130181.887,65641418,37.3144044,-122.0414787
2388,FALSE,584940.3085,4129716.306,65641428,37.3102077,-122.0414617
2389,FALSE,584952.1783,4128840.33,65641439,37.3023117,-122.041428
2390,FALSE,584977.1284,4128222.478,65641468,37.2967409,-122.0412172
2391,FALSE,589306.1738,4134552.675,65641879,37.3533863,-121.9916179
2392,FALSE,589200.3047,4134549.603,65641882,37.3533688,-121.9928135
2393,FALSE,590449.5079,4134987.024,65641972,37.3571901,-121.978657
2394,FALSE,586805.8647,4129879.342,65642473,37.3115047,-122.0203929
2395,FALSE,582479.1945,4134335.573,65642761,37.3520616,-122.0687178
2396,FALSE,586852.6315,4131997.836,65642990,37.3305935,-122.0196172
2397,FALSE,583978.1563,4130053.714,65643781,37.3133361,-122.0522799
2398,FALSE,583979.5609,4129984.348,65643785,37.3127108,-122.0522719
2399,FALSE,592708.9999,4134223.056,65644073,37.3500819,-121.9532426
2400,FALSE,580747.0743,4132616.517,65644869,37.3367205,-122.0884604
2401,FALSE,592511.5677,4134134.367,65645287,37.3493023,-121.9554825
2402,FALSE,592474.9645,4134208.171,65645289,37.3499711,-121.9558865
2403,FALSE,584135.31,4130303.285,65645389,37.3155712,-122.0504783
2404,FALSE,583686.0402,4130295.932,65645400,37.3155455,-122.0555488
2405,FALSE,583233.5383,4130079.7,65645443,37.3136373,-122.0606792
2406,FALSE,590385.5995,4133036.422,65645529,37.3396166,-121.9796165
2407,FALSE,588066.3591,4129883.714,65645537,37.3114255,-122.0061696
2408,FALSE,583485.3155,4131037.411,65645638,37.3222463,-122.0577304
2409,FALSE,582010.3648,4134338.075,65646408,37.3521257,-122.0740105
2410,FALSE,588031.0672,4132978.707,65646778,37.3393227,-122.0062005
2411,FALSE,586232.3133,4131469.387,65646925,37.3258886,-122.0266798
2412,FALSE,590770.8318,4132671.038,65647109,37.336286,-121.9753129
2413,FALSE,590661.1752,4132617.91,65647111,37.3358179,-121.9765571
2414,FALSE,588742.9561,4132020.184,65647116,37.3306162,-121.9982797
2415,FALSE,581927.9517,4139300.297,65647319,37.3968559,-122.0743915
2416,FALSE,583278.5681,4132450.675,65647418,37.3350022,-122.0599049
2417,FALSE,590484.0478,4130408.225,65648433,37.3159204,-121.9788259
2418,FALSE,584330.6164,4128867.714,65648617,37.3026151,-122.0484375
2419,FALSE,582013.612,4139104.181,65649133,37.3950808,-122.0734456
2420,FALSE,582073.6946,4139229.319,65649134,37.3962033,-122.072753
2421,FALSE,585091.4836,4130404.762,65649408,37.3163987,-122.039677
2422,FALSE,590245.3527,4130404.495,65649478,37.31591,-121.9815198
2423,FALSE,583818.314,4130052.357,65649912,37.3133383,-122.0540837
2424,FALSE,583819.6297,4129982.879,65649914,37.312712,-122.0540767
2425,FALSE,594800.8614,4134014.124,65650668,37.3479876,-121.9296543
2426,FALSE,586278.0737,4130458.689,65650757,37.3167753,-122.0262809
2427,FALSE,590501.5715,4135430.43,65651305,37.3611812,-121.978015
2428,FALSE,582165.4769,4139184.264,65651542,37.3957891,-122.0717212
2429,FALSE,583681.6399,4130603.231,65651767,37.3183155,-122.0555638
2430,FALSE,583376.5157,4130573.204,65651775,37.3180723,-122.0590104
2431,FALSE,583335.2875,4130344.76,65651798,37.3160171,-122.0595013
2432,FALSE,594171.1302,4132988.197,65651908,37.3388057,-121.9368935
2433,FALSE,589917.4978,4132246.113,65652426,37.3325394,-121.9849961
2434,FALSE,586888.3998,4130150.242,65652541,37.3139385,-122.0194299
2435,FALSE,590544.2671,4134282.248,65652680,37.3508291,-121.9776733
2436,FALSE,586982.2652,4130095.061,65652705,37.3134324,-122.0183772
2437,FALSE,588182.4239,4132893.311,65653487,37.3385387,-122.0045022
2438,FALSE,591415.0498,4134117.139,65654065,37.3492557,-121.9678632
2439,FALSE,587514.9421,4130625.753,65654121,37.3181653,-122.012304
2440,FALSE,582801.0882,4132261.764,65654929,37.3333423,-122.0653154
2441,FALSE,588857.3187,4129900.002,65655254,37.311497,-121.9972429
2442,FALSE,585368.0934,4128852.135,65655292,37.30238,-122.0367342
2443,FALSE,583377.1534,4129925.26,65655415,37.3122325,-122.059076
2444,FALSE,587127.5229,4131566.057,65656299,37.3266763,-122.0165654
2445,FALSE,586854.603,4131560.214,65656300,37.3266492,-122.0196462
2446,FALSE,583597.2479,4132816.996,65657176,37.3382751,-122.0562666
2447,FALSE,586052.3586,4131314.361,65657237,37.3245081,-122.0287287
2448,FALSE,582573.801,4129858.34,65657488,37.3117011,-122.0681483
2449,FALSE,592997.8446,4132298.495,65657522,37.3327081,-121.9502233
2450,FALSE,581836.2164,4130386.207,65657917,37.3165239,-122.0764128
2451,FALSE,584698.8555,4131525.463,65658171,37.3265351,-122.0439796
2452,FALSE,583483.9966,4131245.193,65658478,37.3241191,-122.0577219
2453,FALSE,588458.7633,4132339.471,65658714,37.3335209,-122.0014491
2454,FALSE,588511.0944,4132419.491,65658716,37.3342371,-122.0008489
2455,FALSE,588543.67,4130418.351,65659352,37.3161986,-122.0007201
2456,FALSE,588627.9564,4129987.091,65659353,37.3123038,-121.9998205
2457,FALSE,593012.068,4131491.333,65660397,37.3254322,-121.950164
2458,FALSE,592996.6657,4132454.811,65660414,37.334117,-121.950217
2459,FALSE,592994.8195,4132820.231,65660419,37.3374105,-121.950192
2460,FALSE,584785.4631,4128845.742,65660509,37.3023757,-122.0433083
2461,FALSE,580822.585,4134403.214,65660546,37.352817,-122.0874132
2462,FALSE,592479.2058,4132924.598,65660717,37.3384026,-121.9559988
2463,FALSE,585366.3116,4128724.275,65661605,37.3012278,-122.036769
2464,FALSE,584808.6628,4128762.173,65661848,37.3016204,-122.0430561
2465,FALSE,589096.1524,4133740.926,65662048,37.3460906,-121.9940866
2466,FALSE,582381.9688,4131820.535,65662275,37.3294029,-122.070095
2467,FALSE,582494.1947,4130674.764,65662617,37.3190664,-122.0689558
2468,FALSE,582731.0948,4134338.339,65662802,37.3520641,-122.0658736
2469,FALSE,594446.4993,4133094.338,65663883,37.3397343,-121.9337718
2470,FALSE,593930.1177,4132890.219,65663885,37.3379471,-121.9396263
2471,FALSE,583375.9044,4130029.356,65664972,37.3131708,-122.0590784
2472,FALSE,588027.3852,4133060.898,65665001,37.3400638,-122.0062323
2473,FALSE,590897.0856,4132209.883,65665555,37.3321175,-121.9739444
2474,FALSE,588781.5939,4130409.408,65665673,37.3160953,-121.9980364
2475,FALSE,585055.3715,4128942.922,65667324,37.3032269,-122.040252
2476,FALSE,582275.2925,4131301.186,65667589,37.3247316,-122.0713566
2477,FALSE,589299.6185,4129708.313,65667670,37.309727,-121.9922753
2478,FALSE,587323.953,4130622.494,65668489,37.3181539,-122.0144596
2479,FALSE,588209.5671,4132359.797,65668517,37.3337278,-122.0042593
2480,FALSE,590455.4031,4131869.929,65670586,37.3290968,-121.9789709
2481,FALSE,587564.2409,4132884.511,65671026,37.3385179,-122.011481
2482,FALSE,588576.2987,4134145.224,65671288,37.3497841,-121.9999067
2483,FALSE,585123.4371,4129130.982,65671556,37.3049156,-122.0394625
2484,FALSE,593741.4455,4132943.849,65671655,37.3384495,-121.9417491
2485,FALSE,586697.378,4130897.178,65672378,37.3206882,-122.0214981
2486,FALSE,588968.2167,4129752.232,65673178,37.3101546,-121.9960093
2487,FALSE,588969.8382,4132236.384,65673189,37.332543,-121.9956931
2488,FALSE,588914.83,4135142.036,65673203,37.3587355,-121.9959653
2489,FALSE,584690.9115,4129962.131,65673363,37.312446,-122.0442477
2490,FALSE,589341.783,4131249.493,65673853,37.3236129,-121.991614
2491,FALSE,592888.3178,4132512.171,65674114,37.3346448,-121.9514327
2492,FALSE,584897.7851,4129712.014,65674121,37.3101729,-122.041942
