from_node,to_node,distance,travel_time,shape,loc,scale,avg_travel_time_from_day_profile
97,3132,69.25028662,5.716840505131084,0.3699306280485228,0,5.317034279762592,4.776935142117868
98,643,22.9694041,2.653035179616543,0.3098205552353305,0,2.5193687764871844,2.1509340666455374
98,99,62.20229161,3.989453155052289,0.3394096732764026,0,3.751579574255537,3.6033519708429984
99,3285,353.9047267,25.211724895785345,0.3612208390112237,0,23.52470243155247,22.007579443442882
100,2909,17.05127189,0.9879058697288368,0.2983971778018587,0,0.94145743423717,0.9233869586511024
100,3176,29.2251578,2.5285485961221976,0.3734940035770679,0,2.348545039139762,2.2263390706047477
101,2680,396.3703278,24.5208388648986,0.3065316474192182,0,23.30946553387291,22.89070094568322
101,102,806.6190184,54.51928511525267,0.3098205552353306,0,51.77247014704969,44.201218492891265
102,3332,2272.145172,153.57402642160056,0.3098205552353303,0,145.83659124411625,124.50931963513811
103,104,474.4826869,26.53560782659545,0.1974916439182804,0,25.9405423432612,25.6369911810803
103,3267,693.8621749,47.59499823893801,0.3152891538993858,0,45.11844482323103,38.43807941952968
104,3270,466.3087123,24.22190934764605,0.3683850715934717,0,22.54104739408784,21.153483967112106
105,2837,600.2206776,68.53512215562242,0.3042740806175778,0,65.19512273641973,55.73045518470042
106,107,61.82728964,7.793070803691414,0.3042740806175778,0,7.41328229322475,6.337062946938843
106,41,205.9274822,26.62851081691292,0.2551316730390016,0,25.68785143189253,21.54929510021582
107,105,15.17145734,1.9122986299779647,0.3042740806175778,0,1.8191044236706448,1.555016898572904
107,13,688.7951213,43.69681957257532,0.1819159465989933,0,42.845638220671496,42.63802392978031
108,2856,775.5403958,30.895368260141595,0.2286906413613233,0,29.99874878855883,29.40176913360826
109,25,954.9376735,40.54314777065992,0.3048987494779337,0,38.55984091457367,37.83993914368072
110,111,97.73003137,12.84898079582459,0.382201985258618,0,11.89436066400632,11.283081052567882
111,916,99.95103611,15.20699648115338,0.3500364315272249,0,14.247022559821398,12.770615139495819
111,110,97.73003137,12.698969921026352,0.3435255323638237,0,11.92470710286362,11.179739024769985
111,1092,170.4718559,24.18579266451628,0.3903646798078574,0,22.317125349593613,20.710179476906085
112,1687,89.67603626,8.164263158938244,0.3667887284009231,0,7.602251422636763,7.304096412777247
112,1686,132.4572957,11.261915501332076,0.3553149803933411,0,10.530999996974304,10.307216549323476
113,2271,75.95765777,5.41012458807023,0.2178608876967315,0,5.266067551728844,5.256980993738966
113,2470,77.9863075,5.848525897540764,0.2563571901775864,0,5.640124696803877,5.579287138809007
114,2272,204.6340761,14.330584232832964,0.1819159465989933,0,14.051435173926858,13.983347058758335
115,1843,64.2949313,5.388120539012698,0.322887398383181,0,5.095160219698029,4.951798041960431
115,3953,31.17234754,2.3764404976369486,0.2812335896250004,0,2.276208233240069,2.2574334130593416
115,3954,33.09479917,3.159592251943555,0.1819159465989932,0,3.098045758839923,3.08303376228482
117,118,97.87980789,9.344679236861667,0.1819159465989932,0,9.162651876890337,9.118253017377368
118,119,105.0875331,10.03280768569447,0.1819159465989933,0,9.837376098388283,9.789707772096177
119,120,106.7881421,10.195166453784582,0.1819159465989934,0,9.996572239150636,9.948132506590598
119,118,105.0875331,10.032807685694468,0.1819159465989932,0,9.83737609838828,9.789707772096177
120,119,106.7881421,10.195166453784582,0.1819159465989934,0,9.996572239150636,9.948132506590598
120,4000,295.720337,24.490029344649667,0.1819159465989933,0,24.012981896124924,23.896623769239998
121,122,247.408882,19.91914896627487,0.3112305565381001,0,18.907141462056146,18.563805616175117
122,123,104.402815,8.405580301330696,0.3112305565381,0,7.978528404853488,7.833645858527622
123,3953,32.69899973,2.898018045837677,0.3445097000594049,0,2.7203862754198487,2.6140503766052707
123,2457,167.8758105,15.283707357034343,0.366788728400923,0,14.23160715624076,13.673453428339727
124,125,79.70339386,9.467071812790296,0.3297539075761006,0,8.931928724697102,8.5840948470275
124,1874,50.28572125,7.607942027011003,0.3098390637457056,0,7.224593105147051,6.162224130419311
124,1875,184.9975605,27.64172998781237,0.3092633613880799,0,26.25368275176048,22.46432769667577
125,2000,252.9645362,28.608372724577105,0.3110973134551359,0,27.156049130696147,26.365301340807907
125,124,79.70339386,10.163399074428874,0.3498298423858719,0,9.52251394744175,9.009002187971246
125,686,79.46011636,9.438175608383473,0.3297539075761006,0,8.90466592968721,8.557893740259496
126,240,334.3901963,55.948586278915066,0.3071728303997383,0,53.17397112248769,45.82161609822427
126,127,79.01501837,12.765003884924178,0.3294164449772644,0,12.044803464413294,10.543056998750796
127,2253,58.72139682,9.678365351694788,0.2546080406972943,0,9.337743432368717,7.969441994047881
127,1181,153.9312675,26.424102338244907,0.3087044280676425,0,25.101613264244943,21.495153797749378
127,126,79.01501837,13.220419205080503,0.3071728303997383,0,12.564789135754449,10.827458096132204
128,255,109.5322977,16.57648503061664,0.31124770635512,0,15.734218583407872,13.426209161246385
128,129,93.4719097,9.37762826075726,0.2291323199081352,0,9.104541147464843,8.996451520119022
128,2633,161.3423012,23.219667030521617,0.342719825341207,0,21.81009108778241,19.039000391058625
129,128,93.4719097,12.343654626147938,0.3701207196830985,0,11.479581032998114,10.821324045403435
130,3387,345.2931007,20.45520275901489,0.2812335896250003,0,19.59245391540948,19.430849720420067
130,3268,1013.065892,83.69132729136294,0.3823988839465609,0,77.46750838135094,71.25133703166883
131,3939,114.7365402,4.879087638079892,0.280392784299505,0,4.674423813957016,4.544961288213425
132,3271,224.0472338,17.940211088304363,0.3323910132995071,0,16.911066631460162,15.414482482299897
133,147,117.0364566,8.037606753260064,0.1364369599492449,0,7.939353584666442,7.887268857754937
134,2584,314.3819527,31.26397075518216,0.3112477063551201,0,29.67541965252257,25.32241363563376
134,2637,147.7606227,17.193510366530205,0.3126345040986865,0,16.312704415273394,13.912457258241597
135,1201,88.09052762,7.419712630309166,0.2178608876967315,0,7.222145680671073,7.209683925311094
136,3029,12.27819713,1.2165011112061686,0.3098205552353305,0,1.1552108089941568,0.9862717623607585
137,749,210.3361438,36.13993561383912,0.31908426746862,0,34.21746299513659,29.389606139308217
138,200,853.6778709,36.302028467877086,0.2803927842995051,0,34.7792618113271,33.816017728891076
139,3708,118.9357727,9.650864664977089,0.3229318625647769,0,9.12599902121525,8.664622597900026
140,2706,47.82379598,4.591344374613903,0.1940863518100912,0,4.491431112320932,4.473574685665102
141,142,89.18349519,13.126687973223987,0.3674981487016945,0,12.219831151242497,11.07438223477834
142,1668,100.2800702,10.885743063376871,0.381891577576439,0,10.078199482699178,9.201429775097886
143,66,109.3943474,9.843541206291066,0.3722397765694794,0,9.147149545920318,8.55815256832483
143,3621,70.97217913,6.437658751074572,0.3152891538993856,0,6.102682254403829,5.199101743997791
144,74,20.1403475,1.0644248645291474,0.2646818911873232,0,1.024231549106049,1.0140355181477172
144,3378,30.4108698,2.225785514908065,0.2194600943061799,0,2.1657474921067745,2.138414883221453
145,3386,526.6614905,44.868305085503245,0.3674981487016945,0,41.76857965281727,37.85332307411223
145,3387,796.4945349,73.92449628506888,0.2893403471112198,0,70.63998220630944,60.98954813217133
146,3878,48.27022087,5.596044853268693,0.31124770635512,0,5.3117046684660645,4.532545261370581
147,2870,115.8481739,7.956000139322114,0.1364369599492449,0,7.858744544837769,7.8071886392945755
148,3938,267.1390545,13.305665574976931,0.3622778288959035,0,12.410494253952429,11.775207496777318
149,3480,51.77672961,3.669175693620136,0.2774984582821287,0,3.5181555532135333,3.4486478147426376
150,149,97.07429387,6.8792031129127125,0.2774984582821289,0,6.596060983250179,6.465743470329795
