node_index,is_stop_only,pos_x,pos_y
2014.0,False,585900.5280926458,4133168.3208616576
2015.0,False,586115.9143955065,4133169.347880857
2016.0,False,586196.1036269104,4133170.4177725664
2017.0,False,586359.9944193071,4133173.872108734
2018.0,False,586949.4571163421,4133188.8762168633
2019.0,False,587230.3141663997,4133193.9191117925
2020.0,False,587315.8617901201,4133201.058339625
2021.0,False,589600.4513937988,4133590.173824824
2022.0,False,587151.8571440417,4130523.870355523
2023.0,False,586582.8206178154,4132070.5455190577
2024.0,False,591585.8928876674,4134119.197145422
2025.0,False,590048.5856766157,4131988.9484897526
2026.0,False,584058.7723370964,4130054.921918136
2027.0,False,584059.5501078928,4129984.495888659
2028.0,False,586774.5322080466,4132097.462783016
2029.0,False,583502.5110702119,4131979.330267089
2030.0,False,583393.8646033406,4132012.598511442
2031.0,False,589962.9025653701,4134892.2423078525
2032.0,False,591814.6395087201,4135528.3325320673
2033.0,False,585048.3584009714,4129983.627597903
2034.0,False,586413.360175036,4129956.12549453
2035.0,False,584269.1320562959,4134372.7239066223
2036.0,False,587595.868839867,4127880.2166976486
2037.0,False,590319.605575616,4135661.9616412953
2038.0,False,585893.5224777092,4133364.87336246
2039.0,False,587320.4076825712,4131448.3675648924
2040.0,False,580682.0885837042,4133906.4259461127
2041.0,False,580721.7382361041,4133998.068064136
2042.0,False,584151.8714745718,4129153.187897012
2043.0,False,593001.2555401056,4131993.930627938
2044.0,False,583507.8598499484,4129482.94522055
2045.0,False,583512.7133835532,4129392.5993239083
2046.0,False,583359.1043297687,4131696.997380704
2047.0,False,583299.7613258235,4131698.370489283
2048.0,False,590125.5535376489,4131981.7547568716
2049.0,False,585193.5769951376,4129614.98071718
2050.0,False,585113.4004573374,4129605.844008206
2051.0,False,582383.2401958348,4130537.8748205164
2052.0,False,582288.9324385491,4130537.235968852
2053.0,False,582204.168044068,4130536.658577642
2054.0,False,582118.9694844399,4130536.0777865835
2055.0,False,581963.4247846886,4130533.97682886
2056.0,False,581727.3242038842,4130628.5316088716
2057.0,False,581623.5488180392,4130692.926495904
2058.0,False,583794.7051995223,4131490.3001978253
2059.0,False,590509.65907581,4135660.9880634737
2060.0,False,590072.2648239182,4136243.5071685314
2061.0,False,589469.6419069149,4132305.4018698838
2062.0,False,593018.2092509804,4131441.048503372
2063.0,False,582843.4492091627,4130912.3583389376
2064.0,False,585809.460065903,4131383.8004166284
2065.0,False,585802.4520624665,4131541.906400457
2066.0,False,585808.2709106944,4131669.220664928
2067.0,False,586508.1701450564,4129533.0777971237
2068.0,False,584463.4440811635,4128775.395112255
2069.0,False,588746.1256918528,4130131.1760211973
2070.0,False,592708.3239106284,4131991.0580051052
2071.0,False,584713.9872568072,4127866.457133967
2072.0,False,583080.8537373039,4130862.018646558
2073.0,False,589202.500857942,4131453.499053495
2074.0,False,589600.8633475631,4130392.5923978686
2075.0,False,582104.9220191184,4134336.9055077205
2076.0,False,589964.2485667799,4134739.96774038
2077.0,False,588634.5775267131,4134028.027124164
2078.0,False,588736.7921449076,4135229.1542877266
2079.0,False,594039.1449934348,4133604.986056633
2080.0,False,593583.1773605554,4132860.0231036283
2081.0,False,587059.1712008582,4131320.699374399
2082.0,False,587018.3217566157,4131319.8863080577
2083.0,False,586778.582875118,4131326.418394324
2084.0,False,586456.255986346,4131322.2622300508
2085.0,False,589964.4948694227,4134815.0441713706
2086.0,False,584344.4105121323,4130104.0950957816
2087.0,False,592677.8787443816,4135122.4067452927
2088.0,False,593582.3445976948,4132942.4004816706
2089.0,False,593572.8036720714,4133164.133164497
2090.0,False,593505.6059200411,4133310.7791879904
2091.0,False,593021.8845918295,4134366.626542201
2092.0,False,592478.1561094152,4135361.230398508
2093.0,False,592275.3780283001,4135430.1585653257
2094.0,False,592136.4016838521,4135428.093174323
2095.0,False,590800.0829311769,4135662.539763713
2096.0,False,590248.633022695,4135676.407425564
2097.0,False,589970.3188694459,4136026.86281675
2098.0,False,589627.098606209,4136056.8067023936
2099.0,False,589459.9166061896,4136054.0836529676
2100.0,False,589396.4168160276,4136052.605368225
2101.0,False,590284.5829197294,4134184.971261627
2102.0,False,590283.7699388139,4134279.1542524
2103.0,False,585911.5655614419,4127927.3793532243
2104.0,False,583262.3061973565,4131259.41751286
2105.0,False,582203.5118304195,4130758.7483948953
2106.0,False,582203.1980694908,4130672.4676157385
2107.0,False,592168.569087277,4133600.55525655
2108.0,False,590831.1464494211,4130900.2269771695
2109.0,False,588309.829959264,4130461.129544945
2110.0,False,589173.5245306974,4133754.022251274
2111.0,False,585035.6659787422,4129046.176104117
2112.0,False,589718.7240107396,4135591.3687784327
2113.0,False,584317.4073968164,4132242.8849013704
2114.0,False,588433.3374538274,4132269.6769115636
2115.0,False,588211.6138626568,4132281.6169550666
2116.0,False,587688.3068083071,4127877.8990966207
2117.0,False,586254.7745807678,4134393.888826823
2118.0,False,587455.8357828078,4134399.7164506363
2119.0,False,582993.3242159277,4131155.878086603
2120.0,False,581712.2334109634,4139325.2671485683
2121.0,False,584117.7935965434,4131801.317827829
2122.0,False,585292.4807383581,4131375.3769943113
2123.0,False,586653.3462244614,4130294.2893929295
2124.0,False,590737.2587601121,4134679.559528433
2125.0,False,589822.601122809,4133939.874400539
2126.0,False,589741.6193263934,4133938.97185
2127.0,False,590547.7610271985,4133903.055065478
2128.0,False,591648.4400632435,4133176.4630214265
2129.0,False,581880.9971027275,4139539.699295785
2130.0,False,585747.9919015674,4137430.1146297357
2131.0,False,583424.4742826833,4129481.6372179175
2132.0,False,592996.8758194615,4132427.928065223
2133.0,False,586545.3129329925,4130826.368256182
2134.0,False,586932.3945504633,4130879.786845083
2135.0,False,585312.8371492539,4134383.1061624596
2136.0,False,585230.8435869174,4134382.0704063233
2137.0,False,584653.4603977466,4134373.1325006024
2138.0,False,584495.1759991178,4134372.1087486036
2139.0,False,583317.5424752055,4134359.361470582
2140.0,False,581859.1559550574,4138894.402801777
2141.0,False,591021.0058598287,4133340.998400042
2142.0,False,590997.5534521209,4133619.7683036705
2143.0,False,590740.0613773924,4134564.1273772297
2144.0,False,586252.1030056797,4129998.035297355
2145.0,False,586196.6948653067,4129998.1194762792
2146.0,False,584838.5967971308,4128382.0797101306
2147.0,False,584962.786130668,4128397.3293691888
2148.0,False,588242.4576886354,4129405.0289126723
2149.0,False,589779.746316718,4135445.3381412234
2150.0,False,582983.563031072,4130319.531282824
2151.0,False,583074.3221846798,4130447.6733080447
2152.0,False,591138.329263811,4131925.2486839043
2153.0,False,591136.8491483126,4131971.66822693
2154.0,False,591137.5147793682,4131883.6862821714
2155.0,False,585056.9757825502,4132844.511665238
2156.0,False,585593.7043698013,4130323.1356152133
2157.0,False,585594.6654638004,4130231.7074421663
2158.0,False,585596.3665344426,4130073.0814327924
2159.0,False,583553.933440044,4131880.994083005
2160.0,False,589668.8338796011,4135733.4914816916
2161.0,False,589532.2132224028,4135729.5305565307
2162.0,False,589669.8877416826,4133249.4697033
2163.0,False,583517.2413531544,4129770.454281744
2164.0,False,582367.8344228773,4131529.940000564
2165.0,False,582352.3667858765,4131737.6824018345
2166.0,False,582320.6133717978,4131869.904670673
2167.0,False,589436.1907194153,4132457.543317128
2168.0,False,590710.5081345551,4131503.4908903255
2169.0,False,583451.069234073,4131609.6384106185
2170.0,False,586193.8466938252,4130530.5419576718
2171.0,False,586198.1688426664,4130295.749719122
2172.0,False,590006.7370004551,4130400.8174808095
2173.0,False,585776.1236606392,4127645.9980315985
2174.0,False,583299.8215931766,4133136.851993318
2175.0,False,584824.1026214813,4131890.7523855357
2176.0,False,584565.5207061525,4131813.0969748907
2177.0,False,586453.0434320413,4131428.269209155
2178.0,False,589305.2072881528,4132131.185501707
2179.0,False,584146.5904405476,4129445.976480341
2180.0,False,583676.7408693159,4129487.2823925205
2181.0,False,583340.3263213236,4129482.131010828
2182.0,False,588697.2853959049,4130567.104620733
2183.0,False,588700.6073731022,4130415.7955845227
2184.0,False,588572.538136478,4130047.5636873324
2185.0,False,588264.6403177578,4129480.03575708
2186.0,False,588177.0568753466,4129175.2054469786
2187.0,False,587997.8949080762,4128521.168749033
2188.0,False,587946.5354815937,4127870.1196541497
2189.0,False,586550.9195518823,4130527.4346951214
2190.0,False,586277.6692967775,4130531.4828885617
2191.0,False,586546.6477375708,4130894.4088279693
2192.0,False,586554.3369197139,4130316.8434642158
2193.0,False,586553.489329231,4130300.2468806524
2194.0,False,586557.4690879951,4129965.7799524125
2195.0,False,586491.6619075695,4129303.585194138
2196.0,False,586493.925928289,4129205.3467054055
2197.0,False,583403.9320176243,4131436.1574094365
2198.0,False,583314.6626679043,4131462.6519875173
2199.0,False,587087.1903524919,4131971.2803769675
2200.0,False,586857.3123837328,4132110.2714181193
2201.0,False,584349.9686904622,4129735.238589138
2202.0,False,584220.4107430751,4129693.480861668
2203.0,False,584142.2768695923,4129693.6275845226
2204.0,False,585151.1033811569,4128158.9801451564
2205.0,False,585326.6143047241,4130153.50044851
2206.0,False,585017.0460853874,4130125.231868561
2207.0,False,584934.676250248,4130137.9658317403
2208.0,False,584708.4407849897,4130311.748327911
2209.0,False,584710.6059323407,4130225.6139423754
2210.0,False,584712.1112961784,4130054.0156429866
2211.0,False,587427.4383646888,4131020.6737455204
2212.0,False,590237.1720852671,4135640.3667057715
2213.0,False,590021.6440924142,4135547.856668767
2214.0,False,589948.9129489554,4135516.6381412647
2215.0,False,589808.3948243419,4135456.3310515173
2216.0,False,588216.8859565194,4127853.632581415
2217.0,False,588183.31130585,4127855.709165855
2218.0,False,587641.9452856381,4132969.1630718964
2219.0,False,587645.475079545,4132885.916323311
2220.0,False,584819.971636365,4132293.976496711
2221.0,False,584824.1665692171,4131721.8241072325
2222.0,False,584566.960406768,4131717.9566337266
2223.0,False,584143.3361523097,4129616.4140051757
2224.0,False,583849.333434858,4129609.5600760663
2225.0,False,581745.9924455616,4139388.9197119027
2226.0,False,582349.1662114795,4139997.2351835747
2227.0,False,581564.293282938,4131851.4712856086
2228.0,False,582644.088592717,4131521.0016245125
2229.0,False,584444.8384218498,4129783.949351659
2230.0,False,584753.398235897,4129569.9057748984
2231.0,False,590545.2517534309,4134186.39117669
2232.0,False,581433.2603102495,4131990.7738134693
2233.0,False,581530.5646496793,4132101.376798505
2234.0,False,581348.1432432336,4132007.0551400287
2235.0,False,590769.8224742194,4130981.3261676426
2236.0,False,590030.2976269909,4131001.9679910853
2237.0,False,589759.1598688546,4131088.3879425996
2238.0,False,582206.8373826249,4130610.4690656005
2239.0,False,589339.127098215,4131455.177990145
2240.0,False,583682.9853419246,4130504.073893175
2241.0,False,585278.1842982881,4129411.751573822
2242.0,False,584376.348595131,4129658.202346937
2243.0,False,584317.9745931712,4129637.5539474688
2244.0,False,589520.1748726987,4132450.7742062123
2245.0,False,585856.7821642375,4129611.5114254826
2246.0,False,586100.5069164487,4130288.2430423927
2247.0,False,589451.265817792,4129948.4544971217
2248.0,False,583372.8089037406,4131907.1706199036
2249.0,False,583149.952805163,4132143.960514439
2250.0,False,591215.5411941499,4134379.895189765
2251.0,False,586665.8551861106,4132065.6796361357
2252.0,False,585549.6806845211,4131533.5273711407
2253.0,False,586089.2627944021,4131541.9774707323
2254.0,False,588846.6115434073,4127776.2690649154
2255.0,False,588549.7263209989,4127816.8990718583
2256.0,False,588426.0374158315,4127832.8023470696
2257.0,False,587784.4432444703,4127876.253697876
2258.0,False,586053.9428762767,4127923.4920924897
2259.0,False,585512.343568276,4127908.317469101
2260.0,False,584890.7191336843,4127888.350356222
2261.0,False,584732.7876461494,4129597.53574651
2262.0,False,590474.3776731302,4135120.5638693264
2263.0,False,590436.6791101815,4135190.4255020907
2264.0,False,583063.8065096927,4130817.168264673
2265.0,False,591407.462569105,4134701.8712853757
2266.0,False,589509.0415996336,4131835.743772813
2267.0,False,591998.6384795563,4131981.884447664
2268.0,False,583788.1731553498,4130413.7881540093
2269.0,False,583684.703055894,4130380.077426098
2270.0,False,588213.1439392637,4131714.4358124295
2271.0,False,593780.0521532513,4132862.715585313
2272.0,False,592994.8024715009,4132736.4687294806
2273.0,False,582366.4484405876,4131442.9716958688
2274.0,False,589948.747463154,4133623.9922159375
2275.0,False,592178.6197583153,4133405.5573635222
2276.0,False,592163.2384619344,4134126.138372087
2277.0,False,592160.4683309123,4134203.8895174847
2278.0,False,588779.6736240233,4130488.555285022
2279.0,False,585500.3215742838,4130321.826584662
2280.0,False,585503.6427150635,4130072.0565656237
2281.0,False,593025.208124185,4130945.94297048
2282.0,False,593034.6289192742,4130448.179530061
2283.0,False,589060.8511497111,4134832.266761439
2284.0,False,589061.7099888226,4134814.833458028
2285.0,False,589060.5541965698,4134844.346823416
2286.0,False,589236.2480407732,4134975.4739571335
2287.0,False,582418.868060288,4134335.3113090075
2288.0,False,584710.0771372048,4131547.8231713194
2289.0,False,583775.6389444447,4130844.598447898
2290.0,False,583678.8961799197,4130841.411917249
2291.0,False,587016.7654855334,4131563.362428496
2292.0,False,590803.9191865757,4131405.5409677518
2293.0,False,590700.6712678084,4131417.7365014795
2294.0,False,584155.6334740306,4128766.317211945
2295.0,False,587482.1379926607,4132967.035711209
2296.0,False,587484.4160490658,4132884.7300753463
2297.0,False,583381.7512645698,4131181.0853895894
2298.0,False,587598.0708568038,4130484.5768828546
2299.0,False,587937.3849526898,4130674.2730132374
2300.0,False,586781.6116135936,4130898.3055665237
2301.0,False,585497.0543468794,4131377.6413915316
2302.0,False,584820.9728956978,4132193.43919278
2303.0,False,584758.3170733145,4132192.393862834
2304.0,False,585217.8636894772,4128850.6059412854
2305.0,False,585321.7077927619,4130319.327988705
2306.0,False,585326.2461032425,4130066.996296091
2307.0,False,588761.489594569,4132219.2260937477
2308.0,False,585164.9621945389,4131485.3443921544
2309.0,False,591131.8334977133,4132465.6182219693
2310.0,False,583491.472676412,4131942.782684915
2311.0,False,585414.788568163,4131376.9458333496
2312.0,False,583904.1579618999,4131231.563207085
2313.0,False,580598.4118391852,4132711.5353037543
2314.0,False,580684.1419064371,4132517.748863316
2315.0,False,586088.2223561731,4131388.1160612577
2316.0,False,585856.3765110001,4129581.9155807057
2317.0,False,585856.9002056927,4129623.3404341373
2318.0,False,583272.8527350395,4128366.739394683
2319.0,False,585900.6166548394,4130006.4613933465
2320.0,False,588972.0518691767,4131800.603816478
2321.0,False,588737.907755584,4131797.696548882
2322.0,False,581839.596729766,4134345.633303126
2323.0,False,588372.5001435999,4133981.071005183
2324.0,False,588375.462289724,4133647.0451775067
2325.0,False,594306.1122513948,4133029.9734326904
2326.0,False,593574.0517808449,4134621.223181819
2327.0,False,592369.1556128912,4131986.8419468384
2328.0,False,592291.0402976502,4131986.1577403736
2329.0,False,591047.4796082907,4131971.139386445
2330.0,False,590823.3322833752,4131978.9342950955
2331.0,False,590584.7409283372,4131964.831246355
2332.0,False,590454.4874095102,4131963.677722002
2333.0,False,589523.5096179366,4132132.408233959
2334.0,False,588973.5015176239,4132103.486183303
2335.0,False,588760.8478038491,4132103.469476688
2336.0,False,588411.6532687144,4132202.0972847673
2337.0,False,588211.6021465393,4132200.352441296
2338.0,False,584948.5998131663,4128940.618302031
2339.0,False,584723.0442674619,4129014.23819541
2340.0,False,584704.9008334721,4129060.7221659147
2341.0,False,588771.0781159435,4133813.874604117
2342.0,False,591003.5454465548,4133253.7955348724
2343.0,False,584516.3171864842,4129267.18985804
2344.0,False,588176.1419735994,4134239.713385461
2345.0,False,584138.0002654667,4130005.5217448594
2346.0,False,584249.6646511883,4130007.26566667
2347.0,False,585549.4781245859,4131378.210261404
2348.0,False,583172.1707044409,4130050.8852926944
2349.0,False,590016.3085169836,4132201.372347286
2350.0,False,587115.0239781402,4130351.28403212
2351.0,False,588796.6263054862,4132370.58847279
2352.0,False,588758.7567819238,4132370.7969923187
2353.0,False,589616.7151362611,4135331.854852886
2354.0,False,589536.7868851752,4135653.1077036858
2355.0,False,584609.273113836,4132460.739298341
2356.0,False,586955.0829200036,4132876.8599568373
2357.0,False,586862.9591050758,4132561.5428947764
2358.0,False,586737.3954972527,4130245.351656766
2359.0,False,586777.714719912,4130055.8026359826
2360.0,False,592598.1070179937,4133448.2709109387
2361.0,False,588940.2203459941,4134486.9273609887
2362.0,False,592658.745451193,4132859.621235598
2363.0,False,589740.7832453309,4133854.2470825957
2364.0,False,589738.3244837372,4134184.961887337
2365.0,False,590546.6927677813,4133996.8247704757
2366.0,False,589914.3374001904,4134257.964830057
2367.0,False,589997.1841552962,4134814.53046907
2368.0,False,589994.6586984773,4134908.450946519
2369.0,False,589992.2309120486,4134992.4750830913
2370.0,False,589809.9815330298,4135374.5835465845
2371.0,False,589661.3865517781,4135787.9028077046
2372.0,False,584139.376288043,4129904.722409563
2373.0,False,583690.2030820077,4129858.070421082
2374.0,False,583395.1697775593,4129850.5672777374
2375.0,False,583335.8696876046,4129857.000413902
2376.0,False,586737.983402602,4132873.6523438008
2377.0,False,585292.0543106475,4128965.222544824
2378.0,False,591217.6933839172,4133624.529330671
2379.0,False,590944.9008926093,4133618.629819515
2380.0,False,583344.7156581406,4131520.7361919195
2381.0,False,584785.0158404532,4129145.6693752054
2382.0,False,592551.7022004122,4132887.8293176726
2383.0,False,592072.1793683135,4134125.035591709
2384.0,False,588223.2365310662,4130443.806378631
2385.0,False,589038.1343794159,4131713.917162635
2386.0,False,584938.0944140633,4130314.718094655
2387.0,False,584934.0801459868,4130181.886757706
2388.0,False,584940.308515681,4129716.306420134
2389.0,False,584952.1782549741,4128840.3295266703
2390.0,False,584977.1284022621,4128222.4775105435
2391.0,False,589306.1737589856,4134552.6748912754
2392.0,False,589200.3046547597,4134549.603205091
2393.0,False,590449.5078736157,4134987.023566526
2394.0,False,586805.8646855921,4129879.342459592
2395.0,False,582479.1945120475,4134335.5731865293
2396.0,False,586852.6314971066,4131997.8357597943
2397.0,False,583978.1563453734,4130053.7137142937
2398.0,False,583979.5608875237,4129984.3480470544
2399.0,False,592708.999878625,4134223.0561380684
2400.0,False,580747.0742869237,4132616.516579514
2401.0,False,592511.5677066426,4134134.366848509
2402.0,False,592474.9644757377,4134208.170960252
2403.0,False,584135.3100075986,4130303.2852960355
2404.0,False,583686.0402288643,4130295.931957538
2405.0,False,583233.5383163372,4130079.699506036
2406.0,False,590385.5994526062,4133036.4219680633
2407.0,False,588066.3591094329,4129883.71409306
2408.0,False,583485.3154743299,4131037.410858778
2409.0,False,582010.364834764,4134338.0747580053
2410.0,False,588031.0671860161,4132978.70719132
2411.0,False,586232.313297964,4131469.3871602523
2412.0,False,590770.8318103277,4132671.0378429787
2413.0,False,590661.1751975411,4132617.9099169043
2414.0,False,588742.9561258826,4132020.1844460904
2415.0,False,581927.9517434146,4139300.296895599
2416.0,False,583278.5680807573,4132450.674860489
2417.0,False,590484.047754413,4130408.2249879586
2418.0,False,584330.6163874274,4128867.713586379
2419.0,False,582013.6120192327,4139104.1812248114
2420.0,False,582073.6945618725,4139229.318829496
2421.0,False,585091.4836043275,4130404.7617866667
2422.0,False,590245.3527474795,4130404.495213523
2423.0,False,583818.3140018112,4130052.356514022
2424.0,False,583819.6297163005,4129982.87901284
2425.0,False,594800.8613660533,4134014.124121954
2426.0,False,586278.0737215589,4130458.6893047914
2427.0,False,590501.5714645213,4135430.4301633523
2428.0,False,582165.4769010467,4139184.2638280033
2429.0,False,583681.6399113507,4130603.2314270297
2430.0,False,583376.5156960734,4130573.2035307563
2431.0,False,583335.2875386684,4130344.7600585516
2432.0,False,594171.1301548878,4132988.197228976
2433.0,False,589917.4978385665,4132246.113153323
2434.0,False,586888.3997690886,4130150.24158548
2435.0,False,590544.2671319192,4134282.247829049
2436.0,False,586982.26522863,4130095.0614355193
2437.0,False,588182.4238745715,4132893.3112304695
2438.0,False,591415.049782757,4134117.139474675
2439.0,False,587514.9420883649,4130625.753206736
2440.0,False,582801.0882373612,4132261.7636244874
2441.0,False,588857.3187406962,4129900.0017959545
2442.0,False,585368.093356919,4128852.1353589226
2443.0,False,583377.1534323874,4129925.2597334655
2444.0,False,587127.522856015,4131566.056817741
2445.0,False,586854.6030244292,4131560.213635211
2446.0,False,583597.2479094303,4132816.995865736
2447.0,False,586052.358617279,4131314.361461195
2448.0,False,582573.8010068579,4129858.339741463
2449.0,False,592997.8445846831,4132298.4950184273
2450.0,False,581836.2163794131,4130386.2072131457
2451.0,False,584698.8554555498,4131525.463166172
2452.0,False,583483.996624801,4131245.193033113
2453.0,False,588458.7633396678,4132339.4709074856
2454.0,False,588511.0943647842,4132419.491225616
2455.0,False,588543.6700498124,4130418.351011559
2456.0,False,588627.9564211281,4129987.090853345
2457.0,False,593012.0680416872,4131491.333019208
2458.0,False,592996.6656730545,4132454.8109000507
2459.0,False,592994.8195274018,4132820.2313025882
2460.0,False,584785.4631379335,4128845.7418079916
2461.0,False,580822.585038752,4134403.213909786
2462.0,False,592479.2057617806,4132924.598125126
2463.0,False,585366.311622875,4128724.2752730455
2464.0,False,584808.6627869355,4128762.1727348054
2465.0,False,589096.1523758644,4133740.9259382365
2466.0,False,582381.9688371365,4131820.5346328868
2467.0,False,582494.1946762031,4130674.763696413
2468.0,False,582731.0948482206,4134338.3386889915
2469.0,False,594446.4992731457,4133094.33752285
2470.0,False,593930.1177470129,4132890.218949152
2471.0,False,583375.9044168601,4130029.355549985
2472.0,False,588027.385197122,4133060.8982107155
2473.0,False,590897.0856472475,4132209.8825997384
2474.0,False,588781.5939201581,4130409.4083956005
2475.0,False,585055.3714925442,4128942.9221180025
2476.0,False,582275.292532536,4131301.1859073536
2477.0,False,589299.6185030395,4129708.313444813
2478.0,False,587323.9529934339,4130622.4943201966
2479.0,False,588209.5671175692,4132359.7973870826
2480.0,False,590455.4031226488,4131869.9288691157
2481.0,False,587564.2408788783,4132884.5110048247
2482.0,False,588576.2986528358,4134145.2236158964
2483.0,False,585123.437133906,4129130.982445051
2484.0,False,593741.4454989561,4132943.848615813
2485.0,False,586697.377994998,4130897.177702711
2486.0,False,588968.2167430557,4129752.231552364
2487.0,False,588969.8381946646,4132236.384307052
2488.0,False,588914.8300371815,4135142.036034678
2489.0,False,584690.9115461651,4129962.1305402177
2490.0,False,589341.7829979663,4131249.49285147
2491.0,False,592888.317792778,4132512.1712519545
2492.0,False,584897.7850846355,4129712.014064378
2493.0,False,587037.3663714143,4133029.4810774326
2494.0,False,582289.2353825638,4130468.5363380406
2495.0,False,589879.4869021147,4133251.6411924376
2496.0,False,590493.5225988913,4132739.1356592956
2497.0,False,584140.2852337009,4129838.94669114
2498.0,False,582472.7861407007,4130401.1734967316
2499.0,False,586856.5661622752,4132166.806732655
2500.0,False,581592.8156362966,4135852.290215523
2501.0,False,586854.7549625135,4130535.9620841993
2502.0,False,584495.6390619009,4129885.7631544047
2503.0,False,584137.3102709702,4130055.677298572
2504.0,False,586034.2244082021,4133008.3873631163
2505.0,False,584388.6600041327,4130196.355729582
2506.0,False,582557.879577958,4131924.8006417714
2507.0,False,587515.6121608026,4130357.2917291583
2508.0,False,586659.1198691939,4130972.852706313
2509.0,False,588813.360880347,4131873.980505917
2510.0,False,588758.0890678774,4132406.1850428553
2511.0,False,583679.075904311,4130804.8098651236
2512.0,False,585036.5409433095,4129007.128981687
2513.0,False,585076.1777204428,4128837.80422702
2514.0,False,589276.9379152611,4132463.0660945126
2515.0,False,586776.2951849197,4131395.8085049572
2516.0,False,586990.2463096307,4132618.5761152045
2517.0,False,586092.885620525,4131476.617633086
2518.0,False,585683.2576780812,4130232.7465694603
2519.0,False,587940.4323826904,4130570.5834329724
2520.0,False,586327.4997652799,4139511.3272521044
2521.0,False,585850.0577499811,4137819.498912708
2522.0,False,588905.8192571995,4136919.1197603317
2523.0,False,590476.707626827,4138200.0156669794
2524.0,False,588576.7003183275,4138863.1268714196
2525.0,False,588819.6229922574,4138775.354246158
2526.0,False,583301.564433404,4132144.813581854
2527.0,False,582907.2079596645,4140440.867568802
2528.0,False,591448.3218365213,4132640.4781207596
2529.0,False,591639.1644602239,4137536.584404107
2530.0,False,591458.4597482621,4137814.8631887645
2531.0,False,591768.8815310491,4137771.3764158958
2532.0,False,591693.8587790759,4137796.3837716505
2533.0,False,591412.5461929875,4137892.919263506
2534.0,False,582534.5680217666,4137238.497985438
2535.0,False,582484.4773296347,4137949.702750943
2536.0,False,585384.5754043486,4136747.6853771824
2537.0,False,585402.9570248574,4136740.05081554
2538.0,False,583037.0155724222,4136999.9740512297
2539.0,False,583303.938748063,4136873.423454072
2540.0,False,581653.1269594126,4136386.8813024424
2541.0,False,589169.0989922975,4134376.832059932
2542.0,False,582533.8172890258,4137446.2539826683
2543.0,False,588476.1798698769,4134427.8914001593
2544.0,False,588325.5828954071,4134421.8168448573
2545.0,False,588620.385192784,4134413.551456068
2546.0,False,588620.0889645533,4134432.3111166987
2547.0,False,589018.5489262666,4134444.4875515816
2548.0,False,589196.7594336545,4134430.2199758864
2549.0,False,589199.422737478,4134445.4384030523
2550.0,False,589579.474749815,4134452.762878256
2551.0,False,589580.3044180429,4134434.0199985974
2552.0,False,589734.3993766924,4134453.358618558
2553.0,False,589735.6122081956,4134437.737754544
2554.0,False,589999.4787550226,4134456.473460038
2555.0,False,589999.4789453513,4134440.8173782043
2556.0,False,588950.0781059694,4133025.863787687
2557.0,False,588969.0523799006,4133030.23750559
2558.0,False,588956.7484100381,4133460.8407918573
2559.0,False,588954.7132521869,4133658.8881460754
2560.0,False,588935.2817476535,4133657.6607278376
2561.0,False,588123.613313882,4134399.5475319256
2562.0,False,588123.3702567334,4134415.8888833914
2563.0,False,586003.4349819447,4135808.0304297353
2564.0,False,586343.5710297466,4135461.925042022
2565.0,False,585714.1977370945,4136095.1207713946
2566.0,False,583398.9481994446,4138327.5102716587
2567.0,False,585962.5928739536,4137881.415931519
2568.0,False,585780.7032852712,4137906.6638825163
2569.0,False,581375.7954600077,4133293.345932088
2570.0,False,583772.8820498473,4138554.206908089
2571.0,False,584926.0971655108,4136368.082550059
2572.0,False,584920.8863608985,4136349.2780742
2573.0,False,582432.301525218,4138252.0953664007
2574.0,False,582778.074206497,4137118.0463147163
2575.0,False,583745.8542226094,4138562.9454480526
2576.0,False,591438.9792983789,4135722.952310668
2577.0,False,594115.6531610726,4132393.367049555
2578.0,False,587057.6005467572,4132154.9262098046
2579.0,False,587587.5334426779,4131817.7678678716
2580.0,False,583059.3798003991,4134683.899301292
2581.0,False,582667.6899409122,4138009.4769288753
2582.0,False,585739.4648753903,4131946.3920293115
2583.0,False,585732.9950270167,4132481.929484838
2584.0,False,585402.766977517,4132413.488586817
2585.0,False,585390.5504871629,4132387.3338144026
2586.0,False,582466.29426094,4138127.0071431333
2587.0,False,582379.0326339045,4138690.7750090556
2588.0,False,581840.9869630906,4138856.7884604135
2589.0,False,590282.1196738298,4134443.5088145873
2590.0,False,590281.8101660314,4134459.050615186
2591.0,False,582556.5042240296,4132518.6695171227
2592.0,False,582542.7308901415,4132516.547563273
2593.0,False,581404.9788762858,4131928.852775752
2594.0,False,581429.0171619643,4131951.5325605506
2595.0,False,585479.8204154954,4137117.399472552
2596.0,False,584106.0585140629,4131121.78025964
2597.0,False,582386.8162062714,4129693.3186458675
2598.0,False,582295.0899569759,4129502.930215835
2599.0,False,582473.6737387212,4132047.8840510366
2600.0,False,582526.5282743475,4131119.9522897424
2601.0,False,582498.8286634268,4131209.884895022
2602.0,False,582550.414313421,4132646.5397185977
2603.0,False,581674.4068079045,4134196.538004941
2604.0,False,581677.5311532004,4133993.611039769
2605.0,False,581678.782194373,4133900.876637119
2606.0,False,581659.9396786917,4135607.0261262073
2607.0,False,583551.5968995586,4136757.085062286
2608.0,False,581661.5073622623,4133595.2733391495
2609.0,False,581668.4221040537,4134801.169382169
2610.0,False,581668.7068634261,4134655.9329373403
