request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state,cancellation_type,expected_wait_time,cancel_later_timestamp,no_show_stat
276,BasicRequest_no_show,2,37230,37230,8587;-1;-1,39147;-1;-1,,,,,155.2157062678591,1201.355,0:t_wait:185.67947192599968;t_drive:185.2157062678598;fare:240,,0,0,21,37415.679471926014,37600.895178193874,240,0,,,,False
263,BasicRequest_no_show,1,36480,36480,27555;-1;-1,31045;-1;-1,,,,,596.9369522507222,5099.709000000001,0:t_wait:649.2586743376887;t_drive:626.9369522507186;fare:509,,0,0,7,37129.2586743377,37756.19562658842,509,0,,,,False
286,BasicRequest_no_show,1,37830,37830,13769;-1;-1,28008;-1;-1,,,,,inf,inf,0:,,,,,,,,0,,,,False
259,BasicRequest_no_show,1,36080,36080,28385;-1;-1,29819;-1;-1,,,,,1170.6970636753467,10619.957000000002,0:t_wait:600.5212201364484;t_drive:1200.6970636753467;fare:1061,,0,0,2,36680.52122013643,37889.52054107666,1061,0,,,,False
269,BasicRequest_no_show,1,36910,36910,28524;-1;-1,28514;-1;-1,,,,,238.11555070660586,2231.406,0:t_wait:759.8068262182278;t_drive:268.1155507066069;fare:223,,0.0,0.0,17.0,37671.557745797065,37943.667612342964,223.0,0,,,,False
289,BasicRequest_no_show,1,37950,37950,9460;-1;-1,12589;-1;-1,,,,,inf,inf,0:,,,,,,,,0,,,,False
256,BasicRequest_no_show,1,35950,35950,39641;-1;-1,21484;-1;-1,,,,,970.7761462786488,8556.898000000001,0:t_wait:1074.321668708195;t_drive:1000.7761462786511;fare:855,,0,0,12,36991.321384927156,37956.44803600463,855,0,,,,False
258,BasicRequest_no_show,1,36080,36080,50932;-1;-1,36929;-1;-1,,,,,799.682080958044,6938.819,0:t_wait:1098.2540652324096;t_drive:829.6820809580458;fare:693,,0,0,10,37178.254065232424,38023.6334195217,693,0,,,,False
278,BasicRequest_no_show,1,37310,37310,20801;-1;-1,20901;-1;-1,,,,,231.84681308945875,1554.4,0:t_wait:490.4431263401202;t_drive:261.84681308946165;fare:155,,0,0,4,37800.24978554152,38081.67236408456,155,0,,,,False
283,BasicRequest_no_show,1,37550,37550,42014;-1;-1,51982;-1;-1,,,,,238.22291001089934,2096.895,0:t_wait:317.6928696486066;t_drive:268.22291001089616;fare:209,,0,0,24,37868.37563439965,38131.48697734209,209,0,,,,False
273,BasicRequest_no_show,1,37160,37160,8895;-1;-1,12581;-1;-1,,,,,584.4438765757369,4318.5830000000005,0:t_wait:384.389379130007;t_drive:614.4438765757368;fare:431,,0,0,8,37544.38937913,38169.03269260512,431,0,,,,False
270,BasicRequest_no_show,1,36970,36970,19174;-1;-1,28327;-1;-1,,,,,560.6196711576557,5008.743,0:t_wait:674.7245555375921;t_drive:590.6196711576558;fare:500,,0,0,16,37648.677544861974,38243.485005510214,500,0,,,,False
287,BasicRequest_no_show,1,37870,37870,50248;-1;-1,47425;-1;-1,,,,,218.27380783962388,1760.812,0:t_wait:140.69871883624728;t_drive:248.27380783962144;fare:176,,0,0,11,38012.11880495664,38260.39261279626,176,0,,,,False
296,BasicRequest_no_show,1,38270,38270,29871;-1;-1,26218;-1;-1,,,,,88.21276398184646,670.9649999999999,0:t_wait:882.4787972280174;t_drive:118.21276398185;fare:100,38280,0,,,,,100,0,Cancelled Later,14.707979953800288,38283.38052969582,False
275,BasicRequest_no_show,1,37220,37220,26708;-1;-1,12508;-1;-1,,,,,988.9415881715956,9781.257000000001,0:t_wait:155.42617760315625;t_drive:1018.9415881715977;fare:978,,0,0,14,37375.42617760316,38379.809841325834,978,0,,,,False
290,BasicRequest_no_show,1,37980,37980,2387;-1;-1,38344;-1;-1,,,,,135.33235794107986,1272.3850000000002,0:t_wait:242.16385525493388;t_drive:165.33235794107895;fare:127,,0,0,6,38222.16385525494,38387.49621319603,127,0,,,,False
299,BasicRequest_no_show,1,38440,38440,16579;-1;-1,22545;-1;-1,,,,,495.0738989508468,3851.277,0:,,,,,,,,0,,,,False
268,BasicRequest_no_show,1,36890,36890,40790;-1;-1,45836;-1;-1,,,,,771.6027815202478,7482.076,0:t_wait:887.1203767526677;t_drive:801.6027815202469;fare:748,,0,0,23,37777.12037675265,38588.78616097729,748,0,,,,False
281,BasicRequest_no_show,1,37460,37460,14262;-1;-1,15418;-1;-1,,,,,492.92045972823684,3459.763,0:t_wait:632.0273900144966;t_drive:522.9204597282369;fare:345,,0,0,3,38120.24421253001,38627.96375919786,345,0,,,,False
291,BasicRequest_no_show,1,38000,38000,28652;-1;-1,14423;-1;-1,,,,,384.0678421276207,3615.143,0:t_wait:517.7059233216569;t_drive:414.0678421276243;fare:361,,0,0,2,38517.70592332165,38931.773765449274,361,0,,,,False
309,BasicRequest_no_show,1,39000,39000,29866;-1;-1,15349;-1;-1,,,,,578.9719552538477,4411.748,0:,,,,,,,,0,,,,False
294,BasicRequest_no_show,1,38160,38160,21875;-1;-1,14291;-1;-1,,,,,300.0689624091483,2473.2419999999997,0:t_wait:534.0222514369889;t_drive:330.0689624091465;fare:247,,0,0,16,38699.668938406925,39029.73790081608,247,0,,,,False
300,BasicRequest_no_show,1,38450,38450,52247;-1;-1,50438;-1;-1,,,,,253.70481132766673,2020.562,0:t_wait:299.89705444704305;t_drive:283.7048113276687;fare:202,,0,0,6,38749.89705444704,39063.90451590517,202,0,,,,False
312,BasicRequest_no_show,1,39080,39080,3026;-1;-1,38978;-1;-1,,,,,677.5629675773573,5864.354999999999,0:t_wait:730.7858778922018;t_drive:707.5629675773598;fare:586,39090,0,,,,,586,0,Cancelled Later,12.179764631536697,39091.970095781435,False
274,BasicRequest_no_show,1,37220,37220,29916;-1;-1,20091;-1;-1,,,,,674.5896641531999,9732.152000000006,0:t_wait:637.8960256684877;t_drive:704.5896641532017;fare:973,,0,0,5,37858.24036406543,39096.4568171629,973,0,,,,False
288,BasicRequest_no_show,1,37920,37920,3206;-1;-1,1616;-1;-1,,,,,534.389386057109,3094.5550000000003,0:t_wait:610.066749790225;t_drive:564.3893860571116;fare:309,,0,0,21,38530.06674979024,39094.45613584734,309,0,,,,False
282,BasicRequest_no_show,1,37470,37470,23175;-1;-1,31294;-1;-1,,,,,666.5424992648404,6217.4220000000005,0:t_wait:952.391996398881;t_drive:696.5424992648404;fare:621,,0,0.0,17.0,38443.03910148059,39163.73374465857,621,0,,,,False
315,BasicRequest_no_show,1,39170,39170,22838;-1;-1,31218;-1;-1,,,,,333.97193232341976,2446.502,0:t_wait:371.29681529517256;t_drive:363.9719323234167;fare:244,39170.0,0,,,,,244,0,Cancelled Later,6.188280254919543,39175.01385132371,False
316,BasicRequest_no_show,1,39180,39180,24288;-1;-1,22048;-1;-1,,,,,380.6787270214213,3074.916,0:,,,,,,,,0,,,,False
297,BasicRequest_no_show,1,38400,38400,25251;-1;-1,52776;-1;-1,,,,,336.7731886740288,2499.86,0:t_wait:417.43753640668;t_drive:366.77318867402937;fare:249,,0,0,23,38824.46546289658,39191.2386515706,249,0,,,,False
280,BasicRequest_no_show,1,37410,37410,23175;-1;-1,31293;-1;-1,,,,,698.5891641545181,6146.889999999999,0:t_wait:1014.9662139544598;t_drive:728.5891641545168;fare:614,,0,0,17,38443.03910148059,39205.98709801068,614,0,,,,False
292,BasicRequest_no_show,1,38040,38040,28561;-1;-1,17906;-1;-1,,,,,694.2302600292312,5559.767000000001,0:t_wait:457.05781510915403;t_drive:724.2302600292314;fare:555,,0,0,7,38497.05781510915,39221.28807513837,555,0,,,,False
295,BasicRequest_no_show,1,38170,38170,40392;-1;-1,44356;-1;-1,,,,,468.8101026791688,4802.9439999999995,0:t_wait:559.0505992514809;t_drive:498.8101026791701;fare:480,,0,0,24,38729.05059925147,39227.860701930644,480,0,,,,False
306,BasicRequest_no_show,1,38910,38910,39153;-1;-1,36669;-1;-1,,,,,208.23787043238883,1633.569,0:t_wait:60.43830038626038;t_drive:301.72679309266096;fare:163,,0,0,6,38971.511228735464,39273.23802182813,163,0,,,,False
279,BasicRequest_no_show,1,37400,37400,29060;-1;-1,15997;-1;-1,,,,,789.8419398628855,7317.030999999999,0:t_wait:1001.9826320262364;t_drive:819.841939862883;fare:731,,0,0,13,38494.71706585369,39275.91794369262,731,0,,,,False
285,BasicRequest_no_show,1,37800,37800,46879;-1;-1,36877;-1;-1,,,,,470.6141800931807,3443.483,0:t_wait:555.2027859226146;t_drive:500.61418009318004;fare:344,,0,0,11,38789.255153644874,39289.86933373806,344,0,,,,False
293,BasicRequest_no_show,1,38140,38140,13719;-1;-1,13755;-1;-1,,,,,513.2626010917263,6180.517,0:t_wait:669.181168224568;t_drive:543.2626010917229;fare:618,,0,0,4,38809.18116822458,39352.44376931632,618,0,,,,False
298,BasicRequest_no_show,1,38420,38420,38210;-1;-1,44356;-1;-1,,,,,664.5867898573681,5694.916000000001,0:t_wait:254.16837969292828;t_drive:694.5867898573706;fare:569,,0,0,10,38674.16837969293,39368.75516955027,569,0,,,,False
284,BasicRequest_no_show,1,37770,37770,16470;-1;-1,50610;-1;-1,,,,,720.7245327321068,6258.043,0:t_wait:883.635554970555;t_drive:750.724532732107;fare:625,,0,0,12,38635.09917472151,39400.25757828324,625,0,,,,False
308,BasicRequest_no_show,1,38990,38990,26379;-1;-1,30098;-1;-1,,,,,307.01263308847786,2460.099,0:t_wait:220.74624585200945;t_drive:337.0126330884814;fare:246,,0,0,3,39210.746245852,39547.75887894047,246,0,,,,False
310,BasicRequest_no_show,1,39060,39060,962;-1;-1,31650;-1;-1,,,,,365.2133548836007,3915.848,0:t_wait:125.59594496683712;t_drive:395.2133548835991;fare:391,,0,0,21,39188.53213388594,39583.745488769564,391,0,,,,False
327,BasicRequest_no_show,1,39740,39740,32919;-1;-1,49973;-1;-1,,,,,529.7305413939088,5014.950000000001,0:,,,,,,,,0,,,,False
305,BasicRequest_no_show,1,38910,38910,52738;-1;-1,47442;-1;-1,,,,,118.63287971071892,756.2539999999999,0:t_wait:832.6506761295241;t_drive:148.63287971071986;fare:100,,0,0,10,39769.38160082797,39918.9526299916,100,0,,,,False
303,BasicRequest_no_show,1,38720,38720,32486;-1;-1,42522;-1;-1,,,,,490.6328124428464,2941.5209999999997,0:t_wait:767.6607685911222;t_drive:520.6328124428474;fare:294,,0,0,15,39487.66076859112,39938.78150863089,294,0,,,,False
302,BasicRequest_no_show,1,38610,38610,33690;-1;-1,43843;-1;-1,,,,,416.4095439168908,3468.624,0:t_wait:944.8362419547266;t_drive:446.40954391688865;fare:346,,0,0,23,39554.83624195473,39950.219821036866,346,0,,,,False
311,BasicRequest_no_show,1,39070,39070,14291;-1;-1,14878;-1;-1,,,,,550.4369610708055,4549.0779999999995,0:t_wait:370.5383216382106;t_drive:580.436961070809;fare:454,,0,0,2,39440.5383216382,40022.9319632301,454,0,,,,False
313,BasicRequest_no_show,1,39100,39100,52077;-1;-1,45924;-1;-1,,,,,666.5756129460053,5889.43,0:t_wait:742.5847622511064;t_drive:696.575612946006;fare:588,40050,0,,,,,588,0,,,,True
334,BasicRequest_no_show,1,40040,40040,37222;-1;-1,7935;-1;-1,,,,,347.61253318457346,2800.565,0:t_wait:948.7601292415347;t_drive:377.612533184576;fare:280,40050,0,,,,,280,0,Cancelled Later,15.812668820692245,40054.2656513956,False
314,BasicRequest_no_show,1,39120,39120,28081;-1;-1,28425;-1;-1,,,,,404.85898570316544,3263.7959999999994,0:t_wait:537.2572325214423;t_drive:434.85898570316203;fare:326,,0,0,17,39683.282778085166,40097.317697433464,326,0,,,,False
338,BasicRequest_no_show,1,40200,40200,22356;-1;-1,31197;-1;-1,,,,,280.1403802927158,2557.622,0:t_wait:623.1396093016738;t_drive:310.14038029271615;fare:255,40200,0,,,,,255,0,Cancelled Later,10.385660155027896,40203.22108725286,False
317,BasicRequest_no_show,1,39260,39260,757;-1;-1,45440;-1;-1,,,,,342.94556253174846,3140.832,0:t_wait:565.6004203082848;t_drive:372.9455625317496;fare:314,,0,0,11,39854.06958039063,40200.65733091679,314,0,,,,False
307,BasicRequest_no_show,1,38960,38960,38864;-1;-1,44578;-1;-1,,,,,362.4975099569128,2561.853,0:t_wait:1110.781298545764;t_drive:392.49750995691284;fare:256,,0,0,23,40020.97662731197,40377.5677033606,256,0,,,,False
318,BasicRequest_no_show,1,39460,39460,30098;-1;-1,18191;-1;-1,,,,,816.8030773313262,7427.447,0:t_wait:90.07818426791346;t_drive:846.8030773313294;fare:742,,0,0,3,39547.75887894047,40398.07495175096,742,0,,,,False
301,BasicRequest_no_show,1,38560,38560,29828;-1;-1,28477;-1;-1,,,,,697.9379912632473,5970.386999999999,0:t_wait:884.8226229905777;t_drive:727.9379912632503;fare:597,,0,0,16,39447.04927025211,40402.41439065718,597,0,,,,False
304,BasicRequest_no_show,2,38730,38730,37044;-1;-1,44356;-1;-1,,,,,616.2576564044929,4670.248,0:t_wait:1143.9176156889007;t_drive:646.2576564044939;fare:934,,0,0,24,39887.84968026217,40468.29713923275,934,0,,,,False
326,BasicRequest_no_show,1,39720,39720,28081;-1;-1,26911;-1;-1,,,,,378.65995111422114,3021.129,0:t_wait:261.06545057678886;t_drive:540.6626307382685;fare:302,,0,0,16,39984.57025768847,40514.73520334163,302,0,,,,False
337,BasicRequest_no_show,2,40180,40180,3282;-1;-1,43477;-1;-1,,,,,188.1266772471156,1535.705,0:t_wait:133.4928858194544;t_drive:269.3930540257061;fare:307,,0,0,13,40314.602241449145,40583.995295474844,307,0,,,,False
330,BasicRequest_no_show,1,39870,39870,22317;-1;-1,15351;-1;-1,,,,,403.61261285763555,2906.5550000000003,0:t_wait:377.51216556500003;t_drive:433.6126128576361;fare:290,,0,0.0,7.0,40247.51216556501,40681.12477842265,290,0,,,,False
347,BasicRequest_no_show,1,40680,40680,13476;-1;-1,30258;-1;-1,,,,,275.12173256592246,2042.877,0:t_wait:955.6173634583829;t_drive:305.1217325659236;fare:204,40690.0,0,,,,,204,0,Cancelled Later,15.926956057639716,40691.62399818401,False
322,BasicRequest_no_show,1,39570,39570,26430;-1;-1,21217;-1;-1,,,,,446.9583744363333,3624.3330000000005,0:t_wait:655.3531077662774;t_drive:476.95837443633354;fare:362,,0,0,17,40254.36557766213,40759.064040459816,362,0,,,,False
328,BasicRequest_no_show,1,39830,39830,750;-1;-1,1809;-1;-1,,,,,342.093586383133,2368.7619999999997,0:t_wait:542.8462800265552;t_drive:402.09358638314006;fare:236,,0,0,21,40395.78757502914,40797.88116141228,236,0,,,,False
349,BasicRequest_no_show,1,40810,40810,53035;-1;-1,459;-1;-1,,,,,399.4563165371703,4739.131,0:t_wait:880.9574473358371;t_drive:429.4563165371728;fare:473,40820,0,,,,,473,0,Cancelled Later,14.68262412226395,40823.197304728936,False
332,BasicRequest_no_show,1,40000,40000,53137;-1;-1,44356;-1;-1,,,,,253.70563140902618,2119.1770000000006,0:t_wait:537.9524210815871;t_drive:283.7056314090296;fare:211,,0,0,10,40537.952421081594,40826.03372966845,211,0,,,,False
324,BasicRequest_no_show,1,39640,39640,2281;-1;-1,7910;-1;-1,,,,,290.3757518380961,2696.925,0:t_wait:735.7887436237652;t_drive:320.3757518380953;fare:269,,0,0,13,40405.78874362375,40830.52793343016,269,0,,,,False
319,BasicRequest_no_show,1,39480,39480,28660;-1;-1,21625;-1;-1,,,,,472.5214924082724,3150.946,0:t_wait:944.2273862493748;t_drive:502.52149240827566;fare:315,,0,0,2,40391.118483499165,40866.03479388113,315,0,,,,False
352,BasicRequest_no_show,1,40920,40920,35258;-1;-1,51773;-1;-1,,,,,120.22441029904317,1086.607,0:t_wait:782.3733696426061;t_drive:150.2244102990444;fare:108,40920,0,,,,,108,0,Cancelled Later,13.039556160710102,40928.91884689323,False
355,BasicRequest_no_show,1,40980,40980,28081;-1;-1,29334;-1;-1,,,,,inf,inf,0:,,,,,,,,0,,,,False
329,BasicRequest_no_show,1,39840,39840,12103;-1;-1,12581;-1;-1,,,,,638.0963363479302,4698.014999999999,0:t_wait:315.80261855159915;t_drive:668.0963363479314;fare:469,,0,0,14,40420.951589625474,41089.047925973406,469,0,,,,False
341,BasicRequest_no_show,1,40450,40450,42527;-1;-1,987;-1;-1,,,,,411.2656304494749,3254.286,0:t_wait:482.6084514829199;t_drive:441.265630449474;fare:325,41100,0,,,,,325,0,,,,True
358,BasicRequest_no_show,1,41110,41110,42983;-1;-1,51401;-1;-1,,,,,1069.5937110384834,7926.299999999999,0:,,,,,,,,0,,,,False
325,BasicRequest_no_show,1,39660,39660,48020;-1;-1,44356;-1;-1,,,,,511.50784357095216,3799.4449999999997,0:t_wait:951.512033989864;t_drive:541.5078435709511;fare:379,,0,0,15,40618.30715018557,41159.814993756496,379,0,,,,False
323,BasicRequest_no_show,1,39640,39640,12552;-1;-1,22229;-1;-1,,,,,1488.1924171465284,15432.672999999999,0:t_wait:5.217203743173741;t_drive:1518.192417146529;fare:1543,,0,0,9,39645.59825145904,41163.79066860558,1543,0,,,,False
320,BasicRequest_no_show,1,39500,39500,749;-1;-1,52238;-1;-1,,,,,638.1376025399414,6488.236999999999,0:t_wait:832.9517796408836;t_drive:668.137602539944;fare:648,,0,0,21,40464.8613766037,41175.31275574738,648,0,,,,False
333,BasicRequest_no_show,1,40000,40000,18785;-1;-1,25652;-1;-1,,,,,387.75983007711363,3463.2149999999997,0:t_wait:1099.3516158719794;t_drive:417.7598300771133;fare:346,41200,0,,,,,346,0,,,,True
331,BasicRequest_no_show,1,39990,39990,19333;-1;-1,30340;-1;-1,,,,,96.8075769508009,834.3879999999999,0:t_wait:1117.951960229082;t_drive:126.80757695079956;fare:100,,0,0,16,41097.45427514398,41224.26185209478,100,0,,,,False
363,BasicRequest_no_show,1,41260,41260,34159;-1;-1,44356;-1;-1,,,,,518.8902484634333,4562.478,0:t_wait:306.7885037840824;t_drive:548.8902484634309;fare:456,41260,0,,,,,456,0,Cancelled Later,5.113141729734707,41262.41413262077,False
336,BasicRequest_no_show,1,40150,40150,34335;-1;-1,39484;-1;-1,,,,,638.5528305167611,4979.607,0:t_wait:478.2608647074594;t_drive:668.5528305167609;fare:497,,0,0,11,40630.12516463572,41298.677995152466,497,0,,,,False
321,BasicRequest_no_show,1,39540,39540,45836;-1;-1,46851;-1;-1,,,,,732.3162874969294,6443.347,0:t_wait:1163.2326532739535;t_drive:762.3162874969275;fare:644,,0,0,23,40620.10155773882,41324.29615610064,644,0,,,,False
339,BasicRequest_no_show,1,40280,40280,36626;-1;-1,50061;-1;-1,,,,,280.52211904273537,2616.739,0:t_wait:740.3504125263644;t_drive:310.5221190427328;fare:261,,0,0,12,41020.35041252635,41330.87253156908,261,0,,,,False
340,BasicRequest_no_show,1,40430,40430,30098;-1;-1,18327;-1;-1,,,,,382.66164642818114,2960.673,0:t_wait:481.74251765759254;t_drive:412.6616464281833;fare:296,,0,0,7,40941.75900578977,41354.42065221796,296,0,,,,False
335,BasicRequest_no_show,1,40070,40070,43418;-1;-1,35548;-1;-1,,,,,297.2599696645551,1969.45,0:t_wait:972.4588585882157;t_drive:327.2599696645557;fare:196,,0,0,4,41042.458858588216,41369.718828252764,196,0,,,,False
344,BasicRequest_no_show,1,40640,40640,38344;-1;-1,7741;-1;-1,,,,,195.1290595888949,1534.8519999999999,0:t_wait:526.0944750396011;t_drive:225.12905958889314;fare:153,,0,0,13,41170.87486485747,41396.00392444636,153,0,,,,False
345,BasicRequest_no_show,1,40650,40650,30098;-1;-1,17906;-1;-1,,,,,285.80951422677504,2332.487,0:t_wait:580.8983886271162;t_drive:315.80951422677754;fare:233,,0,0,5,41188.06689841294,41551.30758073061,233,0,,,,False
354,BasicRequest_no_show,1,40960,40960,12581;-1;-1,11991;-1;-1,,,,,575.6886900516713,4819.569,0:t_wait:0;t_drive:605.6886900516693;fare:481,,0,0,8,40960,41582.97745742104,481,0,,,,False
343,BasicRequest_no_show,1,40560,40560,29871;-1;-1,26218;-1;-1,,,,,88.21276398184646,670.9649999999999,0:t_wait:958.1943680982658;t_drive:118.21276398185;fare:100,,0,0,17,41526.80485055892,41627.080387175534,100,0,,,,False
361,BasicRequest_no_show,4,41230,41230,39084;-1;-1,2386;-1;-1,,,,,316.2204721484805,3142.51,0:t_wait:74.9325183918263;t_drive:346.22047214848135;fare:1257,,0,0.0,6.0,41327.828450084475,41660.61844565014,1257,0,,,,False
374,BasicRequest_no_show,1,41670,41670,1904;-1;-1,1558;-1;-1,,,,,156.45510637194553,1401.796,0:t_wait:404.212429143583;t_drive:186.4551063719482;fare:140,41670.0,0,,,,,140,0,Cancelled Later,6.736873819059716,41670.678411332185,False
342,BasicRequest_no_show,1,40500,40500,39696;-1;-1,45809;-1;-1,,,,,501.8743444100595,4180.854,0:t_wait:542.1166311736306;t_drive:531.8743444100619;fare:418,,0,0,24,41042.11663117364,41677.72049995981,418,0,,,,False
362,BasicRequest_no_show,1,41230,41230,29853;-1;-1,14874;-1;-1,,,,,231.23137547552756,1846.3579999999997,0:t_wait:156.4636496876701;t_drive:261.2313754755305;fare:184,,0,0,2,41392.48643487931,41683.49067210717,184,0,,,,False
364,BasicRequest_no_show,1,41310,41310,40974;-1;-1,31774;-1;-1,,,,,159.1161896758363,1115.891,0:t_wait:196.28923146452144;t_drive:189.1161896758349;fare:111,,0,0,21,41514.66518406853,41707.50931543665,111,0,,,,False
353,BasicRequest_no_show,1,40920,40920,21809;-1;-1,29358;-1;-1,,,,,281.22325454153906,1730.914,0:t_wait:597.5852540879641;t_drive:311.22325454153906;fare:173,,0,0,16,41526.849324235605,41838.33901840496,173,0,,,,False
379,BasicRequest_no_show,6,41970,41970,28381;-1;-1,23766;-1;-1,,,,,421.1842457328837,3276.6590000000006,0:,,,,,,,,0,,,,False
350,BasicRequest_no_show,2,40810,40810,687;-1;-1,1619;-1;-1,,,,,366.2062303482464,2862.0480000000002,0:t_wait:858.1043158957909;t_drive:396.2062303482453;fare:572,,0,0,13,41700.949012419645,42079.97795608584,572,0,,,,False
348,BasicRequest_no_show,1,40790,40790,45482;-1;-1,36047;-1;-1,,,,,338.8508091748163,2373.38,0:t_wait:504.8189154957654;t_drive:368.85080917481537;fare:237,,0,0,10,41689.93404653683,42088.366187541884,237,0,,,,False
346,BasicRequest_no_show,1,40660,40660,8970;-1;-1,9225;-1;-1,,,,,892.6185297835397,6962.063999999999,0:t_wait:629.3735343103108;t_drive:922.61852978354;fare:696,,0,0,18,41289.373534310296,42148.87172892764,696,0,,,,False
386,BasicRequest_no_show,1,42240,42240,18405;-1;-1,2412;-1;-1,,,,,3099.5955767397754,37133.878000000004,0:,,,,,,,,0,,,,False
387,BasicRequest_no_show,1,42270,42270,22356;-1;-1,29334;-1;-1,,,,,inf,inf,0:,,,,,,,,0,,,,True
389,BasicRequest_no_show,1,42310,42310,48310;-1;-1,51773;-1;-1,,,,,257.9026869899285,2118.9849999999997,0:,,,,,,,,0,,,,False
390,BasicRequest_no_show,1,42350,42350,26911;-1;-1,30098;-1;-1,,,,,1108.9842409936373,10248.725999999999,0:,,,,,,,,0,,,,False
356,BasicRequest_no_show,1,41020,41020,33390;-1;-1,49284;-1;-1,,,,,780.9679531046486,7444.535999999998,0:t_wait:376.24442658689804;t_drive:876.0183032072309;fare:744,,0,0,24,41400.72006258769,42360.74417441485,744,0,,,,False
357,BasicRequest_no_show,1,41080,41080,23403;-1;-1,25308;-1;-1,,,,,275.0775515334878,2373.933,0:t_wait:1006.9270199123348;t_drive:305.0775515334899;fare:237,,0,0,17,42068.91200853365,42370.872468936424,237,0,,,,False
367,BasicRequest_no_show,1,41400,41400,29592;-1;-1,18701;-1;-1,,,,,425.36568944511566,3293.909,0:t_wait:496.57563961611595;t_drive:455.36568944511237;fare:329,,0,0,5,41952.36190013358,42407.72758957872,329,0,,,,False
365,BasicRequest_no_show,1,41320,41320,2640;-1;-1,46416;-1;-1,,,,,415.9650174631241,2452.84,0:t_wait:656.6584465108463;t_drive:445.96501746312424;fare:245,,0,0,11,41978.39672895631,42417.67707445738,245,0,,,,False
359,BasicRequest_no_show,1,41180,41180,51352;-1;-1,44423;-1;-1,,,,,638.3981048092309,5032.110000000001,0:t_wait:588.8619363665348;t_drive:668.3981048092319;fare:503,,0,0,12,41788.558570869434,42414.802975442864,503,0,,,,False
370,BasicRequest_no_show,1,41570,41570,9737;-1;-1,12552;-1;-1,,,,,385.3296948034317,3245.535,0:t_wait:410.7768418381165;t_drive:415.3296948034331;fare:324,,0,0,14,41980.77684183812,42426.10653664155,324,0,,,,False
392,BasicRequest_no_show,2,42480,42480,24401;-1;-1,29833;-1;-1,,,,,1174.1528420881414,10163.534,0:,,,,,,,,0,,,,False
393,BasicRequest_no_show,1,42510,42510,16552;-1;-1,25992;-1;-1,,,,,896.2334311992754,7904.101000000001,0:,,,,,,,,0,,,,False
351,BasicRequest_no_show,1,40850,40850,26708;-1;-1,12524;-1;-1,,,,,932.0936333039418,8819.099,0:t_wait:772.183026734463;t_drive:962.0936333039426;fare:881,,0,0.0,9.0,41639.27776665848,42563.64824204434,881,0,,,,False
394,BasicRequest_no_show,1,42570,42570,22566;-1;-1,25311;-1;-1,,,,,997.6385994861589,6975.689,0:t_wait:1122.97615342473;t_drive:1027.6385994861557;fare:697,42570.0,0,,,,,697,0,Cancelled Later,18.7162692237455,42578.12607696172,False
385,BasicRequest_no_show,1,42220,42220,29342;-1;-1,22690;-1;-1,,,,,137.88274783446315,1192.214,0:t_wait:224.9051630298418;t_drive:167.88274783446104;fare:119,,0,0,2,42446.820833357066,42614.703581191534,119,0,,,,False
396,BasicRequest_no_show,1,42650,42650,29334;-1;-1,25014;-1;-1,,,,,885.1726179874327,6328.863000000001,0:,,,,,,,,0,,,,False
372,BasicRequest_no_show,1,41610,41610,12206;-1;-1,9207;-1;-1,,,,,562.3456481519227,4869.662,0:t_wait:472.7002564025606;t_drive:592.3456481519243;fare:486,,0,0,8,42082.70025640254,42675.04590455446,486,0,,,,False
369,BasicRequest_no_show,1,41440,41440,45835;-1;-1,13562;-1;-1,,,,,1143.6600647151433,15311.952000000001,0:t_wait:209.71958161331713;t_drive:1173.6600647151427;fare:1531,,0,0,4,41649.71958161332,42823.37964632848,1531,0,,,,False
360,BasicRequest_no_show,2,41220,41220,25382;-1;-1,18133;-1;-1,,,,,642.9829079852996,5363.661,0:t_wait:399.907207129203;t_drive:672.9829079853007;fare:1072,,0,0,2,42015.8249344158,42868.774488351766,1072,0,,,,False
403,BasicRequest_no_show,1,42910,42910,26911;-1;-1,28081;-1;-1,,,,,339.2310648967713,2761.928,0:,,,,,,,,0,,,,False
404,BasicRequest_no_show,1,42970,42970,8587;-1;-1,3161;-1;-1,,,,,158.05074772826583,1309.1640000000002,0:,,,,,,,,0,,,,False
382,BasicRequest_no_show,1,42050,42050,12649;-1;-1,12013;-1;-1,,,,,551.4618599952885,4375.928,0:t_wait:330.7720248732803;t_drive:609.7070443708144;fare:437,,0,0,14,42389.1345172739,43000.59637726918,437,0,,,,False
378,BasicRequest_no_show,1,41940,41940,28081;-1;-1,30674;-1;-1,,,,,502.0262216317761,4295.84,0:t_wait:499.3387354459628;t_drive:532.0262216317788;fare:429,,0,0,16,42439.33873544596,43001.364957077734,429,0,,,,False
410,BasicRequest_no_show,1,43120,43120,52063;-1;-1,50834;-1;-1,,,,,90.08862189306876,783.98,0:t_wait:570.1279645663744;t_drive:120.0886218930682;fare:100,43120,0,,,,,100,0,Cancelled Later,9.502132742772908,43125.8047291125,False
411,BasicRequest_no_show,3,43130,43130,16780;-1;-1,16234;-1;-1,,,,,430.26554148009257,2931.0890000000004,0:,,,,,,,,0,,,,False
