from_node,to_node,distance,travel_time,highway,max_speed_mps,highway_group,peak_cv,offpeak_cv,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,from_lat,from_lon,from_h3_id,to_lat,to_lon,to_h3_id,mid_lat,mid_lon,mid_h3_id,same_origin_dest_hex
2653,2625,242.2906448,24.74943695,secondary,15.28876023,group_2,0.6,0.25,15.84763193,15.84763193,15.84763193,15.84763193,15.84763193,15.84763193,15.84763193,27.38470797,32.86164956,32.86164956,32.86164956,32.86164956,34.50473204,34.50473204,34.50473204,34.50473204,34.50473204,37.95520525,34.50473204,15.84763193,15.84763193,15.84763193,15.84763193,15.84763193,37.3319718,-122.0142634,872834705ffffff,37.33415,-122.0141926,872834705ffffff,37.3330609,-122.014228,872834705ffffff,True
2654,2862,1180.65305,63.39689244,motorway,28.84098113,group_1,0.5,0.01,40.93664653,40.93664653,40.93664653,40.93664653,40.93664653,40.93664653,40.93664653,40.93664653,89.13054177,89.13054177,89.13054177,89.13054177,89.13054177,89.13054177,89.13054177,89.13054177,89.13054177,98.04359594,89.13054177,40.93664653,40.93664653,40.93664653,40.93664653,40.93664653,37.3193432,-121.9924384,872834723ffffff,37.3251502,-122.0036161,872834705ffffff,37.3222467,-121.99802725,872834705ffffff,False
2654,2699,383.3524583,29.13456305,motorway_link,19.67495814,group_1,0.5,0.01,19.4842833,19.4842833,19.4842833,19.4842833,19.4842833,19.4842833,19.4842833,42.42274034,19.4842833,42.42274034,19.4842833,42.42274034,40.40260985,42.42274034,42.42274034,42.42274034,42.42274034,46.66501437,42.42274034,19.4842833,19.4842833,19.4842833,19.4842833,19.4842833,37.3193432,-121.9924384,872834723ffffff,37.3217845,-121.9952728,872834723ffffff,37.32056385,-121.99385559999999,872834723ffffff,True
2655,3450,332.9027647,26.88729797,motorway_link,19.67495814,group_1,0.5,0.01,16.92012569,16.92012569,16.92012569,16.92012569,16.92012569,16.92012569,16.92012569,36.83985126,35.08557263,35.08557263,36.83985126,36.83985126,36.83985126,36.83985126,36.83985126,36.83985126,36.83985126,40.52383639,36.83985126,16.92012569,16.92012569,16.92012569,16.92012569,16.92012569,37.3250511,-122.0039469,872834705ffffff,37.3230919,-122.0011382,872834705ffffff,37.3240715,-122.00254255,872834705ffffff,True
2655,3334,1239.422425,68.47498594,motorway,28.84098113,group_1,0.5,0.01,42.97435028,42.97435028,42.97435028,42.97435028,42.97435028,42.97435028,42.97435028,89.11161273,93.56719337,93.56719337,93.56719337,93.56719337,93.56719337,93.56719337,93.56719337,93.56719337,93.56719337,102.9239127,93.56719337,42.97435028,42.97435028,42.97435028,42.97435028,42.97435028,37.3250511,-122.0039469,872834705ffffff,37.3189696,-121.9922016,872834723ffffff,37.32201035,-121.99807425,872834705ffffff,False
2656,2699,82.10635022,5.747133309,trunk_link,21.81013333,group_2,0.6,0.25,3.764596436,3.764596436,3.764596436,3.764596436,3.764596436,3.764596436,3.764596436,7.80626717,8.196580528,8.196580528,7.80626717,7.80626717,8.196580528,8.196580528,8.196580528,8.196580528,8.196580528,3.764596436,8.196580528,3.764596436,3.764596436,3.764596436,3.764596436,3.764596436,37.3210955,-121.9955375,872834723ffffff,37.3217845,-121.9952728,872834723ffffff,37.321439999999996,-121.99540515,872834723ffffff,True
2656,3845,429.8791451,30.00604846,trunk,21.02392057,group_2,0.6,0.25,20.44714465,20.44714465,20.44714465,20.44714465,20.44714465,20.44714465,20.44714465,42.39919915,44.51915911,44.51915911,44.51915911,35.33266596,20.44714465,20.44714465,42.39919915,44.51915911,44.51915911,46.63911907,44.51915911,20.44714465,20.44714465,20.44714465,20.44714465,20.44714465,37.3210955,-121.9955375,872834723ffffff,37.3249269,-121.996034,872834705ffffff,37.323011199999996,-121.99578575,872834705ffffff,False
2657,180,101.9547651,9.625686567,primary,16.87712414,group_2,0.6,0.25,6.041003448,6.041003448,6.041003448,6.041003448,6.041003448,6.041003448,6.041003448,12.52662475,13.15295599,13.15295599,13.15295599,13.15295599,13.15295599,13.15295599,13.15295599,13.15295599,13.15295599,14.46825159,13.15295599,6.041003448,6.041003448,6.041003448,6.041003448,6.041003448,37.323124,-121.995311,872834705ffffff,37.3231226,-121.996464,872834705ffffff,37.3231233,-121.99588750000001,872834705ffffff,True
2657,3596,27.6780709,2.027570641,trunk_link,21.81013333,group_2,0.6,0.25,1.269046387,1.269046387,1.269046387,1.269046387,1.269046387,1.269046387,1.269046387,2.763069317,2.763069317,2.763069317,2.763069317,2.763069317,2.763069317,2.763069317,2.763069317,2.763069317,2.763069317,3.039376249,2.763069317,1.269046387,1.269046387,1.269046387,1.269046387,1.269046387,37.323124,-121.995311,872834705ffffff,37.3233637,-121.9953928,872834705ffffff,37.32324385,-121.9953519,872834705ffffff,True
2658,722,23.27000337,2.425195807,secondary,15.28876023,group_2,0.6,0.25,1.522033377,1.522033377,1.522033377,1.522033377,1.522033377,1.522033377,1.522033377,3.313892832,3.313892832,3.313892832,3.313892832,3.313892832,3.313892832,3.156088411,3.313892832,3.313892832,3.313892832,3.645282115,3.313892832,1.522033377,1.522033377,1.522033377,1.522033377,1.522033377,37.3378128,-121.9955893,872834705ffffff,37.3378973,-121.9958301,872834705ffffff,37.33785505,-121.9957097,872834705ffffff,True
2658,3214,82.94310957,6.269171944,trunk,21.02392057,group_2,0.6,0.25,3.945178031,3.945178031,3.945178031,3.945178031,3.945178031,3.945178031,3.945178031,8.589757223,8.589757223,8.589757223,8.589757223,8.180721165,8.589757223,8.180721165,8.589757223,8.589757223,8.589757223,9.448732946,8.589757223,3.945178031,3.945178031,3.945178031,3.945178031,3.945178031,37.3378128,-121.9955893,872834705ffffff,37.3385587,-121.9955968,872834705ffffff,37.33818575,-121.99559305,872834705ffffff,True
2658,3215,54.01744297,4.507042952,secondary,15.28876023,group_2,0.6,0.25,3.533147368,3.533147368,3.533147368,3.533147368,3.533147368,3.533147368,3.533147368,3.533147368,5.08773221,6.105278652,3.533147368,3.533147368,7.326334382,6.105278652,7.326334382,3.533147368,7.692651101,8.461916211,3.533147368,3.533147368,3.533147368,3.533147368,3.533147368,3.533147368,37.3378128,-121.9955893,872834705ffffff,37.3378127,-121.9949783,872834705ffffff,37.33781275,-121.99528380000001,872834705ffffff,True
2659,3060,189.7126881,10.31259834,trunk,21.02392057,group_2,0.6,0.25,9.023658906,9.023658906,9.023658906,9.023658906,9.023658906,9.023658906,9.023658906,9.023658906,19.64703206,9.023658906,9.023658906,9.023658906,9.023658906,19.64703206,18.71145911,9.023658906,9.023658906,9.023658906,9.023658906,9.023658906,9.023658906,9.023658906,9.023658906,9.023658906,37.3741673,-121.9657361,872834703ffffff,37.3758734,-121.965727,87283471cffffff,37.37502035,-121.96573155,87283471cffffff,False
2660,3616,24.18414574,1.314626785,trunk,21.02392057,group_2,0.6,0.25,1.150315692,1.150315692,1.150315692,1.150315692,1.150315692,1.150315692,1.150315692,1.150315692,2.50455935,1.150315692,1.150315692,1.150315692,1.150315692,2.50455935,2.385294619,1.150315692,1.150315692,1.150315692,1.150315692,1.150315692,1.150315692,1.150315692,1.150315692,1.150315692,37.3728411,-121.9657237,872834703ffffff,37.3730585,-121.9657317,872834703ffffff,37.3729498,-121.9657277,872834703ffffff,True
2661,2662,152.7172631,7.942431805,trunk,21.02392057,group_2,0.6,0.25,7.263976408,7.263976408,7.263976408,7.263976408,7.263976408,7.263976408,7.263976408,7.263976408,7.263976408,15.06258148,7.263976408,10.46012603,12.55215123,7.263976408,7.263976408,7.263976408,7.263976408,7.263976408,7.263976408,7.263976408,7.263976408,7.263976408,7.263976408,7.263976408,37.3742202,-121.9659284,872834703ffffff,37.3728468,-121.9659371,872834703ffffff,37.3735335,-121.96593275000001,872834703ffffff,True
2662,3309,183.6467668,9.583366761,trunk_link,21.81013333,group_2,0.6,0.25,8.420249615,8.420249615,8.420249615,8.420249615,8.420249615,8.420249615,8.420249615,8.420249615,8.420249615,17.4602296,8.420249615,12.12515944,14.55019133,8.420249615,17.4602296,8.420249615,8.420249615,8.420249615,8.420249615,8.420249615,8.420249615,8.420249615,8.420249615,8.420249615,37.3728468,-121.9659371,872834703ffffff,37.3714554,-121.9657725,872834703ffffff,37.372151099999996,-121.9658548,872834703ffffff,True
2663,3040,94.56164058,4.917907555,trunk,21.02392057,group_2,0.6,0.25,4.497811921,4.497811921,4.497811921,4.497811921,4.497811921,4.497811921,4.497811921,4.497811921,4.497811921,9.3266628,4.497811921,6.476849166,7.772219,4.497811921,4.497811921,4.497811921,4.497811921,4.497811921,4.497811921,4.497811921,4.497811921,4.497811921,4.497811921,4.497811921,37.3764151,-121.965942,87283471cffffff,37.3755647,-121.9659363,87283471cffffff,37.3759899,-121.96593915,87283471cffffff,True
2664,3863,271.8653028,10.30677565,motorway,28.84098113,group_1,0.5,0.01,9.42635417,9.42635417,9.42635417,9.42635417,9.42635417,9.42635417,9.42635417,9.42635417,9.42635417,19.54648801,9.42635417,13.57395,16.28874001,9.42635417,9.42635417,9.42635417,9.42635417,9.42635417,9.42635417,9.42635417,9.42635417,9.42635417,9.42635417,9.42635417,37.384341,-121.9724365,87283471dffffff,37.3835093,-121.969543,87283471dffffff,37.383925149999996,-121.97098975,87283471dffffff,True
2665,72,630.3527025,34.52441362,trunk,21.02392057,group_2,0.6,0.25,29.98264288,29.98264288,29.98264288,29.98264288,29.98264288,29.98264288,29.98264288,29.98264288,65.28060869,29.98264288,29.98264288,29.98264288,29.98264288,29.98264288,29.98264288,29.98264288,29.98264288,68.3892091,65.28060869,29.98264288,29.98264288,29.98264288,29.98264288,29.98264288,37.3730835,-121.9964186,87283470effffff,37.3674251,-121.9963624,87283470effffff,37.3702543,-121.99639049999999,87283470effffff,True
2666,2641,638.710765,34.71969979,trunk,21.02392057,group_2,0.6,0.25,30.38019302,30.38019302,30.38019302,30.38019302,30.38019302,30.38019302,30.38019302,30.38019302,66.14618666,30.38019302,66.14618666,30.38019302,30.38019302,30.38019302,30.38019302,30.38019302,30.38019302,62.99636824,30.38019302,30.38019302,30.38019302,30.38019302,30.38019302,30.38019302,37.3794765,-122.0163004,87283470effffff,37.3823279,-122.0224833,872834708ffffff,37.3809022,-122.01939185,872834708ffffff,False
2667,9,76.45544541,3.993367175,trunk,21.02392057,group_2,0.6,0.25,3.636593144,3.636593144,3.636593144,3.636593144,3.636593144,3.636593144,3.636593144,3.636593144,3.636593144,3.636593144,3.636593144,3.636593144,3.636593144,3.636593144,7.540839543,3.636593144,3.636593144,8.294923497,3.636593144,3.636593144,3.636593144,3.636593144,3.636593144,3.636593144,37.3792616,-122.0163161,87283470effffff,37.3790047,-122.0155135,87283470effffff,37.37913315,-122.01591479999999,87283470effffff,True
2668,2600,124.101364,12.5445889,secondary,15.28876023,group_2,0.6,0.25,8.117163333,8.117163333,8.117163333,8.117163333,8.117163333,8.117163333,8.117163333,16.83174989,16.83174989,16.83174989,16.83174989,16.83174989,16.83174989,16.83174989,16.83174989,16.83174989,16.83174989,18.51492488,16.83174989,8.117163333,8.117163333,8.117163333,8.117163333,8.117163333,37.3219639,-122.0686036,87283472dffffff,37.3230759,-122.0685414,87283472dffffff,37.3225199,-122.0685725,87283472dffffff,True
2668,2749,236.9171436,28.37312123,tertiary,12.92855829,group_3,0.05,0.01,18.32510155,18.32510155,18.32510155,18.32510155,18.32510155,18.32510155,18.32510155,39.8988771,37.99893057,39.8988771,31.66577548,37.99893057,39.8988771,37.99893057,37.99893057,39.8988771,37.99893057,41.79882363,37.99893057,18.32510155,18.32510155,18.32510155,18.32510155,18.32510155,37.3219639,-122.0686036,87283472dffffff,37.3198337,-122.0686293,87283472dffffff,37.320898799999995,-122.06861645000001,87283472dffffff,True
2668,248,163.3738495,16.65287461,secondary,15.28876023,group_2,0.6,0.25,10.6858795,10.6858795,10.6858795,10.6858795,10.6858795,10.6858795,10.6858795,23.26615172,22.15823973,22.15823973,22.15823973,22.15823973,22.15823973,22.15823973,23.26615172,23.26615172,22.15823973,24.3740637,22.15823973,10.6858795,10.6858795,10.6858795,10.6858795,10.6858795,37.3219639,-122.0686036,87283472dffffff,37.3219659,-122.0667564,87283472dffffff,37.3219649,-122.06768,87283472dffffff,True
2668,435,102.1289159,12.17025824,tertiary,12.92855829,group_3,0.05,0.01,7.899482186,7.899482186,7.899482186,7.899482186,7.899482186,7.899482186,7.899482186,11.37525435,17.19938457,17.19938457,16.38036626,17.19938457,17.19938457,16.38036626,16.38036626,17.19938457,16.38036626,18.01840289,16.38036626,7.899482186,7.899482186,7.899482186,7.899482186,7.899482186,37.3219639,-122.0686036,87283472dffffff,37.3219644,-122.0697585,87283472dffffff,37.32196415,-122.06918105,87283472dffffff,True
2669,3102,15.34994833,1.034456894,secondary,15.28876023,group_2,0.6,0.25,1.004002162,1.004002162,1.004002162,1.004002162,1.004002162,1.004002162,1.004002162,1.004002162,1.004002162,1.004002162,1.004002162,1.004002162,1.004002162,1.004002162,1.004002162,1.004002162,1.734915736,1.004002162,1.004002162,1.004002162,1.004002162,1.004002162,1.004002162,1.004002162,37.3520535,-122.0324296,87283472affffff,37.3520594,-122.0322561,87283472affffff,37.35205645,-122.03234284999999,87283472affffff,True
2669,1483,600.5306678,55.75923776,primary,16.87712414,group_2,0.6,0.25,35.58252358,35.58252358,35.58252358,35.58252358,35.58252358,35.58252358,35.58252358,77.47311695,77.47311695,73.7839209,73.7839209,73.7839209,73.7839209,77.47311695,73.7839209,77.47311695,77.47311695,81.16231299,73.7839209,35.58252358,35.58252358,35.58252358,35.58252358,35.58252358,37.3520535,-122.0324296,87283472affffff,37.3466529,-122.0324593,87283472affffff,37.349353199999996,-122.03244445,87283472affffff,True
2670,338,20.18699953,1.911049011,primary,16.87712414,group_2,0.6,0.25,1.196116078,1.196116078,1.196116078,1.196116078,1.196116078,1.196116078,1.196116078,2.604279614,2.604279614,2.604279614,2.604279614,2.604279614,2.604279614,2.604279614,2.604279614,2.604279614,2.604279614,2.864707575,2.604279614,1.196116078,1.196116078,1.196116078,1.196116078,1.196116078,37.3229718,-122.0321898,87283472effffff,37.322981,-122.0324178,87283472effffff,37.3229764,-122.0323038,87283472effffff,True
2670,2671,397.7794054,36.70639965,primary,16.87712414,group_2,0.6,0.25,23.56914614,23.56914614,23.56914614,23.56914614,23.56914614,23.56914614,23.56914614,40.72748453,48.87298144,48.87298144,48.87298144,48.87298144,48.87298144,51.31663051,51.31663051,51.31663051,51.31663051,56.44829356,51.31663051,23.56914614,23.56914614,23.56914614,23.56914614,23.56914614,37.3229718,-122.0321898,87283472effffff,37.326549,-122.0322035,87283472effffff,37.3247604,-122.03219665,87283472effffff,True
2671,336,18.73165842,2.552299357,residential,11.2146809,group_3,0.05,0.01,1.670280108,1.670280108,1.670280108,1.670280108,1.670280108,1.670280108,1.670280108,3.463492831,3.636667473,3.636667473,3.636667473,3.636667473,3.636667473,3.636667473,3.636667473,1.670280108,3.636667473,3.809842115,1.670280108,3.174868429,1.670280108,1.670280108,1.670280108,1.670280108,37.326549,-122.0322035,87283472effffff,37.3265409,-122.0324151,87283472effffff,37.32654495,-122.0323093,87283472effffff,True
2671,2582,409.7072579,37.80708137,primary,16.87712414,group_2,0.6,0.25,24.27589288,24.27589288,24.27589288,24.27589288,24.27589288,24.27589288,24.27589288,41.9487429,50.33849148,50.33849148,50.33849148,50.33849148,50.33849148,52.85541606,52.85541606,52.85541606,52.85541606,58.14095766,52.85541606,24.27589288,24.27589288,24.27589288,24.27589288,24.27589288,37.326549,-122.0322035,87283472effffff,37.3302333,-122.0321868,87283472effffff,37.32839115,-122.03219515,87283472effffff,True
2671,2065,60.34799406,8.481311101,residential,11.2146809,group_3,0.05,0.01,5.381160159,5.381160159,5.381160159,5.381160159,5.381160159,5.381160159,5.381160159,11.15837371,11.71629239,11.15837371,11.15837371,11.15837371,11.71629239,11.71629239,11.71629239,11.71629239,11.71629239,12.88792163,11.15837371,5.381160159,5.381160159,5.381160159,5.381160159,5.381160159,37.326549,-122.0322035,87283472effffff,37.326582,-122.0315227,87283472effffff,37.3265655,-122.0318631,87283472effffff,True
2672,1341,294.4288815,33.97076988,residential,11.2146809,group_3,0.05,0.01,26.25387955,26.25387955,26.25387955,26.25387955,26.25387955,26.25387955,26.25387955,26.25387955,26.25387955,26.25387955,26.25387955,37.80558655,57.16204686,45.36670386,57.16204686,57.16204686,57.16204686,26.25387955,57.16204686,26.25387955,26.25387955,26.25387955,26.25387955,26.25387955,37.3283224,-122.0690851,872834729ffffff,37.3267985,-122.0666898,87283472dffffff,37.32756045,-122.06788745,87283472dffffff,False
2672,48,20.39201609,2.383688129,residential,11.2146809,group_3,0.05,0.01,1.818332262,1.818332262,1.818332262,1.818332262,1.818332262,1.818332262,1.818332262,3.959018468,3.142078149,1.818332262,1.818332262,1.818332262,3.770493779,3.142078149,3.770493779,3.770493779,2.618398457,2.618398457,3.142078149,1.818332262,1.818332262,1.818332262,1.818332262,1.818332262,37.3283224,-122.0690851,872834729ffffff,37.3282699,-122.0693053,872834729ffffff,37.32829615,-122.0691952,872834729ffffff,True
2672,2748,173.9832935,17.78346761,secondary,15.28876023,group_2,0.6,0.25,11.37981699,11.37981699,11.37981699,11.37981699,11.37981699,11.37981699,11.37981699,23.59718851,24.77704794,23.59718851,24.77704794,23.59718851,24.77704794,23.59718851,23.59718851,23.59718851,24.77704794,25.95690737,23.59718851,11.37981699,11.37981699,11.37981699,11.37981699,11.37981699,37.3283224,-122.0690851,872834729ffffff,37.3298852,-122.0691448,872834729ffffff,37.3291038,-122.06911495,872834729ffffff,True
2673,1962,265.8147364,19.92748186,trunk,21.02392057,group_2,0.6,0.25,12.64344276,12.64344276,12.64344276,12.64344276,12.64344276,12.64344276,12.64344276,27.52831506,27.52831506,27.52831506,26.21744292,26.21744292,27.52831506,26.21744292,26.21744292,27.52831506,26.21744292,30.28114657,27.52831506,12.64344276,12.64344276,12.64344276,12.64344276,12.64344276,37.3560345,-121.9960544,872834701ffffff,37.3584241,-121.9959707,872834701ffffff,37.3572293,-121.99601255,872834701ffffff,True
2674,3322,81.21470938,7.348694549,secondary,15.28876023,group_2,0.6,0.25,5.31205331,5.31205331,5.31205331,5.31205331,5.31205331,5.31205331,5.31205331,5.31205331,5.31205331,11.56582743,7.649356766,11.01507374,11.01507374,5.31205331,9.179228119,11.56582743,11.56582743,12.11658112,11.01507374,5.31205331,5.31205331,5.31205331,5.31205331,5.31205331,37.4004021,-122.072894,872834754ffffff,37.4009026,-122.0722244,872834754ffffff,37.40065235,-122.0725592,872834754ffffff,True
2675,3680,9.072001203,0.856499841,primary,16.87712414,group_2,0.6,0.25,0.537532409,0.537532409,0.537532409,0.537532409,0.537532409,0.537532409,0.537532409,1.170358564,1.170358564,1.170358564,1.114627204,1.170358564,1.170358564,1.170358564,1.170358564,1.170358564,1.170358564,1.287394421,1.170358564,0.537532409,0.537532409,0.537532409,0.537532409,0.537532409,37.3228615,-122.0276629,87283472effffff,37.322858,-122.0275604,87283472effffff,37.32285975,-122.02761165,87283472effffff,True
2675,3670,86.00396854,12.15326253,residential,11.2146809,group_3,0.05,0.01,7.668873444,7.668873444,7.668873444,7.668873444,7.668873444,7.668873444,7.668873444,15.90217597,16.69728477,16.69728477,16.69728477,15.90217597,15.90217597,16.69728477,16.69728477,16.69728477,16.69728477,18.36701325,16.69728477,7.668873444,7.668873444,7.668873444,7.668873444,7.668873444,37.3228615,-122.0276629,87283472effffff,37.3220947,-122.027631,87283472effffff,37.3224781,-122.02764694999999,87283472effffff,True
2676,1481,287.2645939,27.23169568,primary,16.87712414,group_2,0.6,0.25,17.02094453,17.02094453,17.02094453,17.02094453,17.02094453,17.02094453,17.02094453,35.29463058,35.29463058,35.29463058,35.29463058,35.29463058,35.29463058,37.05936211,35.29463058,35.29463058,37.05936211,38.82409364,37.05936211,33.97108194,17.02094453,17.02094453,17.02094453,17.02094453,37.3564108,-122.0323011,87283470cffffff,37.358992,-122.0321836,87283470cffffff,37.357701399999996,-122.03224234999999,87283470cffffff,True
2677,1482,15.21272802,1.084048663,secondary,15.28876023,group_2,0.6,0.25,0.995026921,0.995026921,0.995026921,0.995026921,0.995026921,0.995026921,0.995026921,2.063287824,2.063287824,0.995026921,0.995026921,0.995026921,0.995026921,0.995026921,0.995026921,0.995026921,0.995026921,0.995026921,0.995026921,0.995026921,0.995026921,0.995026921,0.995026921,0.995026921,37.3522117,-122.0322508,87283472affffff,37.3522105,-122.0324229,87283472affffff,37.3522111,-122.03233685000001,87283472affffff,True
2677,3780,166.7350295,15.80590744,primary,16.87712414,group_2,0.6,0.25,9.879350776,9.879350776,9.879350776,9.879350776,9.879350776,9.879350776,9.879350776,20.48582177,20.48582177,20.48582177,20.48582177,20.48582177,20.48582177,21.51011286,20.48582177,20.48582177,21.51011286,22.53440395,21.51011286,19.71760345,9.879350776,9.879350776,9.879350776,9.879350776,37.3522117,-122.0322508,87283472affffff,37.3537103,-122.0322121,87283470cffffff,37.352961,-122.03223145,87283472affffff,False
2678,387,17.22165304,1.391650528,tertiary,12.92855829,group_3,0.05,0.01,1.332062914,1.332062914,1.332062914,1.332062914,1.332062914,1.332062914,1.332062914,1.332062914,1.332062914,1.332062914,1.332062914,1.332062914,1.332062914,1.332062914,2.762165659,1.332062914,1.332062914,1.332062914,1.332062914,1.332062914,1.332062914,1.332062914,1.332062914,1.332062914,37.3430175,-122.0322452,87283472affffff,37.3430159,-122.03244,87283472affffff,37.3430167,-122.03234259999999,87283472affffff,True
2678,3108,403.934907,38.29164017,primary,16.87712414,group_2,0.6,0.25,23.9338707,23.9338707,23.9338707,23.9338707,23.9338707,23.9338707,23.9338707,49.62927428,49.62927428,49.62927428,49.62927428,49.62927428,49.62927428,52.11073799,49.62927428,49.62927428,52.11073799,54.59220171,52.11073799,47.76817649,23.9338707,23.9338707,23.9338707,23.9338707,37.3430175,-122.0322452,87283472affffff,37.3466497,-122.0322616,87283472affffff,37.3448336,-122.0322534,87283472affffff,True
2679,2765,52.04150386,2.599593632,trunk_link,21.81013333,group_2,0.6,0.25,2.386115805,2.386115805,2.386115805,2.386115805,2.386115805,2.386115805,2.386115805,2.386115805,2.386115805,2.386115805,2.386115805,2.386115805,2.386115805,2.386115805,2.386115805,2.386115805,4.947849733,4.947849733,2.386115805,2.386115805,2.386115805,2.386115805,2.386115805,2.386115805,37.3557056,-121.9966368,872834701ffffff,37.3553321,-121.9963325,872834701ffffff,37.355518849999996,-121.99648465,872834701ffffff,True
2680,3059,19.53385269,1.016049318,motorway_link,19.67495814,group_1,0.5,0.01,0.99282817,0.99282817,0.99282817,0.99282817,0.99282817,0.99282817,0.99282817,0.99282817,0.99282817,0.99282817,0.99282817,0.99282817,0.99282817,0.827356808,0.99282817,1.715607078,0.99282817,0.99282817,0.99282817,0.99282817,0.99282817,0.99282817,0.99282817,0.99282817,37.3520458,-122.0600121,87283472bffffff,37.3522038,-122.0601087,87283472bffffff,37.3521248,-122.0600604,87283472bffffff,True
2680,2634,67.71044917,5.062924134,secondary,15.28876023,group_2,0.6,0.25,4.428773043,4.428773043,4.428773043,4.428773043,4.428773043,4.428773043,4.428773043,7.652919818,4.428773043,4.428773043,4.428773043,3.690644202,4.428773043,4.428773043,9.183503782,9.183503782,7.652919818,4.428773043,4.428773043,4.428773043,4.428773043,4.428773043,4.428773043,4.428773043,37.3520458,-122.0600121,87283472bffffff,37.3520422,-122.0592461,87283472bffffff,37.352044,-122.0596291,87283472bffffff,True
2681,407,16.91758018,1.012548036,trunk,21.02392057,group_2,0.6,0.25,0.804682463,0.804682463,0.804682463,0.804682463,0.804682463,0.804682463,0.804682463,0.804682463,0.804682463,0.804682463,0.804682463,0.804682463,1.668589555,1.668589555,1.390491295,1.668589555,1.752019032,0.804682463,1.668589555,0.804682463,0.804682463,0.804682463,0.804682463,0.804682463,37.323329,-121.9642365,872834704ffffff,37.323177,-121.9642282,872834704ffffff,37.323253,-121.96423235,872834704ffffff,True
2681,3992,32.29809574,2.682076504,primary,16.87712414,group_2,0.6,0.25,1.913720339,1.913720339,1.913720339,1.913720339,1.913720339,1.913720339,1.913720339,1.913720339,4.16670502,4.16670502,4.16670502,4.16670502,1.913720339,4.16670502,4.16670502,1.913720339,1.913720339,4.583375522,4.16670502,1.913720339,1.913720339,1.913720339,1.913720339,1.913720339,37.323329,-121.9642365,872834704ffffff,37.3233238,-121.9646017,872834704ffffff,37.3233264,-121.9644191,872834704ffffff,True
2682,2997,18.56950204,1.703952642,primary,16.87712414,group_2,0.6,0.25,1.100276438,1.100276438,1.100276438,1.100276438,1.100276438,1.100276438,1.100276438,1.100276438,2.395609883,2.395609883,2.395609883,2.395609883,2.395609883,2.395609883,2.395609883,2.395609883,2.395609883,2.635170872,2.395609883,1.100276438,1.100276438,1.100276438,1.100276438,1.100276438,37.3232715,-121.9699262,872834704ffffff,37.3231358,-121.9700486,872834704ffffff,37.323203649999996,-121.96998740000001,872834704ffffff,True
2682,3513,20.84335099,1.760137257,primary,16.87712414,group_2,0.6,0.25,1.235006084,1.235006084,1.235006084,1.235006084,1.235006084,1.235006084,1.235006084,1.235006084,2.560908615,2.688954046,1.77840876,1.235006084,2.560908615,1.77840876,2.688954046,2.688954046,2.688954046,2.95784945,2.560908615,1.235006084,1.235006084,1.235006084,1.235006084,1.235006084,37.3232715,-121.9699262,872834704ffffff,37.323273,-121.9701619,872834704ffffff,37.32327225,-121.97004405,872834704ffffff,True
2683,3990,136.9541393,12.49691175,primary,16.87712414,group_2,0.6,0.25,8.114779401,8.114779401,8.114779401,8.114779401,8.114779401,8.114779401,8.114779401,8.114779401,17.66814689,17.66814689,17.66814689,17.66814689,16.82680657,17.66814689,17.66814689,17.66814689,16.82680657,19.43496158,17.66814689,8.114779401,8.114779401,8.114779401,8.114779401,8.114779401,37.3232862,-121.9665927,872834704ffffff,37.3232816,-121.9681415,872834704ffffff,37.3232839,-121.9673671,872834704ffffff,True
2684,3946,121.6538495,10.96583976,primary,16.87712414,group_2,0.6,0.25,7.208209671,7.208209671,7.208209671,7.208209671,7.208209671,7.208209671,7.208209671,7.208209671,14.94694357,15.69429075,15.69429075,14.94694357,15.69429075,12.45578631,15.69429075,15.69429075,15.69429075,17.26371983,15.69429075,7.208209671,7.208209671,7.208209671,7.208209671,7.208209671,37.3231833,-121.9734335,872834704ffffff,37.3231718,-121.9748092,872834704ffffff,37.32317755,-121.97412134999999,872834704ffffff,True
2684,411,153.6656167,13.28280786,primary,16.87712414,group_2,0.6,0.25,9.104964533,9.104964533,9.104964533,9.104964533,9.104964533,9.104964533,9.104964533,18.88005446,15.73337871,19.82405718,19.82405718,18.88005446,18.88005446,19.82405718,9.104964533,19.82405718,19.82405718,9.104964533,19.82405718,9.104964533,9.104964533,9.104964533,9.104964533,9.104964533,37.3231833,-121.9734335,872834704ffffff,37.3231979,-121.9716958,872834704ffffff,37.3231906,-121.97256465000001,872834704ffffff,True
2685,413,114.1872019,10.44868247,primary,16.87712414,group_2,0.6,0.25,6.765797357,6.765797357,6.765797357,6.765797357,6.765797357,6.765797357,6.765797357,6.765797357,14.73103527,14.73103527,14.73103527,14.73103527,14.73103527,14.0295574,14.73103527,14.73103527,14.73103527,16.2041388,14.73103527,6.765797357,6.765797357,6.765797357,6.765797357,6.765797357,37.3231292,-121.9811094,872834704ffffff,37.3231254,-121.9824007,872834704ffffff,37.323127299999996,-121.98175505,872834704ffffff,True
