node_index,is_stop_only,pos_x,pos_y,osmid,lat,lon,h3_id
2101,False,590284.5829,4134184.971,65596417,37.3499777,-121.9806168,872834700ffffff
2102,False,590283.7699,4134279.154,65596418,37.3508266,-121.9806145,872834700ffffff
2103,False,585911.5656,4127927.379,65596566,37.2939954,-122.0307096,872834721ffffff
2104,False,583262.3062,4131259.418,65596822,37.3242672,-122.0602222,872834728ffffff
2105,False,582203.5118,4130758.748,65597152,37.3198491,-122.0722268,87283472dffffff
2106,False,582203.1981,4130672.468,65597156,37.3190715,-122.0722399,87283472dffffff
2107,False,592168.5691,4133600.555,65597304,37.3445255,-121.959421,872834706ffffff
2108,False,590831.1464,4130900.227,65597707,37.3203207,-121.974849,872834704ffffff
2109,False,588309.83,4130461.13,65597768,37.3166064,-122.0033537,872834723ffffff
2110,False,589173.5245,4133754.022,65598479,37.3462012,-121.9932116,872834701ffffff
2111,False,585035.666,4129046.176,65598528,37.3041593,-122.0404625,87283472cffffff
2112,False,589718.724,4135591.369,65598689,37.3627077,-121.9868345,872834703ffffff
2113,False,584317.4074,4132242.885,65598776,37.3330357,-122.048203,872834728ffffff
2114,False,588433.3375,4132269.677,65599021,37.3328943,-122.0017444,872834705ffffff
2115,False,588211.6139,4132281.617,65599024,37.333023,-122.0042455,872834705ffffff
2116,False,587688.3068,4127877.899,65599289,37.2933836,-122.0106722,872834721ffffff
2117,False,586254.7746,4134393.889,65599661,37.3522439,-122.026086,87283472affffff
2118,False,587455.8358,4134399.716,65599674,37.352184,-122.0125258,872834701ffffff
2119,False,582993.3242,4131155.878,65599833,37.3233581,-122.0632694,87283472dffffff
2120,False,581712.2334,4139325.267,65600561,37.3971,-122.0768256,872834754ffffff
2121,False,584117.7936,4131801.318,65600618,37.3290741,-122.0505061,872834728ffffff
2122,False,585292.4807,4131375.377,65601078,37.3251281,-122.0372973,872834728ffffff
2123,False,586653.3462,4130294.289,65601140,37.3152587,-122.0220654,87283472effffff
2124,False,590737.2588,4134679.56,65601341,37.354391,-121.9754459,872834700ffffff
2125,False,589822.6011,4133939.874,65601454,37.3478136,-121.9858619,872834700ffffff
2126,False,589741.6193,4133938.972,65601457,37.3478133,-121.9867762,872834700ffffff
2127,False,590547.761,4133903.055,65601462,37.3474113,-121.9776802,872834700ffffff
2128,False,591648.4401,4133176.463,65601479,37.3407549,-121.9653448,872834700ffffff
2129,False,581880.9971,4139539.699,65601600,37.3990177,-122.0748954,872834754ffffff
2130,False,585747.9919,4137430.115,65601618,37.3796551,-122.0314557,872834708ffffff
2131,False,583424.4743,4129481.637,65601630,37.30823,-122.0585919,87283472cffffff
2132,False,592996.8758,4132427.928,65601996,37.3338747,-121.950218,872834706ffffff
2133,False,586545.3129,4130826.368,65602026,37.3200642,-122.0232224,87283472effffff
2134,False,586932.3946,4130879.787,65602137,37.3205095,-122.018848,87283472effffff
2135,False,585312.8371,4134383.106,65602384,37.3522338,-122.0367214,87283472bffffff
2136,False,585230.8436,4134382.07,65602385,37.352232,-122.0376472,87283472bffffff
2137,False,584653.4604,4134373.133,65602390,37.3522043,-122.0441667,87283472bffffff
2138,False,584495.176,4134372.109,65602394,37.3522095,-122.0459538,87283472bffffff
2139,False,583317.5425,4134359.361,65602404,37.3522011,-122.0592504,87283472bffffff
2140,False,581859.156,4138894.403,65602566,37.3932038,-122.0752136,872834772ffffff
2141,False,591021.0059,4133340.998,65602680,37.3422995,-121.9724069,872834700ffffff
2142,False,590997.5535,4133619.768,65602683,37.3448142,-121.9726374,872834700ffffff
2143,False,590740.0614,4134564.127,65602881,37.3533504,-121.9754284,872834700ffffff
2144,False,586252.103,4129998.035,65603450,37.312626,-122.0266275,87283472effffff
2145,False,586196.6949,4129998.119,65603459,37.3126319,-122.0272527,87283472effffff
2146,False,584838.5968,4128382.08,65603779,37.298192,-122.0427618,87283472cffffff
2147,False,584962.7861,4128397.329,65603853,37.2983181,-122.041359,87283472cffffff
2148,False,588242.4577,4129405.029,65603926,37.3070946,-122.0042395,872834723ffffff
2149,False,589779.7463,4135445.338,65604300,37.3613857,-121.9861632,872834703ffffff
2150,False,582983.563,4130319.531,65604427,37.3158212,-122.0634731,87283472dffffff
2151,False,583074.3222,4130447.673,65604456,37.316968,-122.0624346,87283472dffffff
2152,False,591138.3293,4131925.249,65604460,37.3295286,-121.9712566,872834704ffffff
2153,False,591136.8491,4131971.668,65604466,37.3299471,-121.9712676,872834704ffffff
2154,False,591137.5148,4131883.686,65604467,37.3291541,-121.9712709,872834704ffffff
2155,False,585056.9758,4132844.512,65604729,37.3383905,-122.0397866,872834728ffffff
2156,False,585593.7044,4130323.136,65604892,37.3156169,-122.0340192,87283472effffff
2157,False,585594.6655,4130231.707,65604893,37.3147928,-122.0340189,87283472effffff
2158,False,585596.3665,4130073.081,65604894,37.313363,-122.034018,87283472effffff
2159,False,583553.9334,4131880.994,65605466,37.3298431,-122.056861,872834728ffffff
2160,False,589668.8339,4135733.491,65605520,37.3639934,-121.9873806,872834703ffffff
2161,False,589532.2132,4135729.531,65605522,37.3639709,-121.9889237,872834703ffffff
2162,False,589669.8877,4133249.47,65605567,37.3416061,-121.9876694,872834700ffffff
2163,False,583517.2414,4129770.454,65605588,37.3108247,-122.0575127,87283472cffffff
2164,False,582367.8344,4131529.94,65605605,37.3267851,-122.0702868,87283472dffffff
2165,False,582352.3668,4131737.682,65605630,37.3286588,-122.0704383,872834729ffffff
2166,False,582320.6134,4131869.905,65605640,37.3298533,-122.070782,872834729ffffff
2167,False,589436.1907,4132457.543,65605790,37.3344914,-121.9904029,872834705ffffff
2168,False,590710.5081,4131503.491,65606222,37.3257694,-121.9761366,872834704ffffff
2169,False,583451.0692,4131609.638,65607250,37.3274067,-122.0580525,872834728ffffff
2170,False,586193.8467,4130530.542,65607998,37.3174307,-122.027223,87283472effffff
2171,False,586198.1688,4130295.75,65608006,37.3153142,-122.0272015,87283472effffff
2172,False,590006.737,4130400.817,65608258,37.3159,-121.9842128,872834704ffffff
2173,False,585776.1237,4127645.998,65608431,37.2914719,-122.03227,872834721ffffff
2174,False,583299.8216,4133136.852,65608585,37.3411846,-122.0595879,872834729ffffff
2175,False,584824.1026,4131890.752,65608592,37.3298159,-122.0425243,872834728ffffff
2176,False,584565.5207,4131813.097,65608609,37.3291396,-122.0454516,872834728ffffff
2177,False,586453.0434,4131428.269,65608690,37.3254975,-122.0241935,87283472effffff
2178,False,589305.2073,4132131.186,65608817,37.3315627,-121.9919206,872834705ffffff
2179,False,584146.5904,4129445.976,65608827,37.3078435,-122.0504482,87283472cffffff
2180,False,583676.7409,4129487.282,65608838,37.3082582,-122.0557449,87283472cffffff
2181,False,583340.3263,4129482.131,65608839,37.308242,-122.0595413,87283472cffffff
2182,False,588697.2854,4130567.105,65608944,37.3175246,-121.9989689,872834723ffffff
2183,False,588700.6074,4130415.796,65608947,37.3161606,-121.9989495,872834723ffffff
2184,False,588572.5381,4130047.564,65608951,37.3128541,-122.0004386,872834723ffffff
2185,False,588264.6403,4129480.036,65608952,37.3077685,-122.0039803,872834723ffffff
2186,False,588177.0569,4129175.205,65608953,37.3050295,-122.0050047,872834723ffffff
2187,False,587997.8949,4128521.169,65608956,37.2991519,-122.0071036,872834721ffffff
2188,False,587946.5355,4127870.12,65608960,37.2932891,-122.0077601,872834720ffffff
2189,False,586550.9196,4130527.435,65609015,37.3173695,-122.023194,87283472effffff
2190,False,586277.6693,4130531.483,65609019,37.3174314,-122.026277,87283472effffff
2191,False,586546.6477,4130894.409,65609231,37.3206773,-122.0231994,87283472effffff
2192,False,586554.3369,4130316.843,65609244,37.3154712,-122.02318,87283472effffff
2193,False,586553.4893,4130300.247,65609246,37.3153217,-122.0231915,87283472effffff
2194,False,586557.4691,4129965.78,65609251,37.3123069,-122.0231856,87283472effffff
2195,False,586491.6619,4129303.585,65609253,37.3063449,-122.0240053,872834721ffffff
2196,False,586493.9259,4129205.347,65609255,37.3054593,-122.0239912,872834721ffffff
2197,False,583403.932,4131436.157,65609571,37.3258474,-122.058604,872834728ffffff
2198,False,583314.6627,4131462.652,65609573,37.3260942,-122.0596085,872834728ffffff
2199,False,587087.1904,4131971.28,65609679,37.3303322,-122.016973,87283472effffff
2200,False,586857.3124,4132110.271,65609685,37.3316064,-122.0195512,87283472affffff
2201,False,584349.9687,4129735.239,65609690,37.3104321,-122.0481206,87283472cffffff
2202,False,584220.4107,4129693.481,65609693,37.3100675,-122.0495872,87283472cffffff
2203,False,584142.2769,4129693.628,65609696,37.3100759,-122.0504688,87283472cffffff
2204,False,585151.1034,4128158.98,65609995,37.2961527,-122.0392618,8728340d2ffffff
2205,False,585326.6143,4130153.5,65610383,37.3141126,-122.0370526,87283472cffffff
2206,False,585017.0461,4130125.232,65610387,37.3138862,-122.040549,87283472cffffff
2207,False,584934.6763,4130137.966,65610390,37.3140085,-122.041477,87283472cffffff
2208,False,584708.4408,4130311.748,65610518,37.3155954,-122.04401,87283472cffffff
2209,False,584710.6059,4130225.614,65610526,37.3148189,-122.0439954,87283472cffffff
2210,False,584712.1113,4130054.016,65610533,37.3132722,-122.043998,87283472cffffff
2211,False,587427.4384,4131020.674,65610778,37.3217328,-122.0132449,87283472effffff
2212,False,590237.1721,4135640.367,65610791,37.363099,-121.9809747,872834703ffffff
2213,False,590021.6441,4135547.857,65610794,37.3622862,-121.9834195,872834703ffffff
2214,False,589948.9129,4135516.638,65610797,37.3620119,-121.9842445,872834703ffffff
2215,False,589808.3948,4135456.331,65610800,37.361482,-121.9858384,872834703ffffff
2216,False,588216.886,4127853.633,65610811,37.2931149,-122.0047123,872834720ffffff
2217,False,588183.3113,4127855.709,65610847,37.2931368,-122.0050908,872834720ffffff
2218,False,587641.9453,4132969.163,65610902,37.3392735,-122.0105939,872834705ffffff
2219,False,587645.4751,4132885.916,65610904,37.3385229,-122.0105639,872834705ffffff
2220,False,584819.9716,4132293.976,65611028,37.3334504,-122.0425248,872834728ffffff
2221,False,584824.1666,4131721.824,65611524,37.3282934,-122.0425429,872834728ffffff
2222,False,584566.9604,4131717.957,65611525,37.328282,-122.0454462,872834728ffffff
2223,False,584143.3362,4129616.414,65611926,37.3093799,-122.0504656,87283472cffffff
2224,False,583849.3334,4129609.56,65611929,37.3093447,-122.0537837,87283472cffffff
2225,False,581745.9924,4139388.92,65613167,37.3976707,-122.0764372,872834754ffffff
2226,False,582349.1662,4139997.235,65613169,37.4030998,-122.0695556,872834754ffffff
2227,False,581564.2933,4131851.471,65613258,37.3297539,-122.0793202,872834729ffffff
2228,False,582644.0886,4131521.002,65613612,37.32668,-122.06717,87283472dffffff
2229,False,584444.8384,4129783.949,65614316,37.3108625,-122.0470446,87283472cffffff
2230,False,584753.3982,4129569.906,65614321,37.3089053,-122.0435874,87283472cffffff
2231,False,590545.2518,4134186.391,65614416,37.3499651,-121.9776739,872834700ffffff
2232,False,581433.2603,4131990.774,65614702,37.3310209,-122.0807838,872834729ffffff
2233,False,581530.5646,4132101.377,65614705,37.3320092,-122.0796734,872834729ffffff
2234,False,581348.1432,4132007.055,65614720,37.3311751,-122.0817427,872834729ffffff
2235,False,590769.8225,4130981.326,65615035,37.3210576,-121.9755311,872834704ffffff
2236,False,590030.2976,4131001.968,65615040,37.3213156,-121.983874,872834704ffffff
2237,False,589759.1599,4131088.388,65615043,37.3221207,-121.9869233,872834704ffffff
2238,False,582206.8374,4130610.469,65615994,37.3185124,-122.0722057,87283472dffffff
2239,False,589339.1271,4131455.178,65616003,37.3254669,-121.9916192,872834705ffffff
2240,False,583682.9853,4130504.074,65616049,37.3174217,-122.0555598,87283472cffffff
2241,False,585278.1843,4129411.752,65616518,37.3074319,-122.0376843,87283472cffffff
2242,False,584376.3486,4129658.202,65616682,37.3097354,-122.0478317,87283472cffffff
2243,False,584317.9746,4129637.554,65616688,37.3095546,-122.0484927,87283472cffffff
2244,False,589520.1749,4132450.774,65616799,37.3344223,-121.9894558,872834705ffffff
2245,False,585856.7822,4129611.511,65617121,37.309179,-122.0311329,87283472effffff
2246,False,586100.5069,4130288.243,65617315,37.3152556,-122.0283044,87283472effffff
2247,False,589451.2658,4129948.454,65617345,37.3118767,-121.9905353,872834723ffffff
2248,False,583372.8089,4131907.171,65618257,37.3300953,-122.0589023,872834728ffffff
2249,False,583149.9528,4132143.961,65618259,37.3322494,-122.061391,872834728ffffff
2250,False,591215.5412,4134379.895,65618265,37.3516434,-121.9700831,872834700ffffff
2251,False,586665.8552,4132065.68,65618294,37.3312224,-122.0217173,87283472effffff
2252,False,585549.6807,4131533.527,65618918,37.3265298,-122.0343764,87283472effffff
2253,False,586089.2628,4131541.977,65618920,37.3265561,-122.0282858,87283472effffff
2254,False,588846.6115,4127776.269,65619041,37.2923577,-121.9976178,872834720ffffff
2255,False,588549.7263,4127816.899,65619044,37.2927522,-122.000962,872834720ffffff
2256,False,588426.0374,4127832.802,65619047,37.2929073,-122.0023554,872834720ffffff
2257,False,587784.4432,4127876.254,65619053,37.2933597,-122.0095879,872834720ffffff
2258,False,586053.9429,4127923.492,65619058,37.2939472,-122.0291039,872834721ffffff
2259,False,585512.3436,4127908.317,65619063,37.2938604,-122.0352154,872834721ffffff
2260,False,584890.7191,4127888.35,65619075,37.2937374,-122.0422302,8728340d2ffffff
2261,False,584732.7876,4129597.536,65619223,37.3091562,-122.0438168,87283472cffffff
2262,False,590474.3777,4135120.564,65620265,37.3583912,-121.9783599,872834703ffffff
2263,False,590436.6791,4135190.426,65620268,37.3590245,-121.978777,872834703ffffff
2264,False,583063.8065,4130817.168,65620486,37.3202991,-122.0625119,87283472dffffff
2265,False,591407.4626,4134701.871,65620672,37.3545263,-121.9678767,872834700ffffff
2266,False,589509.0416,4131835.744,65620876,37.3288804,-121.9896557,872834705ffffff
2267,False,591998.6385,4131981.884,65620926,37.3299542,-121.9615401,872834706ffffff
2268,False,583788.1732,4130413.788,65621023,37.3165985,-122.054383,87283472cffffff
2269,False,583684.7031,4130380.077,65621030,37.316304,-122.0555544,87283472cffffff
2270,False,588213.1439,4131714.436,65621268,37.3279111,-122.0042957,872834705ffffff
2271,False,593780.0522,4132862.716,65621340,37.3377144,-121.9413236,872834706ffffff
2272,False,592994.8025,4132736.469,65621347,37.3366556,-121.9502027,872834706ffffff
2273,False,582366.4484,4131442.972,65621391,37.3260014,-122.0703121,87283472dffffff
2274,False,589948.7475,4133623.992,65621398,37.3449545,-121.9844762,872834700ffffff
2275,False,592178.6198,4133405.557,65621704,37.3427671,-121.9593318,872834706ffffff
2276,False,592163.2385,4134126.138,65621708,37.3492628,-121.9594158,872834702ffffff
2277,False,592160.4683,4134203.89,65621712,37.3499638,-121.9594374,872834702ffffff
2278,False,588779.6736,4130488.555,65622002,37.3168088,-121.9980486,872834723ffffff
2279,False,585500.3216,4130321.827,65622337,37.3156137,-122.0350731,87283472effffff
2280,False,585503.6427,4130072.057,65622339,37.3133623,-122.0350644,87283472effffff
2281,False,593025.2081,4130945.943,65622428,37.3205156,-121.9500841,872834731ffffff
2282,False,593034.6289,4130448.18,65622454,37.3160286,-121.9500402,872834731ffffff
2283,False,589060.8511,4134832.267,65622609,37.3559297,-121.9943539,872834701ffffff
2284,False,589061.71,4134814.833,65622619,37.3557725,-121.9943463,872834701ffffff
2285,False,589060.5542,4134844.347,65622624,37.3560386,-121.9943558,872834701ffffff
2286,False,589236.248,4134975.474,65622643,37.3572035,-121.9923564,872834701ffffff
2287,False,582418.8681,4134335.311,65622871,37.3520646,-122.0693989,872834776ffffff
2288,False,584710.0771,4131547.823,65622986,37.3267356,-122.0438504,872834728ffffff
2289,False,583775.6389,4130844.598,65623955,37.3204824,-122.0544758,872834728ffffff
2290,False,583678.8962,4130841.412,65623967,37.3204624,-122.0555679,872834728ffffff
2291,False,587016.7655,4131563.362,65624066,37.3266624,-122.0178157,87283472effffff
2292,False,590803.9192,4131405.541,65624521,37.3248775,-121.9750944,872834704ffffff
2293,False,590700.6713,4131417.737,65624527,37.3249975,-121.9762581,872834704ffffff
2294,False,584155.6335,4128766.317,65624973,37.3017171,-122.0504232,87283472cffffff
2295,False,587482.138,4132967.036,65625096,37.3392694,-122.012398,87283472affffff
2296,False,587484.416,4132884.73,65625098,37.3385274,-122.012382,87283472affffff
2297,False,583381.7513,4131181.085,65625221,37.3235505,-122.058883,872834728ffffff
2298,False,587598.0709,4130484.577,65625361,37.3168851,-122.0113826,87283472effffff
2299,False,587937.385,4130674.273,65625763,37.3185627,-122.0075312,872834723ffffff
2300,False,586781.6116,4130898.306,65625804,37.3206905,-122.0205474,87283472effffff
2301,False,585497.0543,4131377.641,65625850,37.3251297,-122.0349883,87283472effffff
2302,False,584820.9729,4132193.439,65625874,37.3325442,-122.042525,872834728ffffff
2303,False,584758.3171,4132192.394,65625875,37.3325405,-122.0432323,872834728ffffff
2304,False,585217.8637,4128850.606,65625911,37.30238,-122.0384293,87283472cffffff
2305,False,585321.7078,4130319.328,65626278,37.3156076,-122.0370889,87283472effffff
2306,False,585326.2461,4130066.996,65626279,37.313333,-122.0370667,87283472cffffff
2307,False,588761.4896,4132219.226,65626551,37.3324083,-121.9980467,872834705ffffff
2308,False,585164.9622,4131485.344,65626620,37.3261309,-122.0387238,872834728ffffff
2309,False,591131.8335,4132465.618,65626723,37.3343993,-121.9712635,872834704ffffff
2310,False,583491.4727,4131942.783,65626728,37.3304056,-122.057559,872834728ffffff
2311,False,585414.7886,4131376.946,65626819,37.325131,-122.0359168,87283472effffff
2312,False,583904.158,4131231.563,65627108,37.3239584,-122.0529817,872834728ffffff
2313,False,580598.4118,4132711.535,65627464,37.3375898,-122.0901281,872834729ffffff
2314,False,580684.1419,4132517.749,65627470,37.3358358,-122.0891815,8728340daffffff
2315,False,586088.2224,4131388.116,65627666,37.3251695,-122.0283154,87283472effffff
2316,False,585856.3765,4129581.916,65627721,37.3089123,-122.0311409,87283472effffff
2317,False,585856.9002,4129623.34,65627727,37.3092856,-122.0311302,87283472effffff
2318,False,583272.8527,4128366.739,65627738,37.2981953,-122.0604277,8728340d3ffffff
2319,False,585900.6167,4130006.461,65627985,37.3127345,-122.0305926,87283472effffff
2320,False,588972.0519,4131800.604,65628560,37.3286153,-121.9957204,872834705ffffff
2321,False,588737.9078,4131797.697,65628561,37.3286115,-121.9983633,872834705ffffff
2322,False,581839.5967,4134345.633,65629057,37.3522089,-122.0759376,872834776ffffff
2323,False,588372.5001,4133981.071,65629090,37.3483241,-122.002227,872834701ffffff
2324,False,588375.4623,4133647.045,65629097,37.3453134,-122.0022334,872834701ffffff
2325,False,594306.1123,4133029.973,65629153,37.3391685,-121.9353646,872834715ffffff
2326,False,593574.0518,4134621.223,65629164,37.3535835,-121.9434267,872834702ffffff
2327,False,592369.1556,4131986.842,65629465,37.3299621,-121.9573578,872834706ffffff
2328,False,592291.0403,4131986.158,65629467,37.3299637,-121.9582395,872834706ffffff
2329,False,591047.4796,4131971.139,65629470,37.3299511,-121.9722763,872834704ffffff
2330,False,590823.3323,4131978.934,65629471,37.3300433,-121.9748051,872834704ffffff
2331,False,590584.7409,4131964.831,65629475,37.3299395,-121.9774996,872834704ffffff
2332,False,590454.4874,4131963.678,65629477,37.3299418,-121.9789698,872834704ffffff
2333,False,589523.5096,4132132.408,65629482,37.3315527,-121.9894566,872834705ffffff
2334,False,588973.5015,4132103.486,65629484,37.3313449,-121.9956677,872834705ffffff
2335,False,588760.8478,4132103.469,65629488,37.3313651,-121.9980678,872834705ffffff
2336,False,588411.6533,4132202.097,65629491,37.3322873,-122.0019972,872834705ffffff
2337,False,588211.6021,4132200.352,65629492,37.3322906,-122.0042553,872834705ffffff
2338,False,584948.5998,4128940.618,65629863,37.3032159,-122.0414569,87283472cffffff
2339,False,584723.0443,4129014.238,65629868,37.3039,-122.0439933,87283472cffffff
2340,False,584704.9008,4129060.722,65629869,37.3043206,-122.0441927,87283472cffffff
2341,False,588771.0781,4133813.875,65630563,37.3467792,-121.9977475,872834701ffffff
2342,False,591003.5454,4133253.796,65630865,37.3415153,-121.9726147,872834700ffffff
2343,False,584516.3172,4129267.19,65631463,37.3061986,-122.0462969,87283472cffffff
2344,False,588176.142,4134239.713,65631487,37.3506738,-122.0044129,872834701ffffff
2345,False,584138.0003,4130005.522,65631746,37.3128873,-122.0504817,87283472cffffff
2346,False,584249.6647,4130007.266,65631750,37.3128929,-122.0492215,87283472cffffff
2347,False,585549.4781,4131378.21,65632338,37.32513,-122.0343966,87283472effffff
2348,False,583172.1707,4130050.885,65633421,37.3133831,-122.0613749,87283472dffffff
2349,False,590016.3085,4132201.372,65634355,37.3321266,-121.9838863,872834704ffffff
2350,False,587115.024,4130351.284,65634650,37.3157292,-122.0168491,87283472effffff
2351,False,588796.6263,4132370.588,65634755,37.3337691,-121.997632,872834705ffffff
2352,False,588758.7568,4132370.797,65634757,37.3337746,-121.9980594,872834705ffffff
2353,False,589616.7151,4135331.855,65635093,37.3603787,-121.9880177,872834703ffffff
2354,False,589536.7869,4135653.108,65635095,37.3632817,-121.9888813,872834703ffffff
2355,False,584609.2731,4132460.739,65635240,37.3349726,-122.0448839,872834728ffffff
2356,False,586955.0829,4132876.86,65635355,37.3385062,-122.0183578,87283472affffff
2357,False,586862.9591,4132561.543,65635357,37.335673,-122.0194346,87283472affffff
2358,False,586737.3955,4130245.352,65635465,37.3148098,-122.0211227,87283472effffff
2359,False,586777.7147,4130055.803,65635472,37.3130977,-122.0206899,87283472effffff
2360,False,592598.107,4133448.271,65635548,37.3431103,-121.9545913,872834706ffffff
2361,False,588940.2203,4134486.927,65635713,37.3528289,-121.9957573,872834701ffffff
2362,False,592658.7455,4132859.621,65636131,37.3377991,-121.9539804,872834706ffffff
2363,False,589740.7832,4133854.247,65636590,37.3470498,-121.9867959,872834700ffffff
2364,False,589738.3245,4134184.962,65636592,37.3500306,-121.9867836,872834700ffffff
2365,False,590546.6928,4133996.825,65637099,37.3482565,-121.9776808,872834700ffffff
2366,False,589914.3374,4134257.965,65637128,37.3506715,-121.9847877,872834700ffffff
2367,False,589997.1842,4134814.53,65637130,37.3556795,-121.9837848,872834700ffffff
2368,False,589994.6587,4134908.451,65637131,37.3565262,-121.9838019,872834703ffffff
2369,False,589992.2309,4134992.475,65637133,37.3572837,-121.9838191,872834703ffffff
2370,False,589809.9815,4135374.584,65637162,37.3607451,-121.9858304,872834703ffffff
2371,False,589661.3866,4135787.903,65637164,37.3644845,-121.9874581,872834703ffffff
2372,False,584139.3763,4129904.722,65637798,37.3119787,-122.0504776,87283472cffffff
2373,False,583690.2031,4129858.07,65637803,37.3115988,-122.0555512,87283472cffffff
2374,False,583395.1698,4129850.567,65637805,37.3115577,-122.0588811,87283472cffffff
2375,False,583335.8697,4129857.0,65637807,37.311621,-122.0595495,87283472cffffff
2376,False,586737.9834,4132873.652,65637836,37.3384976,-122.0208087,87283472affffff
2377,False,585292.0543,4128965.223,65638211,37.3034062,-122.0375791,87283472cffffff
2378,False,591217.6934,4133624.529,65638862,37.3448355,-121.9701518,872834700ffffff
2379,False,590944.9009,4133618.63,65638866,37.3448091,-121.9732319,872834700ffffff
2380,False,583344.7157,4131520.736,65639014,37.326615,-122.0592628,872834728ffffff
2381,False,584785.0158,4129145.669,65639125,37.3050789,-122.0432791,87283472cffffff
2382,False,592551.7022,4132887.829,65639777,37.338064,-121.9551851,872834706ffffff
2383,False,592072.1794,4134125.036,65640046,37.3492619,-121.9604439,872834702ffffff
2384,False,588223.2365,4130443.806,65640665,37.3164585,-122.0043329,872834723ffffff
2385,False,589038.1344,4131713.917,65641111,37.3278277,-121.994985,872834705ffffff
2386,False,584938.0944,4130314.718,65641417,37.3156012,-122.0414182,87283472cffffff
2387,False,584934.0801,4130181.887,65641418,37.3144044,-122.0414787,87283472cffffff
2388,False,584940.3085,4129716.306,65641428,37.3102077,-122.0414617,87283472cffffff
2389,False,584952.1783,4128840.33,65641439,37.3023117,-122.041428,87283472cffffff
2390,False,584977.1284,4128222.478,65641468,37.2967409,-122.0412172,87283472cffffff
2391,False,589306.1738,4134552.675,65641879,37.3533863,-121.9916179,872834701ffffff
2392,False,589200.3047,4134549.603,65641882,37.3533688,-121.9928135,872834701ffffff
2393,False,590449.5079,4134987.024,65641972,37.3571901,-121.978657,872834703ffffff
2394,False,586805.8647,4129879.342,65642473,37.3115047,-122.0203929,87283472effffff
2395,False,582479.1945,4134335.573,65642761,37.3520616,-122.0687178,872834776ffffff
2396,False,586852.6315,4131997.836,65642990,37.3305935,-122.0196172,87283472effffff
2397,False,583978.1563,4130053.714,65643781,37.3133361,-122.0522799,87283472cffffff
2398,False,583979.5609,4129984.348,65643785,37.3127108,-122.0522719,87283472cffffff
2399,False,592708.9999,4134223.056,65644073,37.3500819,-121.9532426,872834702ffffff
2400,False,580747.0743,4132616.517,65644869,37.3367205,-122.0884604,872834729ffffff
2401,False,592511.5677,4134134.367,65645287,37.3493023,-121.9554825,872834702ffffff
2402,False,592474.9645,4134208.171,65645289,37.3499711,-121.9558865,872834702ffffff
2403,False,584135.31,4130303.285,65645389,37.3155712,-122.0504783,87283472cffffff
2404,False,583686.0402,4130295.932,65645400,37.3155455,-122.0555488,87283472cffffff
2405,False,583233.5383,4130079.7,65645443,37.3136373,-122.0606792,87283472dffffff
2406,False,590385.5995,4133036.422,65645529,37.3396166,-121.9796165,872834700ffffff
2407,False,588066.3591,4129883.714,65645537,37.3114255,-122.0061696,872834723ffffff
2408,False,583485.3155,4131037.411,65645638,37.3222463,-122.0577304,872834728ffffff
2409,False,582010.3648,4134338.075,65646408,37.3521257,-122.0740105,872834776ffffff
2410,False,588031.0672,4132978.707,65646778,37.3393227,-122.0062005,872834705ffffff
2411,False,586232.3133,4131469.387,65646925,37.3258886,-122.0266798,87283472effffff
2412,False,590770.8318,4132671.038,65647109,37.336286,-121.9753129,872834700ffffff
2413,False,590661.1752,4132617.91,65647111,37.3358179,-121.9765571,872834700ffffff
2414,False,588742.9561,4132020.184,65647116,37.3306162,-121.9982797,872834705ffffff
2415,False,581927.9517,4139300.297,65647319,37.3968559,-122.0743915,872834754ffffff
2416,False,583278.5681,4132450.675,65647418,37.3350022,-122.0599049,872834728ffffff
2417,False,590484.0478,4130408.225,65648433,37.3159204,-121.9788259,872834704ffffff
2418,False,584330.6164,4128867.714,65648617,37.3026151,-122.0484375,87283472cffffff
2419,False,582013.612,4139104.181,65649133,37.3950808,-122.0734456,872834754ffffff
2420,False,582073.6946,4139229.319,65649134,37.3962033,-122.072753,872834754ffffff
2421,False,585091.4836,4130404.762,65649408,37.3163987,-122.039677,87283472cffffff
2422,False,590245.3527,4130404.495,65649478,37.31591,-121.9815198,872834704ffffff
2423,False,583818.314,4130052.357,65649912,37.3133383,-122.0540837,87283472cffffff
2424,False,583819.6297,4129982.879,65649914,37.312712,-122.0540767,87283472cffffff
2425,False,594800.8614,4134014.124,65650668,37.3479876,-121.9296543,872834715ffffff
2426,False,586278.0737,4130458.689,65650757,37.3167753,-122.0262809,87283472effffff
2427,False,590501.5715,4135430.43,65651305,37.3611812,-121.978015,872834703ffffff
2428,False,582165.4769,4139184.264,65651542,37.3957891,-122.0717212,872834754ffffff
2429,False,583681.6399,4130603.231,65651767,37.3183155,-122.0555638,872834728ffffff
2430,False,583376.5157,4130573.204,65651775,37.3180723,-122.0590104,87283472dffffff
2431,False,583335.2875,4130344.76,65651798,37.3160171,-122.0595013,87283472dffffff
2432,False,594171.1302,4132988.197,65651908,37.3388057,-121.9368935,872834706ffffff
2433,False,589917.4978,4132246.113,65652426,37.3325394,-121.9849961,872834705ffffff
2434,False,586888.3998,4130150.242,65652541,37.3139385,-122.0194299,87283472effffff
2435,False,590544.2671,4134282.248,65652680,37.3508291,-121.9776733,872834700ffffff
