from_node,to_node,distance,travel_time,highway,highway_group
144,74,20.1403475,1.3851598605,trunk_link,group_2
144,3378,30.4108698,2.983649688,secondary,group_3
145,3386,526.6614905,71.09503575,motorway_link,group_1
145,3387,796.4945349,122.24466247499998,motorway_link,group_1
146,3878,48.27022087,9.118448502,primary,group_2
147,2870,115.8481739,11.3660138715,secondary,group_3
148,3938,267.1390545,17.982922605,motorway,group_1
149,3480,51.77672961,5.4393237165,primary,group_2
150,149,97.07429387,10.197988803,primary,group_2
151,150,235.8616452,34.95792027,primary_link,group_2
152,166,114.2511223,10.154377131,primary,group_2
153,202,104.578424,11.7013618875,motorway,group_1
154,3720,43.50840956,7.927083916500001,secondary,group_3
155,153,160.4928723,17.95767336,motorway,group_1
156,154,174.1608006,28.745143755,primary,group_2
157,3264,57.598139,5.6510277615,secondary,group_3
158,92,300.3246108,44.44477881,motorway_link,group_1
159,138,354.4105555,28.762313685000002,motorway,group_1
160,132,40.59516045,4.8365187375,motorway_link,group_1
160,740,264.468963,47.07894681,secondary,group_3
160,3640,42.69280134,8.794145724,secondary,group_3
161,163,711.8087042,57.767086545,motorway,group_1
162,3394,368.7286462,35.656651335,motorway_link,group_1
162,146,171.3932293,32.376904575,primary,group_2
163,3064,825.7764416,67.01617848000001,motorway,group_1
164,3556,88.79586416,11.05014459,secondary,group_3
165,3264,13.91895135,2.059853544,motorway_link,group_1
165,3265,152.6709478,23.372831745,secondary,group_3
166,3639,198.0411599,24.83283189,primary_link,group_2
166,458,284.5802175,27.920532465,secondary,group_3
167,3345,38.0893646,4.4171301285,secondary,group_3
168,185,124.6672423,8.8946713215,trunk,group_2
169,148,267.6291156,18.01591191,motorway,group_1
170,2929,47.51163312,6.124639965,primary,group_2
171,1218,125.0363217,21.646226055,residential,group_4
171,2348,344.5493305,69.65309742,tertiary,group_3
171,611,158.577318,33.38222397,tertiary,group_3
172,2596,123.4854103,23.89586448,primary,group_2
172,3873,87.99223597,14.2583951145,motorway_link,group_1
173,2862,492.8348316,80.83360095,motorway_link,group_1
173,3450,214.5397566,41.515940505,primary,group_2
174,2826,318.0610527,33.413408685,primary,group_2
175,3357,6.424148194,1.5733911225000001,residential,group_4
175,2456,114.8261742,26.79606192,residential,group_4
176,175,51.31171581,10.547225402999999,residential,group_4
177,2250,74.62432761,12.918926616,residential,group_4
178,3555,37.81754758,4.5055931655000006,motorway_link,group_1
179,1264,88.21119678,21.604531785,residential,group_4
180,3686,31.39202022,6.074721369000001,primary,group_2
180,63,19.40874548,2.8766414145,primary_link,group_2
181,3407,1188.995625,134.64051639,motorway,group_1
182,1933,209.8067987,40.600058055000005,primary,group_2
183,3388,18.49011997,2.996167029,motorway_link,group_1
183,2039,404.1895712,86.341258845,secondary,group_3
184,1281,81.90763507,23.56903572,residential,group_4
185,2531,214.3101453,16.33880061,motorway_link,group_1
186,3694,86.1701815,18.40730805,secondary,group_3
187,1709,112.1962064,20.727086325000002,secondary,group_3
187,1835,112.2001461,16.917249855,secondary,group_3
188,1709,148.6992591,27.092498145,secondary,group_3
188,3364,121.6328852,25.673382269999998,secondary,group_3
189,1887,215.574542,42.56790861,residential,group_4
189,1878,46.48724373,11.323872594000001,tertiary,group_3
189,1877,98.92111613,24.9887454,tertiary,group_3
190,3600,17.51410606,4.084682091,unclassified,group_4
190,3599,19.18188999,3.4905088245,secondary,group_3
190,3643,298.9934967,60.574853835,secondary,group_3
191,181,869.8860472,98.50490961,motorway,group_1
192,253,80.89731005,15.69373122,residential,group_4
192,2304,102.7342482,15.25255374,residential,group_4
193,1780,81.0231703,7.4821850715,trunk,group_2
194,203,197.0588772,30.168306719999997,secondary,group_3
195,168,202.5960486,14.454681365999999,trunk,group_2
196,1105,124.3039679,18.454926045,residential,group_4
196,2181,174.9655484,31.92061506,residential,group_4
196,3751,188.6611919,28.009792455000003,residential,group_4
197,2701,20.29525651,3.3688856504999998,motorway_link,group_1
197,2710,21.62694903,4.1352441915,primary,group_2
198,197,22.56483374,3.7456212750000004,motorway_link,group_1
199,1390,193.3492346,54.96619131,residential,group_4
199,3449,114.3414004,33.298305105000004,residential,group_4
199,198,411.450777,68.29825567500001,motorway_link,group_1
200,3067,524.8594973,42.5951577,motorway,group_1
200,2645,451.1394976,34.394444025,motorway_link,group_1
201,3720,1.323430283,0.241124487,secondary,group_3
201,3721,11.41400561,2.079592917,secondary,group_3
202,2904,916.9327716,103.83242733,motorway,group_1
203,161,319.7374175,38.037051675,motorway_link,group_1
204,2667,159.4867341,10.9687592235,trunk_link,group_2
205,3457,338.5077551,27.471716295,motorway,group_1
206,1934,168.2622821,22.5056268,residential,group_4
206,207,232.7409937,31.129863944999997,residential,group_4
206,741,58.60271587,7.8383036115,residential,group_4
207,206,232.7409937,31.129863944999997,residential,group_4
208,3339,13.21642977,1.388431452,primary,group_2
209,210,56.83990593,7.6025220555,residential,group_4
210,211,88.01208355,14.931480588,residential,group_4
210,209,56.83990593,9.840096346500001,residential,group_4
211,212,36.43228845,8.509367424,tertiary,group_3
211,210,88.01208355,15.23660829,residential,group_4
211,1491,92.276767,12.342317337,residential,group_4
212,211,36.43228845,5.4710322510000005,tertiary,group_3
212,213,192.2392075,35.433056925,tertiary,group_3
212,2306,108.2577258,30.400676909999998,residential,group_4
213,212,192.2392075,47.983974555,tertiary,group_3
213,1531,90.47264365,25.71997065,residential,group_4
213,3419,233.0045206,58.15922325,tertiary,group_3
214,3419,17.65025997,3.4860993450000004,secondary,group_3
214,1518,328.2336029,63.517023359999996,primary,group_2
214,236,133.075822,27.750256139999998,secondary,group_3
215,3745,14.26238684,1.8713952765,primary,group_2
215,3743,37.36666719,7.792058472000001,secondary,group_3
216,3358,8.884675968,1.618757676,secondary,group_3
216,3355,61.33179374,12.606872381999999,residential,group_4
216,3604,68.63658887,14.138218753500002,secondary,group_3
217,1313,53.40018195,11.1616460265,residential,group_4
217,3358,49.04772761,9.9784449255,secondary,group_3
217,218,113.4140711,19.41384996,secondary,group_3
218,217,113.4140711,22.400390684999998,secondary,group_3
218,219,320.8309152,54.91878732000001,secondary,group_3
219,1316,47.48634491,10.3681116885,residential,group_4
219,220,89.24238406,18.609684165,secondary,group_3
219,218,320.8309152,59.83173858000001,secondary,group_3
220,221,79.41255021,16.55987223,secondary,group_3
220,219,89.24238406,16.642806975,secondary,group_3
221,220,79.41255021,14.809641837000001,secondary,group_3
221,222,83.74840181,17.46402591,secondary,group_3
222,221,83.74840181,15.618234555,secondary,group_3
222,223,171.1869768,35.69756238,secondary,group_3
223,277,85.23237985,21.018156705000003,tertiary,group_3
223,224,40.59073477,8.361148143000001,secondary,group_3
223,222,171.1869768,31.92464928,secondary,group_3
224,225,206.6339032,42.563818695,secondary,group_3
224,223,40.59073477,8.0170679715,secondary,group_3
225,496,101.1204712,28.746983025,residential,group_4
225,224,206.6339032,40.81222122,secondary,group_3
225,4023,226.284365,46.611550845,secondary,group_3
226,1063,106.6495682,12.8910650055,secondary,group_3
226,4023,38.5679907,7.617556190999999,secondary,group_3
226,227,190.5818873,39.25731825,secondary,group_3
226,1062,328.3386928,68.468356575,secondary,group_3
227,1941,88.7119865,20.39444952,residential,group_4
227,228,188.1326953,38.75281749,secondary,group_3
227,226,190.5818873,37.641790755,secondary,group_3
228,527,54.26906959,9.395034435,residential,group_4
228,229,310.2742528,63.912343725,secondary,group_3
228,227,188.1326953,37.15805133,secondary,group_3
229,728,55.8145704,9.6625907685,residential,group_4
229,230,186.2937593,38.37402126,secondary,group_3
229,228,310.2742528,63.912343725,secondary,group_3
230,2194,269.9872584,46.245015914999996,tertiary,group_3
230,231,308.6159769,63.570761085,secondary,group_3
230,229,186.2937593,38.37402126,secondary,group_3
230,1350,88.34501267,15.132256755,tertiary,group_3
231,232,17.47196923,3.5989918364999998,secondary,group_3
231,1352,92.62359062,12.3887061225,residential,group_4
231,230,308.6159769,60.954680385,secondary,group_3
232,233,91.00631587,18.977516265000002,secondary,group_3
232,231,17.47196923,3.450885177,secondary,group_3
232,661,113.1062132,28.973765025000002,residential,group_4
233,234,51.98164808,10.8397154925,secondary,group_3
233,232,91.00631587,18.20607252,secondary,group_3
234,235,50.70028291,10.701445932,secondary,group_3
234,233,51.98164808,10.399076652,secondary,group_3
234,1261,124.3527034,16.632578025,residential,group_4
235,4050,22.26750946,4.7000634885,secondary,group_3
235,234,50.70028291,10.1427359025,secondary,group_3
236,2319,76.93436134,18.196403144999998,residential,group_4
236,4050,165.2305819,33.054848205,secondary,group_3
236,214,138.6448781,29.264149664999998,secondary,group_3
237,238,81.22670416,10.864335537,residential,group_4
237,1257,74.97161337,12.719130652499999,residential,group_4
237,686,254.783101,34.078067399999995,residential,group_4
238,239,77.8641982,10.414589442,residential,group_4
238,237,81.22670416,10.864335537,residential,group_4
239,240,72.76910312,11.504528838,residential,group_4
239,238,77.8641982,10.414589442,residential,group_4
239,687,327.2192072,43.7666319,residential,group_4
240,239,72.76910312,9.7331039235,residential,group_4
240,126,334.3901963,95.06195116500001,residential,group_4
240,1179,76.86396224,21.584754945,residential,group_4
241,1177,65.41823326,16.24891653,residential,group_4
242,243,82.12269369,14.217040035,residential,group_4
243,1382,167.1772225,30.813693615,tertiary,group_3
243,1381,240.5943233,27.914286855,tertiary,group_3
244,243,83.24193238,17.687725305,residential,group_4
245,244,143.0682278,30.3999612,residential,group_4
246,251,20.79932893,5.6725640295,residential,group_4
246,2013,86.73894765,22.520128875,residential,group_4
246,247,74.5059859,19.803277934999997,residential,group_4
247,339,182.1500764,32.751889184999996,residential,group_4
247,248,146.6776473,38.98610535,residential,group_4
247,246,74.5059859,20.06158155,residential,group_4
248,2668,163.3738495,33.237359595,secondary,group_3
248,434,367.1184819,74.68789548,secondary,group_3
248,247,146.6776473,38.082079725,residential,group_4
249,250,98.35306362,27.164635005,residential,group_4
249,1954,104.307494,18.057661665,residential,group_4
249,1955,74.88103203,19.70104899,residential,group_4
250,249,98.35306362,26.823656324999998,residential,group_4
250,612,387.4787666,49.667104394999996,residential,group_4
250,251,68.81654297,18.529634535,residential,group_4
251,246,20.79932893,5.6004551639999995,residential,group_4
251,250,68.81654297,18.768213525,residential,group_4
252,1066,131.6640815,15.91464702,secondary,group_3
252,1065,74.51265007,9.971566023,secondary,group_3
253,192,80.89731005,13.72444062,residential,group_4
253,254,179.4689803,39.185042265,residential,group_4
254,253,179.4689803,30.447382755,residential,group_4
254,2389,95.98549921,19.527632865,secondary,group_3
254,3654,35.29340196,7.269968476500001,secondary,group_3
255,128,109.5322977,27.010474199999997,tertiary,group_3
255,256,91.8754681,19.2037071,residential,group_4
255,269,112.3516404,27.367844580000003,tertiary,group_3
256,255,91.8754681,20.0599797,residential,group_4
257,1573,55.54752845,11.300787629999999,secondary,group_3
257,1344,79.59559354,16.395627045,secondary,group_3
258,259,63.53292537,8.4977351475,residential,group_4
258,2175,78.68540141,13.3491845235,residential,group_4
258,2221,90.61710298,22.50794112,residential,group_4
259,258,63.53292537,10.044322944000001,residential,group_4
260,2192,63.77043727,13.530902638499999,tertiary,group_3
260,2189,147.3223731,34.852634535,tertiary,group_3
260,261,79.57683592,20.102131575,tertiary,group_3
261,262,277.3734139,70.06808952,tertiary,group_3
261,260,79.57683592,19.6235094,tertiary,group_3
262,263,95.55637564,23.851402410000002,tertiary,group_3
262,261,277.3734139,68.39980166999999,tertiary,group_3
262,2170,155.3186263,30.131147399999996,residential,group_4
262,2171,80.11835596,22.7764071,residential,group_4
263,262,95.55637564,23.851402410000002,tertiary,group_3
263,2246,90.05917564,17.78331858,residential,group_4
263,264,87.0974325,21.740003190000003,tertiary,group_3
264,1815,347.6201901,96.41271552,residential,group_4
264,3671,228.9682087,57.151737374999996,tertiary,group_3
264,263,87.0974325,21.21614769,tertiary,group_3
265,3424,22.89471673,5.6457973455,tertiary,group_3
265,3672,30.18025008,5.8402297395,primary,group_2
265,3671,35.04734055,8.642613252,tertiary,group_3
266,1561,78.48830437,16.628936024999998,residential,group_4
266,1624,78.57670223,19.22048532,residential,group_4
267,266,70.82376458,11.1969779355,residential,group_4
268,2633,15.2936218,3.8173729949999995,tertiary,group_3
268,3195,130.6851433,27.251728725,secondary,group_3
268,4068,339.5074621,65.698646355,primary,group_2
269,270,106.3326852,25.901681474999997,tertiary,group_3
269,735,115.2235273,29.29421925,residential,group_4
269,332,95.20363567,20.229416925,residential,group_4
269,255,112.3516404,28.04359383,tertiary,group_3
270,271,109.4384072,26.6582073,tertiary,group_3
270,269,106.3326852,25.901681474999997,tertiary,group_3
271,270,109.4384072,26.32909362,tertiary,group_3
271,272,126.9168723,29.643548205,tertiary,group_3
272,871,315.1625746,42.154018125,residential,group_4
272,333,137.9356191,34.26115701,residential,group_4
272,273,67.56111562,15.78002319,tertiary,group_3
272,271,126.9168723,30.534126899999997,tertiary,group_3
273,3718,22.44530141,5.467472647499999,tertiary,group_3
273,3719,66.85184074,18.541407225,residential,group_4
273,272,67.56111562,16.25410113,tertiary,group_3
274,1927,85.84946121,11.482644309,residential,group_4
274,275,177.7958425,43.84414569,tertiary,group_3
274,3718,22.05148794,5.305227894,tertiary,group_3
275,1767,81.87178097,20.05189317,residential,group_4
275,276,207.1419432,50.457905985,tertiary,group_3
275,274,177.7958425,42.77477628,tertiary,group_3
276,1667,81.69937238,23.22586557,residential,group_4
276,277,78.23093768,16.83441588,tertiary,group_3
276,275,207.1419432,49.83496887,tertiary,group_3
277,223,85.23237985,19.9074411,tertiary,group_3
277,276,78.23093768,19.291613235,tertiary,group_3
278,2121,53.62852039,15.24575733,residential,group_4
278,1033,164.893225,41.528691225,residential,group_4
279,1625,130.2264421,34.613466224999996,residential,group_4
279,1624,90.48295446,24.049867589999998,residential,group_4
280,2929,45.61106348,8.721197108999998,primary,group_2
280,1653,68.98796821,8.893116054,primary,group_2
281,282,62.8742425,8.409634173,residential,group_4
281,1052,89.03646483,24.69432903,residential,group_4
281,1793,90.1486896,15.293961405000001,residential,group_4
282,281,62.8742425,15.399049335,residential,group_4
283,284,52.53228093,8.912239107,residential,group_4
283,1538,68.92901873,17.120943435,residential,group_4
283,1537,90.61340307,25.02697863,residential,group_4
284,283,52.53228093,10.1910372135,residential,group_4
285,1273,286.9378463,42.600544605,residential,group_4
285,1300,79.74684767,17.5869735,tertiary,group_3
285,1515,150.0049222,30.36493884,tertiary,group_3
286,829,361.3624602,39.353648504999995,secondary,group_3
287,2946,50.67048163,4.9713463545,secondary,group_3
287,1694,76.57139057,12.2634343215,secondary,group_3
288,2342,81.82617646,13.882025241000001,residential,group_4
288,717,121.3246772,20.583049395,residential,group_4
289,846,237.1113112,58.894924425,residential,group_4
290,347,28.6661594,7.8180707295000005,residential,group_4
290,291,146.3466926,19.57434552,residential,group_4
290,1262,115.0798118,33.51334401,residential,group_4
291,290,146.3466926,25.335466905000004,residential,group_4
292,293,250.2558834,57.53259717,residential,group_4
293,292,42.32918599,7.181257317,residential,group_4
293,1271,127.7992127,29.380410644999998,residential,group_4
294,295,69.67866025,14.564155267500002,residential,group_4
295,657,82.58697561,19.558978605,residential,group_4
295,1925,82.72151906,19.017270510000003,residential,group_4
295,294,69.67866025,9.3197471505,residential,group_4
296,297,118.2579219,27.186914805,residential,group_4
297,993,326.4975329,51.61806483,residential,group_4
297,992,85.2634233,21.67721709,residential,group_4
297,3738,200.8052239,41.972082255,residential,group_4
297,296,118.2579219,15.8173812,residential,group_4
298,299,49.68001165,10.3840602105,residential,group_4
299,298,49.68001165,9.159279073499999,residential,group_4
299,2749,103.8889684,20.514185355,residential,group_4
299,2013,125.0769415,19.774206614999997,residential,group_4
300,301,133.2902222,17.82800019,residential,group_4
300,1369,133.0711596,17.798699865,residential,group_4
301,300,133.2902222,17.82800019,residential,group_4
302,969,64.58878016,13.140172179,secondary,group_3
302,1573,100.3459499,20.669922765000003,secondary,group_3
302,303,86.70051269,14.982645969,residential,group_4
303,304,124.8793004,18.540343410000002,residential,group_4
303,302,86.70051269,13.707033696,residential,group_4
303,2690,83.76820521,11.2042695585,residential,group_4
304,303,124.8793004,19.74296028,residential,group_4
305,814,98.10840427,21.76100199,residential,group_4
305,2248,137.5505815,23.33581656,residential,group_4
306,2185,80.71686729,9.364949918999999,tertiary,group_3
307,367,81.68106442,20.288362005,residential,group_4
307,2912,55.43678452,9.597188663999999,residential,group_4
308,557,211.1178838,28.237702755,residential,group_4
308,556,75.91127021,14.742706278,residential,group_4
309,310,95.7021462,12.8004729315,residential,group_4
309,476,152.6397475,24.131785365,residential,group_4
309,475,192.8230951,33.381438675,residential,group_4
310,311,83.72300461,11.198223831,residential,group_4
310,309,95.7021462,15.130159005,residential,group_4
311,312,65.88969794,8.8129611345,residential,group_4
311,310,83.72300461,13.236300567,residential,group_4
312,1425,69.39448636,9.281737971,residential,group_4
313,2962,458.3901485,103.77688611,unclassified,group_4
313,319,402.0295151,97.07057478000002,residential,group_4
313,314,219.4831586,32.089591995,unclassified,group_4
314,313,219.4831586,28.90954233,unclassified,group_4
315,316,105.2233153,20.77766895,residential,group_4
315,583,743.4122747,128.699164605,residential,group_4
315,582,162.8750212,30.542658555000003,residential,group_4
316,317,63.14414833,11.5199824785,residential,group_4
316,315,105.2233153,19.731692234999997,residential,group_4
316,2877,99.54082483,17.232458264999998,residential,group_4
317,318,58.17706399,10.6137904395,residential,group_4
317,316,63.14414833,13.3976382735,residential,group_4
318,317,58.17706399,12.343744905000001,residential,group_4
318,1467,172.1321564,47.74098024,residential,group_4
318,319,301.6228479,80.16968052,residential,group_4
319,313,402.0295151,87.77864296499999,residential,group_4
