request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,rider_declined,decision_time,chosen_operator_id,operator_id,vehicle_id,vehicle_id_cancelled_rq,pickup_time,dropoff_time,fare,modal_state,initial_expected_wait_time,last_wait_time,diffusion_cancelled,diffusion_decision_time,max_diff_dec_time_reached,last_diffusion_state_value,no_show_stat,diffusion_state_values,second_vehicle_assigned,assigned_vids,looser_vid
70,BasicRequest_no_show,1,34980,34980,2599;-1;-1,3691;-1;-1,,,,,819.9444856667833,7633.21747408,0:t_wait:871.2756637550774;t_drive:1119.9444856667833;fare:763,False,,0,0,9,,36012.95268540321,37611.25792109983,763,0,,871.2756637550774,False,35010,True,56.77820477164239,False,[],False,,
92,BasicRequest_no_show,1,36600,36600,1503;-1;-1,427;-1;-1,,,,,451.39751223809924,2376.27212035,0:t_wait:1010.8532705368198;t_drive:751.3975122381016;fare:237,False,,0,0,8,,37160.533609056525,37692.203730358124,237,0,,1010.8532705368198,False,36630,True,32.06412449045793,False,[],False,,
81,BasicRequest_no_show,1,35700,35700,1281;-1;-1,989;-1;-1,,,,,606.6133204018756,4540.37926554,0:t_wait:870.9202601427023;t_drive:906.613320401877;fare:454,False,,0,0,7,,36604.26762672409,37710.75737271234,454,0,,870.9202601427023,False,35716.900000000984,False,80.84352122897577,False,[],False,,
94,BasicRequest_no_show,1,36780,36780,748;-1;-1,427;-1;-1,,,,,361.4215228528391,2191.3378073100002,0:t_wait:982.4762675193779;t_drive:661.421522852841;fare:219,False,,0,0,7,,37862.67706435447,38344.869971076565,219,0,,982.4762675193779,False,36810,True,35.77100595642621,False,[],False,,
76,BasicRequest_no_show,1,35400,35400,1693;-1;-1,3562;-1;-1,,,,,1230.4707521731661,11303.992597371001,0:t_wait:1179.7777148689856;t_drive:1530.4707521731689;fare:1130,False,,0,0,2,,36876.410815589916,38429.334864057666,1130,0,,1179.7777148689856,False,35430,True,8.834057014560736,False,[],False,,
91,BasicRequest_no_show,1,36600,36600,2455;-1;-1,3475;-1;-1,,,,,619.3889271030013,5267.249219359999,0:t_wait:607.3827576949043;t_drive:919.3889271029984;fare:526,False,,0,0,6,,37723.069243092,38545.3663536422,526,0,,607.3827576949043,False,36605.85000000034,False,80.1504245062982,False,[],False,,
105,BasicRequest_no_show,1,37380,37380,2001;-1;-1,802;-1;-1,,,,,745.1239245681253,5758.493357570001,0:t_wait:765.0946357800276;t_drive:1045.1239245681281;fare:575,False,,0,0,0,,37907.002545837924,38682.95780117473,575,0,,765.0946357800276,False,37386.65000000039,False,80.47337464141793,False,[],False,,
95,BasicRequest_no_show,1,36840,36840,2823;-1;-1,3266;-1;-1,,,,,858.2127767692997,5629.7618768600005,0:t_wait:884.2328897958578;t_drive:1158.2127767693019;fare:562,False,,0,0,11,,37878.70744907668,38813.754369850896,562,0,,884.2328897958578,False,36851.600000000675,False,80.18737875285184,False,[],True,"(11, 10)",10
108,BasicRequest_no_show,1,37860,37860,637;-1;-1,1454;-1;-1,,,,,160.41415177248962,2035.52406944,0:t_wait:461.1708175346939;t_drive:460.4141517724929;fare:203,False,,0,0,9,,38523.92750126403,38974.851597971676,203,0,,461.1708175346939,False,37866.20000000036,False,80.8438105737451,False,[],False,,
103,BasicRequest_no_show,1,37260,37260,427;-1;-1,3691;-1;-1,,,,,854.8945320359167,6155.025487262999,0:t_wait:352.7465689845121;t_drive:1154.8945320359198;fare:615,False,,0,0,8,,37692.203730358124,39003.077710246645,615,0,,352.7465689845121,False,37267.75000000045,False,82.32687841864035,False,[],False,,
119,BasicRequest_no_show,2,39180,39180,3948;-1;-1,1587;-1;-1,,,,,1053.5350401319834,11594.095915040001,0:t_wait:1006.9427348159516;t_drive:1353.535040131981;fare:2318,True,,,,,,,,,0,,,False,,False,,False,[],False,,
112,BasicRequest_no_show,1,38400,38400,598;-1;-1,524;-1;-1,,,,,524.6520828376006,3871.85621275,0:t_wait:462.63346363657183;t_drive:824.6520828376015;fare:387,False,,0,0,6,,38607.76699189756,39186.208357575604,387,0,,462.63346363657183,False,38406.40000000037,False,82.17588606518194,False,[],False,,
120,BasicRequest_no_show,1,39360,39360,3572;-1;-1,2404;-1;-1,,,,,559.3530599399977,3267.63315357,0:t_wait:812.9195591793323;t_drive:859.3530599399965;fare:326,True,,,,,,,,,0,,,False,,False,,False,[],False,,
113,BasicRequest_no_show,1,38580,38580,824;-1;-1,3562;-1;-1,,,,,301.22179154166565,2803.594938651,0:t_wait:723.064542847118;t_drive:601.2217915416622;fare:280,False,,0,0,0,,39042.50230132296,39522.9167188319,280,0,,723.064542847118,False,38587.650000000445,False,81.93742724927499,False,[],False,,
114,BasicRequest_no_show,1,38640,38640,3931;-1;-1,427;-1;-1,,,,,316.41089559004024,2340.25991277,0:t_wait:899.7829912063971;t_drive:616.4108955900374;fare:234,False,,0,0,11,,39271.520073123495,39541.27922361178,234,0,,899.7829912063971,False,38650.10000000059,False,80.05630674633558,False,[],False,,
109,BasicRequest_no_show,1,37980,37980,2131;-1;-1,3562;-1;-1,,,,,366.274103107365,2755.91269502,0:t_wait:582.4617893834948;t_drive:666.2741031073674;fare:275,False,,0,0,4,,38640.2134438982,39561.22732921787,275,0,,582.4617893834948,False,37991.90000000069,False,80.82188812844159,False,[],False,,
111,BasicRequest_no_show,1,38160,38160,731;-1;-1,3562;-1;-1,,,,,603.2893840519207,4337.148373773,0:t_wait:659.0046192807567;t_drive:903.2893840519173;fare:433,False,,0,0,10,,38852.64462704382,39709.61345765984,433,0,,659.0046192807567,False,38166.35000000037,False,80.41323818646002,False,[],True,"(10, 2)",2
117,BasicRequest_no_show,1,38940,38940,1941;-1;-1,3562;-1;-1,,,,,490.6613262434905,4194.215577493,0:t_wait:278.1920467358723;t_drive:790.6613262434912;fare:419,False,,0,0,10,,39115.450211786694,39709.61345765984,419,0,,178.02518540568417,False,38946.55000000038,False,80.53186961600923,False,[],True,"(2, 10)",2
110,BasicRequest_no_show,1,38100,38100,664;-1;-1,2220;-1;-1,,,,,574.1810807381218,4175.24215938,0:t_wait:1014.7254531136641;t_drive:874.1810807381189;fare:417,False,,0,0,7,,39109.77056467676,39790.841594250596,417,0,,1014.7254531136641,False,38130,True,14.305676765870695,False,[],False,,
116,BasicRequest_no_show,1,38820,38820,414;-1;-1,427;-1;-1,,,,,887.8824471007906,5433.906683593001,0:t_wait:838.065336295731;t_drive:1187.8824471007902;fare:543,False,,0,0,8,,39440.05259974437,40435.91023545812,543,0,,838.065336295731,False,38835.25000000089,False,83.81436096590032,False,[],False,,
127,BasicRequest_no_show,1,40620,40620,2426;-1;-1,437;-1;-1,,,,,847.063779744099,5458.802397129,0:t_wait:324.6607274206326;t_drive:1147.0637797441013;fare:545,False,40620,0,,,,,,545,0,,1444.8816730449325,True,40628.45000000049,False,-80.23458828520525,False,[],False,,
118,BasicRequest_no_show,2,39120,39120,694;-1;-1,1587;-1;-1,,,,,1091.6735545175984,11759.950522800002,0:t_wait:627.8668521475847;t_drive:1391.673554517598;fare:2351,False,,0,0,2,,39734.55531900942,40832.26688351316,2351,0,,627.8668521475847,False,39130.60000000062,False,81.0059705678523,False,[],False,,
132,BasicRequest_no_show,1,40860,40860,4068;-1;-1,3266;-1;-1,,,,,519.38039411823,3078.9171305400005,0:t_wait:1407.720771374181;t_drive:819.3803941182268;fare:307,True,,,,,,,,,0,,,False,,False,,False,[],False,,
133,BasicRequest_no_show,3,40860,40860,2378;-1;-1,1429;-1;-1,,,,,1477.021304657991,14880.264683845997,0:t_wait:1217.3698803774241;t_drive:1777.0213046579884;fare:4464,True,,,,,,,,,0,,,False,,False,,False,[],False,,
123,BasicRequest_no_show,1,39780,39780,325;-1;-1,3971;-1;-1,,,,,524.2461814219483,3332.4992280589995,0:t_wait:771.9869527425835;t_drive:824.2461814219496;fare:333,False,,0,0,1,,40461.06540110735,40861.75835020291,333,0,,771.9869527425835,False,39786.800000000396,False,80.25598313024561,False,[],False,,
134,BasicRequest_no_show,1,40920,40920,1762;-1;-1,427;-1;-1,,,,,290.4429491332139,1771.77015429,0:t_wait:973.9825152112317;t_drive:590.4429491332121;fare:177,True,,,,,,,,,0,,,False,,False,,False,[],False,,
135,BasicRequest_no_show,1,40920,40920,2122;-1;-1,1235;-1;-1,,,,,631.471611998484,4755.862087273001,0:t_wait:1178.0448320362702;t_drive:931.4716119984805;fare:475,True,,,,,,,,,0,,,False,,False,,False,[],False,,
122,BasicRequest_no_show,1,39600,39600,1517;-1;-1,2846;-1;-1,,,,,1335.280998612302,7346.422042002001,0:t_wait:254.49352546322916;t_drive:1635.280998612303;fare:734,False,,0,0,4,,39912.782469787475,40987.58960127116,734,0,,254.49352546322916,False,39612.90000000075,False,80.054163531297,False,[],False,,
115,BasicRequest_no_show,2,38820,38820,3526;-1;-1,1014;-1;-1,,,,,1217.0918008913334,9883.50211891,0:t_wait:739.1077291835536;t_drive:1517.0918008913359;fare:1976,False,,0,0,9,,39350.148922801185,40986.70846159111,1976,0,,739.1077291835536,False,38827.00000000041,False,80.43181545897014,False,[],False,,
138,BasicRequest_no_show,1,41100,41100,527;-1;-1,3474;-1;-1,,,,,402.55558323175956,3639.0090518029997,0:t_wait:983.652534435314;t_drive:702.5555832317623;fare:363,True,,,,,,,,,0,,,False,,False,,False,[],False,,
125,BasicRequest_no_show,1,39900,39900,137;-1;-1,1587;-1;-1,,,,,805.5911200721163,5656.326620905,0:t_wait:174.270002394107;t_drive:1105.5911200721166;fare:565,False,,0,0,7,,40074.270002394114,41129.5255126859,565,0,,174.270002394107,False,39904.900000000285,False,80.9019405780141,False,[],False,,
142,BasicRequest_no_show,1,41280,41280,439;-1;-1,460;-1;-1,,,,,1548.7156000564455,10208.88449531,0:t_wait:1165.2051723217155;t_drive:1848.7156000564428;fare:1020,True,,,,,,,,,0,,,False,,False,,False,[],False,,
130,BasicRequest_no_show,1,40740,40740,213;-1;-1,427;-1;-1,,,,,307.09345067159273,2025.6048525100002,0:t_wait:275.3462674978655;t_drive:607.093450671593;fare:202,False,,0,0,8,,41053.52556953044,41386.75311698835,202,0,,275.3462674978655,False,40752.300000000716,False,80.85947440954644,False,[],True,"(8, 10)",10
129,BasicRequest_no_show,1,40620,40620,2316;-1;-1,3562;-1;-1,,,,,262.5626156030779,2152.318747729,0:t_wait:257.65833002122235;t_drive:562.5626156030776;fare:215,False,,0,0,10,,40877.65833002122,41457.66613541803,215,0,,257.65833002122235,False,40630.85000000063,False,82.9958615258566,False,[],False,,
128,BasicRequest_no_show,1,40620,40620,1610;-1;-1,2347;-1;-1,,,,,509.788493224812,2894.20813763,0:t_wait:357.04216428034124;t_drive:809.7884932248126;fare:289,False,,0,0,6,,41037.95984474175,41530.74290011298,289,0,,357.04216428034124,False,40628.75000000051,False,80.07334174878339,False,[],False,,
145,BasicRequest_no_show,1,41580,41580,1454;-1;-1,3634;-1;-1,,,,,225.66654322508094,1885.42749483,0:t_wait:1181.8478323274321;t_drive:525.6665432250811;fare:188,True,,,,,,,,,0,,,False,,False,,False,[],False,,
131,BasicRequest_no_show,1,40800,40800,2863;-1;-1,3562;-1;-1,,,,,574.2791775657915,3828.5396625689996,0:t_wait:632.9965856288472;t_drive:874.2791775657897;fare:382,False,,0,0,1,,41158.82521741059,41813.8025335245,382,0,,632.9965856288472,False,40807.300000000425,False,82.053594804638,False,[],False,,
124,BasicRequest_no_show,1,39840,39840,3691;-1;-1,1227;-1;-1,,,,,1087.8068731568815,10316.72939576,0:t_wait:678.3242769909411;t_drive:1387.8068731568783;fare:1031,False,,0,0,3,,40523.24531218634,41961.70466875595,1031,0,,646.447749173647,False,39849.30000000054,False,80.31692286750766,False,[],True,"(6, 3)",6
126,BasicRequest_no_show,1,40320,40320,2880;-1;-1,360;-1;-1,,,,,944.6348751136394,7948.035911197,0:t_wait:513.4445333058538;t_drive:1244.6348751136393;fare:794,False,,0,0,11,,40833.44453330584,41985.9280395278,794,0,,513.4445333058538,False,40325.80000000034,False,83.23539350472824,False,[],False,,
137,BasicRequest_no_show,1,41040,41040,328;-1;-1,1123;-1;-1,,,,,377.8502889840114,2216.74896592,0:t_wait:587.2296083958499;t_drive:677.8502889840092;fare:221,False,,0,0,8,,41558.08427470944,42001.84505736069,221,0,,587.2296083958499,False,41045.50000000032,False,81.0701248201082,False,[],True,"(9, 8)",9
121,BasicRequest_no_show,1,39540,39540,852;-1;-1,1140;-1;-1,,,,,1880.8555118707366,18264.047145176002,0:t_wait:695.8653272802912;t_drive:2180.8555118707372;fare:1826,False,,0,0,0,,39999.90036870872,42200.370508096275,1826,0,,695.8653272802912,False,39548.850000000515,False,82.23353598861551,False,[],False,,
139,BasicRequest_no_show,4,41100,41100,2220;-1;-1,1815;-1;-1,,,,,388.4218086846991,3481.10376311,0:t_wait:816.3389707041424;t_drive:688.4218086846959;fare:1392,False,,0,0,10,,41793.98332267718,42418.21476454452,1392,0,,816.3389707041424,False,41116.80000000098,False,80.59947569541585,False,[],False,,
144,BasicRequest_no_show,1,41580,41580,2589;-1;-1,619;-1;-1,,,,,210.88204770740873,2246.99857258,0:t_wait:636.3745631783677;t_drive:510.8820477074114;fare:224,False,,0,0,7,,42234.01111970246,42468.91537935239,224,0,,636.3745631783677,False,41589.200000000536,False,80.10474455457076,False,[],False,,
136,BasicRequest_no_show,1,40920,40920,259;-1;-1,1983;-1;-1,,,,,503.16237432090463,2407.39384353,0:t_wait:853.019014859361;t_drive:803.1623743209057;fare:240,False,,0,0,2,,41965.72657507408,42481.1279648421,240,0,,853.019014859361,False,40940.50000000119,False,80.71300211277361,False,[],False,,
147,BasicRequest_no_show,1,41640,41640,3997;-1;-1,735;-1;-1,,,,,414.5983958061098,2830.7182331599997,0:t_wait:702.7663446627776;t_drive:714.5983958061115;fare:283,False,,0,0,1,,42138.65003163632,42695.51606752249,283,0,,702.7663446627776,False,41646.40000000037,False,80.21704658682816,False,[],True,"(1, 10)",10
146,BasicRequest_no_show,1,41640,41640,2404;-1;-1,3973;-1;-1,,,,,507.88082119270916,3182.4046021000004,0:t_wait:423.93474572410196;t_drive:807.8808211927098;fare:318,False,,0,0,9,,42040.384420004266,42764.25935795188,318,0,,423.93474572410196,False,41648.75000000051,False,80.72432713018966,False,[],False,,
143,BasicRequest_no_show,1,41400,41400,3183;-1;-1,2003;-1;-1,,,,,837.2815295490109,5808.227567819999,0:t_wait:763.8980504497376;t_drive:1137.2815295490072;fare:580,False,,0,0,6,,41913.23811398047,42947.81999760877,580,0,,763.8980504497376,False,41410.050000000585,False,81.39595822366437,False,[],False,,
159,BasicRequest_no_show,1,43020,43020,886;-1;-1,2478;-1;-1,,,,,1061.1331310870005,9435.190908199998,0:,False,,,,,,,,,0,,,False,,False,,False,[],False,,
161,BasicRequest_no_show,1,43080,43080,3053;-1;-1,3804;-1;-1,,,,,596.4787380432035,4062.4379313499994,0:t_wait:1039.4045650330809;t_drive:896.4787380432026;fare:406,True,,,,,,,,,0,,,False,,False,,False,[],False,,
164,BasicRequest_no_show,4,43260,43260,2220;-1;-1,1815;-1;-1,,,,,377.4785023215,2743.30902647,0:t_wait:1392.6727639704332;t_drive:677.4785023215009;fare:1097,True,,,,,,,,,0,,,False,,False,,False,[],False,,
154,BasicRequest_no_show,1,42540,42540,425;-1;-1,734;-1;-1,,,,,557.2797973574897,3388.50487643,0:t_wait:673.2957662471963;t_drive:857.2797973574925;fare:338,False,,0,0,9,,42880.967910968495,43286.59007018131,338,0,,673.2957662471963,False,42550.15000000059,False,81.30252429486255,False,[],False,,
150,BasicRequest_no_show,1,42060,42060,427;-1;-1,1924;-1;-1,,,,,697.2446871174365,4943.990628793,0:t_wait:502.6219437880354;t_drive:997.2446871174398;fare:494,False,,0,0,3,,42521.90144537431,43392.31035756028,494,0,,502.6219437880354,False,42064.50000000026,False,81.45310215755973,False,[],True,"(3, 9)",9
148,BasicRequest_no_show,1,42000,42000,173;-1;-1,427;-1;-1,,,,,684.5178295660928,4100.754288298,0:t_wait:866.459770165071;t_drive:984.5178295660953;fare:410,False,,0.0,0.0,11.0,,42636.190851511325,43495.77512959614,410.0,0,,594.9107727970331,False,42023.65000000138,False,83.49299621237121,False,[],False,,
156,BasicRequest_no_show,1,42720,42720,1263;-1;-1,427;-1;-1,,,,,139.33582241876212,974.6081615700001,0:t_wait:514.3064283622516;t_drive:439.3358224187614;fare:100,False,,0.0,0.0,11.0,,43249.28227411893,43495.77512959614,100.0,0,,514.3064283622516,False,42732.0000000007,False,82.66594348483086,False,[],False,,
166,BasicRequest_no_show,1,43500,43500,789;-1;-1,1815;-1;-1,,,,,955.0519713256849,8970.313813492998,0:t_wait:898.2092319669246;t_drive:1255.0519713256872;fare:897,True,,,,,,,,,0,,,False,,False,,False,[],False,,
155,BasicRequest_no_show,1,42540,42540,1853;-1;-1,1280;-1;-1,,,,,743.07851082061,4852.19724535,0:t_wait:155.90354694729467;t_drive:1043.078510820611;fare:485,False,,0,0,2,,42695.90354694729,43643.76687648245,485,0,,155.90354694729467,False,42545.1500000003,False,81.65479365121864,False,[],False,,
168,BasicRequest_no_show,1,43800,43800,1587;-1;-1,420;-1;-1,,,,,1100.793155191935,8984.623320257,0:t_wait:1025.1307224625489;t_drive:1400.7931551919319;fare:898,True,,,,,,,,,0,,,False,,False,,False,[],False,,
153,BasicRequest_no_show,1,42420,42420,2433;-1;-1,2091;-1;-1,,,,,489.1514763313553,5541.40905959,0:t_wait:929.8221666799654;t_drive:789.1514763313535;fare:554,False,,0,0,7,,43156.59374153514,43802.86192605689,554,0,,929.8221666799654,False,42450,True,52.966138849040426,False,[],False,,
162,BasicRequest_no_show,1,43260,43260,427;-1;-1,1123;-1;-1,,,,,276.7080225495,1780.39076643,0:t_wait:420.6091702614285;t_drive:576.708022549501;fare:178,False,,0,0,11,,43495.77512959614,43823.06171634333,178,0,,420.6091702614285,False,43264.80000000028,False,80.10719052606102,False,[],False,,
157,BasicRequest_no_show,1,42780,42780,1215;-1;-1,427;-1;-1,,,,,279.2143894825413,2467.3111809500006,0:t_wait:724.540060618252;t_drive:579.2143894825422;fare:246,False,,0,0,1,,43553.056204601395,43855.60834971564,246,0,,724.540060618252,False,42785.600000000326,False,80.36183767007263,False,[],False,,
149,BasicRequest_no_show,1,42060,42060,1941;-1;-1,3562;-1;-1,,,,,490.6613262434905,4194.215577493,0:t_wait:828.8919763326994;t_drive:790.6613262434912;fare:419,False,,0,0,8,,43232.557267710115,43952.50052359095,419,0,,828.8919763326994,False,42073.150000000765,False,82.8927174880351,False,[],False,,
158,BasicRequest_no_show,1,42960,42960,2069;-1;-1,427;-1;-1,,,,,835.7019285015276,5160.09461253,0:t_wait:702.9873528895914;t_drive:1135.7019285015267;fare:516,False,,0,0,3,,43479.57093453093,44215.480806386426,516,0,,702.9873528895914,False,42969.700000000565,False,81.1719401843319,False,[],False,,
152,BasicRequest_no_show,1,42420,42420,3430;-1;-1,2306;-1;-1,,,,,872.626585914476,3359.834491334,0:t_wait:1141.0253514294673;t_drive:1172.626585914477;fare:335,False,,0,0,10,,43532.21743185192,44291.497419926956,335,0,,1141.0253514294673,False,42450,True,-2.5783216351830642,False,[],False,,
173,BasicRequest_no_show,2,44340,44340,1311;-1;-1,3044;-1;-1,,,,,1072.0349563119119,8119.70221678,0:t_wait:1214.0341657168974;t_drive:1372.034956311909;fare:1623,True,,,,,,,,,0,,,False,,False,,False,[],False,,
176,BasicRequest_no_show,2,44400,44400,3562;-1;-1,1408;-1;-1,,,,,248.7740510317412,1551.78076082,0:t_wait:1234.9947650622125;t_drive:548.774051031738;fare:310,True,,,,,,,,,0,,,False,,False,,False,[],False,,
163,BasicRequest_no_show,1,43260,43260,1086;-1;-1,3150;-1;-1,,,,,534.94790166,4266.442639643,0:t_wait:237.64094790299714;t_drive:834.9479016600017;fare:426,False,,0,0,5,,43564.13526327831,44403.16667359111,426,0,,237.64094790299714,False,43271.55000000067,False,80.88857777498261,False,[],False,,
160,BasicRequest_no_show,2,43080,43080,1027;-1;-1,427;-1;-1,,,,,494.80354228976097,3591.349440474,0:t_wait:876.549616398057;t_drive:794.8035422897592;fare:718,False,,0,0,6,,44045.401524520574,44516.154187626395,718,0,,876.549616398057,False,43104.40000000142,False,81.99631674975912,False,[],False,,
171,BasicRequest_no_show,1,44220,44220,1405;-1;-1,2208;-1;-1,,,,,218.81742367494493,1453.0625034710001,0:t_wait:96.77188451241818;t_drive:518.8174236749473;fare:145,False,,0,0,1,,44316.77188451242,44547.74738715836,145,0,,96.77188451241818,False,44224.60000000027,False,80.18300388837348,False,[],False,,
151,BasicRequest_no_show,1,42360,42360,3213;-1;-1,2146;-1;-1,,,,,1081.0090303880188,9491.57951973,0:t_wait:674.4626884358076;t_drive:1381.0090303880206;fare:949,False,,0,0,0,,43008.200201024454,44596.5146681704,949,0,,674.4626884358076,False,42365.600000000326,False,80.72137191136832,False,[],False,,
172,BasicRequest_no_show,1,44340,44340,1263;-1;-1,3562;-1;-1,,,,,123.7695410279037,1031.43113618,0:t_wait:131.8979349138972;t_drive:423.7695410279048;fare:103,False,,0,0,3,,44471.8979349139,44687.78725742604,103,0,,131.8979349138972,False,44348.30000000048,False,81.13640911741047,False,[],True,"(3, 10)",10
169,BasicRequest_no_show,1,44100,44100,717;-1;-1,1765;-1;-1,,,,,421.7783312287552,4130.175617309999,0:t_wait:206.86482598914154;t_drive:721.7783312287575;fare:413,False,,0,0,7,,44306.864825989134,44739.53453440274,413,0,,206.86482598914154,False,44113.8000000008,False,80.94281938064493,False,[],False,,
165,BasicRequest_no_show,1,43440,43440,2115;-1;-1,427;-1;-1,,,,,682.5282068865381,5108.930905247,0:t_wait:254.17416651637905;t_drive:982.5282068865417;fare:510,False,,0,0,9,,43694.17416651637,44808.439355124945,510,0,,254.17416651637905,False,43464.500000001426,False,82.54631051308297,False,[],False,,
140,BasicRequest_no_show,2,41280,41280,2405;-1;-1,2893;-1;-1,,,,,1600.4890180711564,14681.438564886997,0:t_wait:657.9870858625873;t_drive:1900.489018071159;fare:2936,False,,0,0,4,,42379.96253165628,44852.36411199224,2936,0,,957.9870858625873,False,41310.0,True,58.97643032675352,False,[],False,,
141,BasicRequest_no_show,2,41280,41280,2348;-1;-1,2893;-1;-1,,,,,1603.4308698022792,14749.146348866998,0:t_wait:655.0452341314667;t_drive:2203.4308698022796;fare:2949,False,,0,0,4,,42298.25251039867,44852.36411199224,2949,0,,655.0452341314667,False,41284.30000000025,False,82.5055179497344,False,[],False,,
184,BasicRequest_no_show,1,45000,45000,4003;-1;-1,1827;-1;-1,,,,,1536.894954368995,16927.226242932993,0:t_wait:888.4106294055673;t_drive:1836.894954368996;fare:1692,True,,,,,,,,,0,,,False,,False,,False,[],False,,
178,BasicRequest_no_show,1,44460,44460,2716;-1;-1,350;-1;-1,,,,,248.40421912770964,1382.8595558299999,0:t_wait:165.68038357888145;t_drive:548.4042191277113;fare:138,False,,0,0,5,,44679.77847419675,45022.97345799746,138,0,,165.68038357888145,False,44468.20000000048,False,84.34344245781129,False,[],False,,
187,BasicRequest_no_show,1,45060,45060,734;-1;-1,1611;-1;-1,,,,,268.53786310355906,1626.9099379269999,0:t_wait:1116.0127484472105;t_drive:568.5378631035564;fare:162,True,,,,,,,,,0,,,False,,False,,False,[],False,,
190,BasicRequest_no_show,1,45120,45120,285;-1;-1,1815;-1;-1,,,,,893.8463996481585,5260.27928302,0:t_wait:1223.7340438890824;t_drive:1193.8463996481587;fare:526,True,,,,,,,,,0,,,False,,False,,False,[],False,,
191,BasicRequest_no_show,1,45120,45120,2304;-1;-1,1698;-1;-1,,,,,1229.2558315227182,12420.174369812,0:t_wait:1042.161917365047;t_drive:1529.2558315227216;fare:1242,True,,,,,,,,,0,,,False,,False,,False,[],False,,
175,BasicRequest_no_show,2,44400,44400,427;-1;-1,1408;-1;-1,,,,,254.13635595199975,1410.9113672199999,0:t_wait:135.8874888048813;t_drive:554.1363559520032;fare:282,False,,0,0,6,,44516.154187626395,45139.73928835883,282,0,,135.8874888048813,False,44404.900000000285,False,82.8273136818111,False,[],False,,
192,BasicRequest_no_show,1,45180,45180,2316;-1;-1,1611;-1;-1,,,,,835.375706046173,5252.592305623,0:t_wait:1221.7487351470918;t_drive:1135.3757060461721;fare:525,False,45210,0,,,,,,525,0,,1221.7487351470918,True,45210,True,-38.4828111275737,False,[],False,,
167,BasicRequest_no_show,1,43800,43800,328;-1;-1,1059;-1;-1,,,,,435.52015388205314,4154.180599641,0:t_wait:304.3345933967721;t_drive:735.5201538820547;fare:415,False,,0,0,2,,44288.44612150691,45273.82414683866,415,0,,304.3345933967721,False,43806.00000000035,False,80.57669056076942,False,[],False,,
193,BasicRequest_no_show,1,45300,45300,2347;-1;-1,1610;-1;-1,,,,,411.8611803673376,3102.143103253,0:t_wait:1237.3845884839102;t_drive:711.8611803673411;fare:310,True,,,,,,,,,0,,,False,,False,,False,[],False,,
194,BasicRequest_no_show,1,45360,45360,2636;-1;-1,2589;-1;-1,,,,,914.2602120457198,7412.63351959,0:t_wait:1031.3217175699465;t_drive:1214.2602120457232;fare:741,True,,,,,,,,,0,,,False,,False,,False,[],False,,
170,BasicRequest_no_show,2,44100,44100,1900;-1;-1,1267;-1;-1,,,,,842.3449344621977,4944.106490415001,0:t_wait:423.5922832078286;t_drive:1142.3449344621986;fare:988,False,,0,0,8,,44529.41641141941,45363.30694978733,988,0,,423.5922832078286,False,44112.450000000725,False,83.41861489757316,False,[],False,,
177,BasicRequest_no_show,1,44400,44400,833;-1;-1,1670;-1;-1,,,,,402.58856617356037,2764.218563173,0:t_wait:1272.5841323603017;t_drive:702.5885661735592;fare:276,False,,0,0,11,,44849.744097343966,45437.436996142285,276,0,,377.29014253249625,False,44405.55000000032,False,82.46661646562369,False,[],True,"(6, 11)",6
186,BasicRequest_no_show,1,45060,45060,3346;-1;-1,2091;-1;-1,,,,,92.40586479094483,627.4204004000001,0:t_wait:307.0762450467446;t_drive:392.4058647909478;fare:100,False,,0,0,7,,45366.685675451015,45570.54128579928,100,0,,307.0762450467446,False,45067.05000000041,False,81.94282121891447,False,[],False,,
197,BasicRequest_no_show,1,45600,45600,1531;-1;-1,3562;-1;-1,,,,,244.71092008203897,1516.3671007910002,0:t_wait:801.0602068930311;t_drive:544.7109200820414;fare:151,True,,,,,,,,,0,,,False,,False,,False,[],False,,
182,BasicRequest_no_show,1,44940,44940,3477;-1;-1,1336;-1;-1,,,,,497.12312004691853,3817.62626258,0:t_wait:77.3873395490591;t_drive:797.1231200469192;fare:381,False,,0,0,9,,45017.38733954907,45724.224577837456,381,0,,77.3873395490591,False,44949.85000000057,False,85.34583697235198,False,[],False,,
180,BasicRequest_no_show,1,44640,44640,1524;-1;-1,521;-1;-1,,,,,937.0032544008081,4718.384541424,0:t_wait:316.03929578437965;t_drive:1237.0032544008063;fare:471,False,,0,0,0,,44956.03929578438,45818.68623844792,471,0,,316.03929578437965,False,44650.60000000062,False,80.12981034684591,False,[],False,,
179,BasicRequest_no_show,2,44520,44520,3434;-1;-1,3541;-1;-1,,,,,1176.4474863125656,10601.703711540002,0:t_wait:310.7715035597648;t_drive:1476.4474863125652;fare:2120,False,,0,0,10,,44830.122525833314,45981.80859454818,2120,0,,310.7715035597648,False,44525.70000000033,False,81.66671824665845,False,[],False,,
174,BasicRequest_no_show,1,44340,44340,833;-1;-1,276;-1;-1,,,,,593.0308148960373,4270.102290679999,0:t_wait:895.7232010041771;t_drive:893.0308148960394;fare:427,False,,0,0,3,,44792.68277685591,46106.35134136953,427,0,,895.7232010041771,False,44349.75000000057,False,81.8902028613121,False,[],False,,
