rq_time,start,end,request_id,number_passenger,odt_bin,actual_travel_time,no_show_status,actual_pudo_boarding_duration,const_pudo_boarding_duration,pudo_alighting_duration
32400,3448,3562,62,1,"(2, 1, 'peak')",960.0,False,22.586609313466404,30,30
32400,223,3562,63,1,"(2, 1, 'peak')",,False,19.264589658656416,30,30
32460,3417,427,64,1,"(3, 1, 'peak')",,False,0.0511317865972828,30,30
32520,1503,3562,65,1,"(3, 1, 'peak')",540.0,False,3.801820212289889,30,30
32760,3053,731,66,1,"(0, 0, 'peak')",,False,90.32645206285028,30,30
32820,1315,3350,67,1,"(2, 5, 'peak')",,False,18.215087344231836,30,30
32940,2105,2846,68,1,"(0, 2, 'peak')",540.0,False,29.6629962373033,30,30
33000,1044,3266,69,1,"(3, 5, 'peak')",660.0,False,379.398840936147,30,30
33060,1503,427,70,1,"(3, 1, 'peak')",480.0,False,0.3324011909539678,30,30
33120,3174,3562,71,1,"(3, 1, 'peak')",,False,103.7522992337843,30,30
33120,2317,3044,72,1,"(3, 4, 'peak')",1140.0,False,62.2861880575326,30,30
33240,3350,427,73,1,"(3, 1, 'peak')",360.0,False,28.856038437097013,30,30
33240,2292,427,74,1,"(4, 1, 'peak')",,False,57.56241486335136,30,30
33300,570,3111,75,1,"(3, 5, 'peak')",,False,46.96745762402484,30,30
33780,1282,2687,76,2,"(3, 5, 'peak')",360.0,False,173.06802873721898,30,30
33780,2241,2687,77,2,"(3, 5, 'peak')",,False,48.70746609151677,30,30
33840,3349,428,78,1,"(3, 1, 'peak')",,False,55.17915387693929,30,30
33840,1815,3562,79,1,"(3, 1, 'peak')",300.0,False,21.690361360989964,30,30
33840,2001,802,80,1,"(3, 1, 'peak')",,False,37.23871377121871,30,30
33900,2150,1123,81,1,"(0, 2, 'peak')",480.0,False,170.85295304363643,30,30
33960,1154,473,82,1,"(5, 0, 'peak')",1260.0,False,99.01848849544795,30,30
33960,3112,1504,83,1,"(0, 5, 'peak')",,False,15.876759899037468,30,30
33960,1587,2261,84,1,"(5, 1, 'peak')",1020.0,False,40.9634238493408,30,30
34080,1985,1587,85,1,"(3, 3, 'peak')",1320.0,False,24.816228761829148,30,30
34140,1491,2404,86,1,"(3, 1, 'peak')",300.0,False,176.23883082653185,30,30
34200,2122,428,87,1,"(3, 1, 'peak')",240.0,False,2.2774852917690835,30,30
34260,378,3475,88,2,"(3, 5, 'peak')",360.0,False,2.980757970675457,30,30
34320,3943,3666,89,1,"(0, 5, 'peak')",420.0,False,122.4338363208577,30,30
34380,1124,2404,90,1,"(0, 1, 'peak')",240.0,False,14.50704931061455,30,30
34500,2340,2404,91,1,"(3, 1, 'peak')",420.0,False,197.52602256176272,30,30
34560,112,4068,92,1,"(4, 5, 'peak')",,True,87.46609028280945,30,30
34740,2846,3671,93,1,"(0, 5, 'peak')",,False,79.59569590422501,30,30
34740,1038,3350,94,1,"(3, 5, 'peak')",540.0,False,44.357824856909176,30,30
34800,1811,3562,95,1,"(3, 1, 'peak')",720.0,False,18.63893599442563,30,30
34860,1736,3417,96,1,"(0, 1, 'peak')",360.0,False,5.260693134632842,30,30
34920,1317,3474,97,1,"(2, 5, 'peak')",780.0,False,50.00760746769236,30,30
34920,1553,2767,98,1,"(2, 3, 'peak')",,False,19.699793543835906,30,30
34920,495,3562,99,1,"(2, 1, 'peak')",720.0,False,43.12581545407691,30,30
34920,516,3475,100,1,"(1, 5, 'peak')",1500.0,False,23.757190643605306,30,30
34980,802,2311,101,1,"(3, 5, 'peak')",,False,186.33651546367483,30,30
35220,1670,3475,102,1,"(0, 5, 'peak')",300.0,False,26.38755813225098,30,30
35520,2069,427,103,1,"(2, 1, 'peak')",600.0,False,130.55330112790452,30,30
35520,1078,3475,104,1,"(3, 5, 'peak')",420.0,False,43.09420861303573,30,30
35580,2404,1281,105,1,"(0, 1, 'peak')",360.0,False,131.1638495538642,30,30
35640,2499,427,106,1,"(2, 1, 'peak')",540.0,False,16.34619733721275,30,30
35640,1504,2780,107,1,"(3, 4, 'peak')",,False,30.49374008056841,30,30
35700,852,298,108,1,"(0, 2, 'peak')",240.0,False,86.27943063671323,30,30
35760,1891,427,109,1,"(1, 1, 'peak')",1260.0,False,45.10724110993003,30,30
35820,3442,427,110,1,"(3, 1, 'peak')",780.0,False,108.18337716616308,30,30
36000,386,3475,111,1,"(3, 5, 'peak')",360.0,False,4.549752687296862,30,30
36120,264,325,112,1,"(3, 3, 'peak')",780.0,False,256.36928245909934,30,30
36180,1924,1587,113,1,"(2, 3, 'peak')",960.0,False,29.98742331505861,30,30
36240,4081,2126,114,1,"(4, 3, 'peak')",,False,40.12580854092639,30,30
36300,3931,991,115,1,"(0, 0, 'peak')",,False,44.36802399276704,30,30
36480,1951,338,116,1,"(2, 5, 'peak')",720.0,False,38.42197330143908,30,30
36540,4047,3562,117,1,"(4, 1, 'peak')",1380.0,False,39.34324011666916,30,30
36540,3442,2780,118,1,"(3, 4, 'peak')",1080.0,False,30.09656168391543,30,30
36540,1327,1959,119,1,"(4, 4, 'peak')",360.0,False,119.1778962041648,30,30
36660,2028,427,120,1,"(3, 1, 'peak')",600.0,False,58.78916674642453,30,30
36720,386,821,121,1,"(3, 1, 'peak')",420.0,False,33.81445325731923,30,30
36780,1268,802,122,1,"(3, 1, 'peak')",540.0,False,82.41049873206445,30,30
37020,1264,3562,123,1,"(3, 1, 'peak')",300.0,False,14.89775631288784,30,30
37080,823,3562,124,1,"(3, 1, 'peak')",660.0,False,31.60994415153156,30,30
37320,664,427,125,1,"(3, 1, 'peak')",360.0,False,59.9546330093782,30,30
37320,3352,1587,126,1,"(3, 3, 'peak')",720.0,False,2.3139356095293144,30,30
37380,1698,1815,127,1,"(1, 5, 'peak')",780.0,False,283.3300158589796,30,30
37380,3442,427,128,1,"(3, 1, 'peak')",600.0,False,8.774707370846757,30,30
37500,2204,3562,129,1,"(3, 1, 'peak')",360.0,False,28.05180019987045,30,30
37740,1390,3364,130,1,"(2, 4, 'peak')",,False,18.498381995158063,30,30
37980,2465,613,131,2,"(1, 5, 'peak')",,False,1.8532011531636656,30,30
38460,3670,4003,132,1,"(3, 5, 'peak')",,False,6.21337113705126,30,30
38520,1503,3562,133,1,"(3, 1, 'peak')",420.0,False,85.0124167026956,30,30
38580,3416,3562,134,1,"(3, 1, 'peak')",300.0,False,45.791415202572736,30,30
38940,1923,3562,135,1,"(2, 1, 'peak')",,False,1.7421380378124107,30,30
39120,2252,3194,136,1,"(3, 5, 'peak')",360.0,False,22.53959004372365,30,30
39180,3490,2234,137,1,"(0, 2, 'peak')",720.0,False,62.05935546969635,30,30
39360,2687,2193,138,1,"(3, 5, 'peak')",240.0,False,5.445434325119045,30,30
39360,2687,2204,139,1,"(3, 1, 'peak')",660.0,False,42.74745425193399,30,30
39420,2834,335,140,1,"(5, 5, 'peak')",660.0,False,33.799360521556515,30,30
39480,2301,3562,141,1,"(3, 1, 'peak')",360.0,False,0.1053436630612491,30,30
39540,2845,3671,142,1,"(0, 5, 'peak')",,False,73.25499218992661,30,30
39600,1878,427,143,1,"(3, 1, 'peak')",660.0,False,58.67235513699325,30,30
39600,1541,3050,144,1,"(3, 4, 'peak')",1440.0,False,5.830560360237657,30,30
39720,3450,3562,145,2,"(2, 1, 'peak')",720.0,False,222.66493710640145,30,30
39720,3995,3562,146,2,"(2, 1, 'peak')",,False,78.1355258365305,30,30
39780,656,3562,147,1,"(2, 1, 'peak')",,False,9.29347760051137,30,30
39840,457,3754,148,1,"(0, 0, 'peak')",600.0,False,31.206487944990112,30,30
39900,3115,2780,149,1,"(3, 4, 'peak')",1020.0,False,15.154896646659076,30,30
39900,2310,2404,150,1,"(0, 1, 'peak')",,False,17.476326002623406,30,30
40080,1557,288,151,2,"(0, 4, 'peak')",1200.0,False,43.60861206029598,30,30
40140,2122,427,152,1,"(3, 1, 'peak')",240.0,False,63.08496660085172,30,30
40320,2184,427,153,1,"(2, 1, 'peak')",,False,78.55341140391762,30,30
40320,1734,427,154,1,"(3, 1, 'peak')",840.0,False,98.50330310637364,30,30
40380,821,1625,155,1,"(3, 1, 'peak')",420.0,False,44.17355561079118,30,30
40680,1154,3484,156,1,"(5, 1, 'peak')",960.0,True,47.11385555579345,30,30
40680,3442,427,157,1,"(3, 1, 'peak')",480.0,False,53.26444335088811,30,30
40680,1391,1452,158,1,"(2, 4, 'peak')",660.0,False,21.77606285923845,30,30
40860,1390,2816,159,1,"(2, 4, 'peak')",,False,6.875201035615786,30,30
41100,1503,3562,160,1,"(3, 1, 'peak')",360.0,False,9.753385344234916,30,30
41100,2301,427,161,1,"(3, 1, 'peak')",360.0,False,9.353631366444588,30,30
41160,1390,3364,162,1,"(2, 4, 'peak')",1020.0,False,37.93030506123858,30,30
41160,664,2404,163,1,"(3, 1, 'peak')",540.0,False,121.33182950789462,30,30
41220,598,496,164,1,"(3, 5, 'peak')",420.0,False,141.64959799416835,30,30
41400,2423,2626,165,2,"(0, 5, 'peak')",960.0,False,103.22728523643758,30,30
41580,2716,2915,166,1,"(3, 1, 'peak')",300.0,False,19.26921024503456,30,30
41820,427,1027,167,1,"(3, 5, 'peak')",480.0,False,19.13352832652685,30,30
42120,3416,2404,168,1,"(3, 1, 'peak')",1200.0,False,6.655199937903748,30,30
42300,2465,2767,169,1,"(1, 3, 'peak')",,False,16.325839843242004,30,30
42600,2716,361,170,1,"(3, 5, 'peak')",480.0,False,22.044446309662383,30,30
42720,2846,1124,171,1,"(0, 2, 'peak')",360.0,False,36.54531408069641,30,30
42780,3442,2391,172,1,"(3, 3, 'peak')",,False,2.3852161812674053,30,30
43140,3802,3672,173,3,"(2, 5, 'peak')",,False,113.31559806678774,30,30
43200,2394,735,174,1,"(3, 0, 'peak')",300.0,False,15.302192499635478,30,30
43260,427,1924,175,1,"(3, 0, 'peak')",600.0,False,135.72182539085557,30,30
43260,1275,3562,176,1,"(3, 1, 'peak')",240.0,False,29.39775749449421,30,30
43320,852,430,177,1,"(0, 2, 'peak')",,False,46.805578065318784,30,30
43320,2384,427,178,1,"(2, 1, 'peak')",600.0,False,6.167940431054196,30,30
43440,328,1587,179,1,"(3, 3, 'peak')",,False,48.830661631661485,30,30
43500,3147,1565,180,2,"(4, 2, 'peak')",1740.0,False,56.6433408784452,30,30
43500,852,284,181,2,"(0, 2, 'peak')",300.0,False,20.107662786246514,30,30
43500,1951,338,182,1,"(2, 5, 'peak')",720.0,False,54.523473337613865,30,30
43560,1722,3562,183,1,"(3, 1, 'peak')",660.0,False,8.965086610720146,30,30
43620,3448,3562,184,1,"(2, 1, 'peak')",1080.0,False,67.7928137067434,30,30
43800,3053,2168,185,1,"(0, 0, 'peak')",,False,55.89824518306243,30,30
43800,2134,3562,186,1,"(3, 1, 'peak')",660.0,False,2.823693680920698,30,30
43800,862,427,187,1,"(0, 1, 'peak')",240.0,False,18.531109622230925,30,30
43980,3671,3687,188,1,"(3, 5, 'peak')",,False,34.5956519696549,30,30
43980,3477,319,189,1,"(3, 1, 'peak')",720.0,False,5.897230321931889,30,30
44040,3425,3562,190,1,"(3, 1, 'peak')",300.0,False,28.91900446495217,30,30
44040,226,1955,191,1,"(2, 2, 'peak')",720.0,False,2.4962491452904025,30,30
44220,427,1281,192,1,"(3, 1, 'peak')",,False,43.72238729644142,30,30
44580,2204,2193,193,1,"(3, 5, 'peak')",540.0,False,45.709478588602096,30,30
44580,3475,1336,194,1,"(3, 1, 'peak')",540.0,False,43.73335759136354,30,30
44640,1570,1827,195,1,"(3, 2, 'peak')",960.0,False,13.782294299675346,30,30
44640,598,1967,196,2,"(3, 1, 'peak')",600.0,False,45.99153902808673,30,30
44760,833,1670,197,1,"(3, 2, 'peak')",480.0,False,29.363913086849283,30,30
44880,3336,199,198,1,"(0, 0, 'peak')",,False,106.11306031644676,30,30
44940,2423,1556,199,1,"(0, 2, 'peak')",,False,26.273589536158685,30,30
45300,1267,2121,200,1,"(3, 2, 'offpeak')",480.0,False,111.52164653879754,30,30
45360,2455,268,201,1,"(2, 0, 'offpeak')",,False,28.818326267546027,30,30
45480,1671,1281,202,1,"(5, 1, 'offpeak')",,False,0.2642587017930087,30,30
45540,3475,2920,203,1,"(3, 1, 'offpeak')",480.0,False,2.9615985765073067,30,30
45660,427,861,204,1,"(3, 2, 'offpeak')",,False,18.44356991396435,30,30
45660,3543,3196,205,1,"(1, 5, 'offpeak')",780.0,False,42.08614025322338,30,30
45720,1228,3995,206,2,"(2, 0, 'offpeak')",240.0,False,25.81971385868452,30,30
45720,3355,3995,207,2,"(2, 0, 'offpeak')",,False,11.782277578182658,30,30
45960,1584,3995,208,1,"(5, 0, 'offpeak')",,False,85.8267334414691,30,30
46080,2392,1027,209,1,"(1, 5, 'offpeak')",,False,1.2799448999352403,30,30
46080,3410,3562,210,1,"(3, 1, 'offpeak')",420.0,False,98.1128644885907,30,30
46140,1557,1565,211,1,"(0, 2, 'offpeak')",,False,36.36773150091333,30,30
46740,4049,3995,212,1,"(3, 0, 'offpeak')",420.0,False,84.69645940954726,30,30
46920,1716,3562,213,1,"(2, 1, 'offpeak')",480.0,False,169.12919755493192,30,30
47340,2455,427,214,1,"(2, 1, 'offpeak')",600.0,False,104.81139997714904,30,30
47520,3969,2404,215,2,"(2, 1, 'offpeak')",840.0,False,29.36748994418929,30,30
47580,2390,3562,216,2,"(3, 1, 'offpeak')",300.0,False,31.440541768007865,30,30
47580,3748,427,217,1,"(2, 1, 'offpeak')",1020.0,False,32.52266910068621,30,30
47700,1341,1736,218,1,"(0, 2, 'offpeak')",,False,21.49480963871745,30,30
47760,3964,3674,219,1,"(3, 5, 'offpeak')",360.0,False,11.413264037489864,30,30
47940,328,1983,220,1,"(3, 2, 'offpeak')",780.0,False,6.891192320178314,30,30
48000,340,2455,221,1,"(4, 0, 'offpeak')",600.0,False,74.65253600093416,30,30
48060,2404,1281,222,1,"(0, 1, 'offpeak')",420.0,False,36.680977291348384,30,30
48120,1910,2404,223,2,"(0, 1, 'offpeak')",240.0,False,59.50064275745801,30,30
48120,3688,427,224,1,"(3, 1, 'offpeak')",,False,0.1186355140087563,30,30
48180,3562,1760,225,1,"(3, 5, 'offpeak')",420.0,False,17.022114638281334,30,30
48240,2404,1556,226,1,"(0, 2, 'offpeak')",300.0,False,175.75276836555113,30,30
48300,1517,3687,227,1,"(3, 5, 'offpeak')",240.0,False,29.580678788596167,30,30
48360,1536,3562,228,1,"(4, 1, 'offpeak')",1140.0,False,6.31742550528018,30,30
48420,852,3664,229,1,"(0, 2, 'offpeak')",420.0,False,22.48152752787202,30,30
48420,2917,2630,230,1,"(3, 3, 'offpeak')",1080.0,False,14.641020104757573,30,30
48540,3536,1027,231,1,"(1, 5, 'offpeak')",540.0,False,105.05390489905108,30,30
48540,4004,1769,232,1,"(2, 2, 'offpeak')",780.0,False,212.95093116878024,30,30
48600,2404,1965,233,1,"(0, 2, 'offpeak')",480.0,False,26.0674737381342,30,30
48660,2404,1262,234,1,"(0, 5, 'offpeak')",840.0,False,17.039310182971082,30,30
48720,852,2222,235,1,"(0, 2, 'offpeak')",,False,21.90995680748805,30,30
48780,2404,3181,236,1,"(0, 1, 'offpeak')",540.0,False,25.438547575976425,30,30
48960,1671,3613,237,1,"(5, 0, 'offpeak')",1320.0,False,6.767094540770498,30,30
49020,852,3964,238,1,"(0, 5, 'offpeak')",720.0,False,22.213566074326444,30,30
49080,4050,3313,239,1,"(3, 5, 'offpeak')",540.0,False,226.1019587431085,30,30
49320,1959,1327,240,1,"(4, 4, 'offpeak')",480.0,False,6.636779551752772,30,30
49320,351,428,241,1,"(0, 1, 'offpeak')",240.0,False,159.78595283713898,30,30
49500,1279,2308,242,1,"(0, 5, 'offpeak')",360.0,False,26.99111471702979,30,30
49500,2403,303,243,1,"(0, 1, 'offpeak')",120.0,False,122.44644934884724,30,30
49620,1763,3427,244,1,"(4, 5, 'offpeak')",1380.0,False,1.212199248771296,30,30
49620,3562,1815,245,1,"(3, 5, 'offpeak')",420.0,False,19.939367485700423,30,30
49860,1453,1327,246,1,"(4, 4, 'offpeak')",,False,38.44846401848262,30,30
50220,361,793,247,1,"(3, 0, 'offpeak')",300.0,False,32.08797765638712,30,30
50280,328,1503,248,1,"(3, 5, 'offpeak')",360.0,False,6.300960949412797,30,30
50460,427,1827,249,1,"(3, 2, 'offpeak')",,False,77.31841760677803,30,30
50460,1426,1300,250,1,"(0, 2, 'offpeak')",,False,11.71425925600589,30,30
50460,2012,2269,251,1,"(1, 2, 'offpeak')",,False,3.897718083491269,30,30
50520,3660,1815,252,1,"(0, 5, 'offpeak')",420.0,False,8.04520953313112,30,30
50640,1294,1528,253,1,"(0, 2, 'offpeak')",,False,46.9812833829541,30,30
50760,1294,2404,254,1,"(0, 1, 'offpeak')",240.0,False,67.77204300310044,30,30
50820,2423,2478,255,1,"(0, 5, 'offpeak')",660.0,False,65.947782173333,30,30
50880,1887,1941,256,1,"(3, 5, 'offpeak')",420.0,False,89.9416871863384,30,30
50940,366,430,257,1,"(3, 2, 'offpeak')",,False,137.69488422924164,30,30
51180,1815,430,258,1,"(3, 2, 'offpeak')",,False,76.94423049438173,30,30
51360,1748,1716,259,1,"(2, 0, 'offpeak')",240.0,False,80.96982116804404,30,30
51360,2404,779,260,1,"(0, 2, 'offpeak')",540.0,False,0.8681411797185791,30,30
51480,1503,3050,261,1,"(3, 4, 'offpeak')",,False,45.087679533562415,30,30
51600,3660,428,262,1,"(0, 1, 'offpeak')",600.0,False,11.8798903476565,30,30
52080,3791,2780,263,1,"(3, 4, 'offpeak')",1200.0,False,0.1414827575515543,30,30
52140,2505,2767,264,1,"(3, 3, 'offpeak')",1800.0,False,22.256917567738164,30,30
52200,3562,1587,265,1,"(3, 3, 'offpeak')",1080.0,False,7.7365502086159905,30,30
52260,3690,898,266,1,"(2, 2, 'offpeak')",1080.0,False,30.17576011496689,30,30
52500,1361,453,267,1,"(3, 3, 'offpeak')",1140.0,False,92.04609750659978,30,30
52680,2115,749,268,1,"(2, 5, 'offpeak')",360.0,False,79.43874303924225,30,30
52860,427,1027,269,1,"(3, 5, 'offpeak')",,False,57.76644776759968,30,30
52860,331,539,270,1,"(2, 0, 'offpeak')",,False,54.11563214138853,30,30
52920,898,3448,271,1,"(5, 0, 'offpeak')",1500.0,False,157.31340446096775,30,30
53160,184,1528,272,1,"(3, 2, 'offpeak')",780.0,False,0.6185562027060483,30,30
53220,1527,3390,273,1,"(0, 5, 'offpeak')",840.0,False,246.64427186094557,30,30
53220,807,2311,274,1,"(2, 5, 'offpeak')",420.0,False,10.272304169263643,30,30
53400,1804,1295,275,2,"(0, 2, 'offpeak')",300.0,False,96.72378537536216,30,30
53460,2510,361,276,1,"(2, 5, 'offpeak')",,False,23.93544401015376,30,30
53460,1327,2858,277,1,"(4, 0, 'offpeak')",600.0,False,39.47990099103299,30,30
53460,1154,1869,278,1,"(5, 0, 'offpeak')",960.0,False,53.50865416058343,30,30
53460,3315,1654,279,1,"(3, 4, 'offpeak')",1920.0,False,54.49336570355099,30,30
53460,2404,598,280,1,"(0, 1, 'offpeak')",480.0,False,2.9348314800262343,30,30
53520,225,2121,281,1,"(2, 2, 'offpeak')",660.0,False,90.22666663157472,30,30
53760,1267,2622,282,1,"(3, 5, 'offpeak')",360.0,False,0.8829673439447079,30,30
53820,3665,2223,283,1,"(3, 1, 'offpeak')",480.0,False,19.54308786032202,30,30
53940,2716,331,284,2,"(3, 0, 'offpeak')",720.0,False,30.452638914766844,30,30
54000,2716,3174,285,1,"(3, 1, 'offpeak')",,False,0.6123103060694725,30,30
54120,2716,3350,286,1,"(3, 5, 'offpeak')",300.0,False,363.5071470977432,30,30
54180,1955,1587,287,1,"(0, 3, 'offpeak')",,False,1.9376470412606288,30,30
54240,851,1343,288,1,"(0, 2, 'offpeak')",360.0,False,42.07279345317782,30,30
54360,2497,1537,289,1,"(0, 2, 'offpeak')",540.0,False,122.01973437729906,30,30
54480,1753,2308,290,1,"(3, 5, 'offpeak')",480.0,False,35.226234687900494,30,30
54660,701,2338,291,1,"(4, 1, 'offpeak')",2160.0,False,3.076190970686861,30,30
54720,2301,1503,292,1,"(3, 5, 'offpeak')",300.0,False,7.32575925290578,30,30
54780,3475,1093,293,2,"(3, 2, 'offpeak')",360.0,False,132.20023384932486,30,30
54840,752,3474,294,1,"(0, 5, 'offpeak')",900.0,False,89.17319269925497,30,30
54900,1263,427,295,1,"(3, 1, 'offpeak')",,False,34.422362382612654,30,30
55080,1528,1281,296,2,"(0, 1, 'offpeak')",1080.0,False,0.5579507114146807,30,30
55200,3336,2183,297,1,"(0, 0, 'offpeak')",,False,15.38603987439516,30,30
55260,3687,236,298,1,"(3, 1, 'offpeak')",300.0,False,26.913753093127013,30,30
55260,3691,1027,299,1,"(2, 5, 'offpeak')",,False,51.02738385944208,30,30
55260,2705,862,300,1,"(2, 2, 'offpeak')",720.0,False,2.9293939439251133,30,30
55260,3442,2391,301,1,"(3, 3, 'offpeak')",780.0,False,7.549362795836902,30,30
55800,2633,2816,302,1,"(2, 4, 'peak')",,False,8.865267707806748,30,30
55800,957,1390,303,1,"(2, 0, 'peak')",420.0,False,7.593742643261654,30,30
56100,2626,3964,304,1,"(2, 5, 'peak')",600.0,False,0.9082467841738792,30,30
56160,2716,1229,305,1,"(3, 0, 'peak')",660.0,False,0.1083852186605421,30,30
56160,428,351,306,1,"(3, 2, 'peak')",,False,5.117566436262014,30,30
56160,614,1618,307,1,"(3, 0, 'peak')",720.0,False,31.299234291849903,30,30
56160,1027,1587,308,1,"(3, 3, 'peak')",720.0,False,32.56889626420565,30,30
56220,1815,1698,309,1,"(3, 3, 'peak')",,False,31.17941742489325,30,30
56280,432,1342,310,1,"(0, 2, 'peak')",,False,65.74130049997066,30,30
56340,2404,2205,311,1,"(0, 1, 'peak')",780.0,False,0.2397476235072663,30,30
56340,3483,2816,312,1,"(0, 4, 'peak')",2220.0,False,241.1610415894841,30,30
56340,2423,3964,313,1,"(0, 5, 'peak')",780.0,False,44.83379482815855,30,30
56340,1588,3562,314,1,"(5, 1, 'peak')",,False,31.32687900241825,30,30
