operator_id,vehicle_id,vehicle_type,status,locked,earliest_start_time,start_time,end_time,first_attempt_time,no_show_wait_delay,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,9,default_vehtype,route,False,-1000,62690.298892510975,62858.22524315799,62690.298892510975,0.0,1390;-1;-1,3802;-1;-1,1438.05206341,0.715631265513099,0.7154874603067582,0.0,,0,382,1,,,1390;199;3449;2864;3995;2863;3119;268;4068;420;4002;2632;870;3804;3803;3802,1390:62690.298892510975;199:62712.9453088915;3449:62717.43031324322;2864:62718.79256433141;3995:62723.65186571268;2863:62740.582833249166;3119:62743.961828472195;268:62773.456384546706;4068:62814.85873121319;420:62816.4923007021;4002:62817.305871617165;2632:62819.01335467684;870:62834.84491370674;3804:62845.4691417416;3803:62854.14374135268;3802:62858.22524315799
0,1,default_vehtype,route,False,-1000,62396.00869114182,62862.08170116955,62396.00869114182,0.0,4068;-1;-1,3790;-1;-1,3391.998853579999,0.9843589521552091,0.9840197522698513,0.0,,0,377,1,,,4068;420;4003;3805;3446;2866;421;2867;2906;2688;422;423;2687;2191;2133;3675;1815;264;3671;265;3424;3422;3420;3419;3418;3790,4068:62396.00869114182;420:62397.642260630724;4003:62400.28500309149;3805:62407.61217318649;3446:62422.250903835506;2866:62446.51658103734;421:62450.11036064899;2867:62452.24189804921;2906:62463.466988827866;2688:62512.63760374765;422:62513.64126767288;423:62558.163981063124;2687:62560.96979295618;2191:62597.64290733373;2133:62622.55128016294;3675:62636.00770409839;1815:62673.861336134985;264:62699.78439337812;3671:62727.99256318407;265:62744.801420719356;3424:62748.09839097921;3422:62754.197182958575;3420:62778.507252874064;3419:62811.9708722128;3418:62842.16063823731;3790:62862.08170116955
0,9,default_vehtype,boarding,True,-1,62858.22524315799,62888.22524315799,62858.22524315799,0.0,3802;-1;-1,3802;-1;-1,0.0,0.7154874603067582,0.7154874603067582,0,,0,382,1,,382,,
0,1,default_vehtype,boarding,True,-1,62862.08170116955,62892.08170116955,62862.08170116955,0.0,3790;-1;-1,3790;-1;-1,0.0,0.9840197522698513,0.9840197522698513,0,,0,377,1,,377,,
0,4,default_vehtype,route,False,-1000,62640,62997.157557674014,62640,0,2429;-1;-1,328;-1;-1,2130.6258696490004,0.9858497928107101,0.9856367302237458,0.0,,0,,0,,,2429;578;1135;2289;868;867;430;429;2596;172;3771;428;427;3568;426;3567;3566;3565;328,2429:62640;578:62657.54847709892;1135:62670.85771059336;2289:62691.15630415528;868:62704.956945614635;867:62712.22986103092;430:62725.53675354702;429:62735.270567100226;2596:62772.90951448447;172:62795.28858658093;3771:62797.83217202512;428:62826.1735127984;427:62853.42823679841;3568:62906.28870677623;426:62910.00013722932;3567:62912.268928476704;3566:62994.107958269786;3565:62994.80001959086;328:62997.157557674014
0,5,default_vehtype,route,False,-1000,61928.692121213484,63083.44346820679,61928.692121213484,0.0,2479;-1;-1,1587;-1;-1,8865.087741194006,0.9850295424919803,0.9841430337178609,0.0,,0,364,1,,,2479;2115;2337;1611;3971;3972;1197;1196;1195;1194;1193;1192;2007;1986;2324;2323;1847;1846;2344;1928;2561;2833;3401;2844;16;15;83;3469;3470;3918;2830;2829;1945;1766;509;3650;1828;2117;4074;2677;3780;2676;1481;1480;84;107;13;10;3123;2537;3301;3144;2761;3657;3316;3551;3574;3573;142;1668;453;1587,2479:61928.692121213484;2115:61947.85676174472;2337:61955.43496585587;1611:62000.560527701644;3971:62002.24624514087;3972:62036.41235475513;1197:62085.77604022988;1196:62095.148345988935;1195:62111.13178156638;1194:62114.77923271143;1193:62122.296521217875;1192:62138.78910560191;2007:62150.186248182996;1986:62256.36395789207;2324:62261.3213720885;2323:62271.64436712209;1847:62277.82886948849;1846:62287.252689901805;2344:62296.90135798272;1928:62307.23203069875;2561:62313.965706165414;2833:62351.62853265358;3401:62407.05892567068;2844:62415.9542426548;16:62456.57662404661;15:62478.285129832846;83:62486.21197974208;3469:62494.0928776278;3470:62498.67068911727;3918:62510.82795015989;2830:62520.355074015926;2829:62531.83152102227;1945:62538.59762301741;1766:62543.73997126551;509:62554.85790580285;3650:62560.78944129504;1828:62561.61720941661;2117:62580.403807442104;4074:62596.365389938044;2677:62645.5089910483;3780:62709.77162623219;2676:62776.07887773042;1481:62808.710252536635;1480:62869.57609047559;84:62894.298478524855;107:62900.845939112645;13:62959.19190636585;10:62960.34936077587;3123:62978.94500046457;2537:63003.01869072759;3301:63004.26937150801;3144:63014.40033467721;2761:63022.20245505076;3657:63031.888604687;3316:63032.360892281074;3551:63038.080258364454;3574:63045.45170564528;3573:63052.06740561268;142:63054.424432694344;1668:63066.32082790915;453:63077.19786847366;1587:63083.44346820679
0,3,default_vehtype,route,False,-1000,62133.463400145934,63092.02635636101,62133.463400145934,0.0,427;-1;-1,2006;-1;-1,8462.007561790002,0.9883979012491211,0.9875517004929418,0.0,,0,371,1,,,427;428;2716;2715;3054;2596;1;3272;71;39;3269;2584;2635;3335;3389;2627;2624;3969;2623;1809;1640;1197;1196;1195;1194;1193;1192;1191;3920;3919;2006,427:62133.463400145934;428:62170.927156831414;2716:62172.7802189063;2715:62211.66907719438;3054:62219.45077398568;2596:62224.78327261405;1:62272.10890594973;3272:62317.849165067106;71:62393.82353547691;39:62438.087686714374;3269:62466.485365716035;2584:62496.083726816214;2635:62535.24412436469;3335:62656.285379127614;3389:62704.65865673135;2627:62722.78801891128;2624:62773.34870224134;3969:62790.90882513454;2623:62840.13217790028;1809:62892.799276765385;1640:62958.737125627704;1197:62983.64038804653;1196:62993.012693805584;1195:63008.99612938303;1194:63012.64358052808;1193:63020.160869034524;1192:63036.653453418556;1191:63038.10032349381;3920:63052.79796832627;3919:63068.32900281935;2006:63092.02635636101
0,5,default_vehtype,boarding,True,-1,63083.44346820679,63113.44346820679,63083.44346820679,0.0,1587;-1;-1,1587;-1;-1,0.0,0.9841430337178609,0.9841430337178609,0,,0,364,1,,364,,
0,3,default_vehtype,boarding,True,-1,63092.02635636101,63122.02635636101,63092.02635636101,0.0,2006;-1;-1,2006;-1;-1,0.0,0.9875517004929418,0.9875517004929418,0,,0,371,1,,371,,
0,4,default_vehtype,boarding,True,62640,62997.157557674014,63122.538115340656,62997.157557674014,0.0,328;-1;-1,328;-1;-1,0.0,0.9856367302237458,0.9856367302237458,0,,0,385,1,385,,,
0,1,default_vehtype,route,False,-1000,62892.08170116955,63142.352400277035,62892.08170116955,0.0,3790;-1;-1,567;-1;-1,1778.5556427400002,0.9840197522698513,0.9838418967055771,0.0,,0,,0,,,3790;3696;1519;673;3417;3416;3789;3415;3414;3413;3412;3695;3411;3959;3960;569;568;567,3790:62892.08170116955;3696:62898.66326695853;1519:62902.0151401932;673:62914.76452621796;3417:62918.71302819834;3416:62940.9261587517;3789:62962.6481467996;3415:62978.28595589286;3414:63017.92812366261;3413:63045.57816914846;3412:63064.250786541656;3695:63082.25596982161;3411:63090.55855402639;3959:63091.91781490948;3960:63093.98095995426;569:63126.25795648169;568:63134.416065610225;567:63142.352400277035
0,1,default_vehtype,boarding,True,62400,63142.352400277035,63160.349956372746,63142.352400277035,0.0,567;-1;-1,567;-1;-1,0.0,0.9838418967055771,0.9838418967055771,0,,0,384,1,384,,,
0,9,default_vehtype,route,False,-1000,63120,63184.559197844545,63120,0,3802;-1;-1,4003;-1;-1,279.36068465,0.7154874603067582,0.7154595242382932,0.0,,0,,0,,,3802;4082;3804;870;2632;4002;420;4003,3802:63120;4082:63127.09452645455;3804:63131.28850710221;870:63158.15082000713;2632:63179.21198679641;4002:63180.6650441501;420:63181.916455383776;4003:63184.559197844545
0,2,default_vehtype,route,False,-1000,63120,63184.559197844545,63120,0,2183;-1;-1,733;734;0.192,935.0980453911557,0.9888226244327349,0.9887291146281959,0.0,,0,,0,,,2183;1924;1925;1926;1758;2109;733,2183:63120;1924:63128.12600451877;1925:63161.11765349109;1926:63173.54713155643;1758:63181.05957698619;2109:63182.02641116662;733:63186.922982625445
